#
#   version : 20090611
#    num_fr : 14
#      time : 20130717 07:56:06.284 UTC
#      unix : 1374047766.284849
#       ntp : LOCK -114 1304082 539
#       seq : 63791606
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   18  -0.334  2239 63791596  277.704  298.803  15.564  -90.474  -6.88  -0.06  0000
   19  -0.300  2843 63791597  277.931  302.314  16.284  -92.501  -7.35  -0.53  0000
   20  -0.267  3548 63791598  278.630  306.592  17.128  -95.058  -7.84  -1.02  0000
   21  -0.234  3608 63791599  280.270  310.229  17.735  -97.825  -8.14  -1.32  0000
   22  -0.200  4290 63791600  281.118  314.111  18.535  -99.900  -8.36  -1.54  0000
   23  -0.167  4095 63791601  281.788  318.315  19.455 -101.774  -8.39  -1.57  0000
   24  -0.133  4576 63791602  283.266  322.502  20.308 -104.033  -8.42  -1.60  0000
   25  -0.100  4111 63791603  284.205  326.475  21.190 -105.692  -8.32  -1.50  0000
   26  -0.067  4163 63791604  285.050  330.695  22.159 -107.209  -8.51  -1.69  0000
   27  -0.033  5983 63791605  286.533  335.221  23.171 -109.057  -9.05  -2.23  0000
   28   0.000  6424 63791606  287.435  339.171  24.103 -110.303  -9.05  -2.23  0000
   29   0.033  5107 63791607  288.416  342.965  25.002 -111.479  -8.79  -1.97  0000
   30   0.067  4917 63791608  289.798  347.185  25.997 -112.857  -8.59  -1.77  0000
   31   0.100  2524 63791609  290.802  350.292  26.741 -113.800  -7.48  -0.66  0000
