#
#   version : 20090611
#    num_fr : 35
#      time : 20121117 07:07:32.803 UTC
#      unix : 1353136052.803507
#       ntp : LOCK -405 1035362 799
#       seq : 19058288
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.868  2005 19058262  169.016  208.336  40.358  -20.811  -6.08   0.74  0000
   30  -0.834  2218 19058263  167.299  207.057  40.921  -20.543  -6.64   0.18  0000
   31  -0.801  2369 19058264  167.230  205.992  41.021  -20.175  -6.87  -0.05  0000
   32  -0.767  2460 19058265  166.783  205.505  41.181  -20.054  -6.93  -0.11  0000
   33  -0.734  2747 19058266  165.506  204.701  41.591  -19.916  -7.06  -0.24  0000
   34  -0.701  2731 19058267  165.083  203.442  41.806  -19.529  -7.40  -0.58  0000
   35  -0.667  3200 19058268  164.668  202.620  41.986  -19.294  -7.64  -0.82  0000
   36  -0.634  3296 19058269  163.268  201.274  42.476  -18.997  -7.76  -0.94  0000
   37  -0.601  3240 19058270  163.000  200.375  42.624  -18.725  -7.70  -0.88  0000
   38  -0.567  3514 19058271  161.807  199.093  43.057  -18.435  -7.95  -1.13  0000
   39  -0.534  3800 19058272  161.128  198.114  43.325  -18.191  -8.11  -1.29  0000
   40  -0.501  4225 19058273  161.000  197.526  43.411  -18.012  -8.25  -1.43  0000
   41  -0.467  4143 19058274  159.634  195.803  43.934  -17.612  -8.23  -1.41  0000
   42  -0.434  4474 19058275  159.031  195.067  44.163  -17.447  -8.40  -1.58  0000
   43  -0.400  4193 19058276  157.901  193.586  44.604  -17.109  -8.26  -1.44  0000
   44  -0.367  4591 19058277  157.277  192.252  44.897  -16.762  -8.43  -1.61  0000
   45  -0.334  4315 19058278  157.045  191.536  45.027  -16.564  -8.32  -1.50  0000
   46  -0.300  4506 19058279  155.724  189.947  45.535  -16.231  -8.37  -1.55  0000
   47  -0.267  4561 19058280  155.486  189.130  45.678  -16.008  -8.52  -1.70  0000
   48  -0.234  4428 19058281  154.019  187.579  46.225  -15.715  -8.39  -1.57  0000
   49  -0.200  5517 19058282  153.403  186.212  46.528  -15.377  -8.70  -1.88  0000
   50  -0.167  5066 19058283  152.187  185.072  46.969  -15.188  -8.56  -1.74  0000
   51  -0.133  5237 19058284  150.967  183.402  47.468  -14.846  -8.65  -1.83  0000
   52  -0.100  5448 19058285  150.682  182.762  47.611  -14.693  -8.74  -1.92  0000
   53  -0.067  6917 19058286  149.448  180.977  48.129  -14.329  -9.09  -2.27  0000
   54  -0.033  8950 19058287  148.451  179.809  48.520  -14.120  -9.53  -2.71  0000
   55   0.000 10810 19058288  146.730  178.314  49.142  -13.913  -9.98  -3.16  0000
   56   0.033 10343 19058289  145.732  176.151  49.646  -13.432 -10.02  -3.20  0000
   57   0.067  8472 19058290  145.816  175.636  49.681  -13.277  -9.60  -2.78  0000
   58   0.100  8325 19058291  145.241  174.521  49.959  -13.042  -9.41  -2.59  0000
   59   0.133  6451 19058292  144.823  173.769  50.156  -12.888  -8.91  -2.09  0000
   60   0.167  6272 19058293  143.773  171.855  50.655  -12.501  -8.95  -2.13  0000
   61   0.200  5119 19058294  142.919  171.255  50.951  -12.451  -8.51  -1.69  0000
   62   0.234  4337 19058295  142.165  169.329  51.377  -12.031  -8.19  -1.37  0000
   63   0.267  2655 19058296  141.391  168.284  51.706  -11.855  -6.80   0.02  0000
