#
#   version : 20090611
#    num_fr : 27
#      time : 20101126 11:44:38.782 UTC
#      unix : 1290771878.782766
#       ntp : LOCK -3084 1094768 661
#       seq : 4367687
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.801  4249 4367663  551.216  151.838  72.010  122.558  -6.45  -6.45  0000
   31  -0.767  2935 4367664  551.959  150.773  72.345  122.405  -6.62  -6.62  0000
   32  -0.734  2802 4367665  552.170  148.897  72.620  122.044  -6.65  -6.65  0000
   33  -0.701  3997 4367666  550.649  147.111  72.390  121.551  -6.24  -6.24  0000
   34  -0.667  2569 4367667  551.028  146.962  72.516  121.555  -6.65  -6.65  0000
   35  -0.634  3827 4367668  552.142  144.975  73.072  121.256  -7.01  -7.01  0000
   36  -0.601  4160 4367669  552.220  143.335  73.291  120.937  -7.45  -7.45  0000
   37  -0.567  5046 4367670  552.156  143.006  73.313  120.866  -7.44  -7.44  0000
   38  -0.534  5112 4367671  553.023  141.752  73.714  120.697  -7.26  -7.26  0000
   39  -0.501  4461 4367672  552.984  141.261  73.763  120.597  -7.91  -7.91  0000
   40  -0.467  5346 4367673  552.592  139.042  73.926  120.126  -7.81  -7.81  0000
   41  -0.434  4913 4367674  551.976  138.102  73.868  119.885  -8.18  -8.18  0000
   42  -0.400  4880 4367675  552.738  136.738  74.259  119.691  -8.11  -8.11  0000
   43  -0.367  6585 4367676  553.186  135.590  74.534  119.510  -8.10  -8.10  0000
   44  -0.334  5540 4367677  553.253  135.109  74.615  119.424  -8.11  -8.11  0000
   45  -0.300  5574 4367678  552.880  132.804  74.809  118.945  -8.20  -8.20  0000
   46  -0.267  5227 4367679  551.961  132.002  74.653  118.703  -7.93  -7.93  0000
   47  -0.234  4809 4367680  552.826  130.716  75.070  118.541  -7.98  -7.98  0000
   48  -0.200  5512 4367681  553.391  129.678  75.369  118.398  -8.25  -8.25  0000
   49  -0.167  4927 4367682  553.948  128.650  75.666  118.257  -8.49  -8.49  0000
   50  -0.133  5041 4367683  553.173  126.940  75.679  117.859  -8.40  -8.40  0000
   51  -0.100  8662 4367684  553.150  125.477  75.874  117.582  -9.30  -9.30  0000
   52  -0.067  8931 4367685  552.862  125.249  75.825  117.511  -9.84  -9.84  0000
   53  -0.033 11703 4367686  552.709  123.221  76.065  117.117 -10.34 -10.34  0000
   54   0.000 12446 4367687  553.178  121.783  76.401  116.897 -10.14 -10.14  0000
   55   0.033  9070 4367688  552.930  121.803  76.328  116.876  -9.36  -9.36  0000
   56   0.067  5838 4367689  553.035  120.845  76.495  116.709  -8.65  -8.65  0000
