#
#   version : 20090611
#    num_fr : 70
#      time : 20101126 04:25:35.950 UTC
#      unix : 1290745535.950153
#       ntp : LOCK 852 811573 521
#       seq : 3578195
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -1.768  2654 3578142  481.266  350.702  53.479  174.651  -7.15  -7.15  0000
   30  -1.735  3334 3578143  480.569  351.387  53.402  174.922  -7.24  -7.24  0000
   31  -1.702  3694 3578144  480.309  352.757  53.534  175.300  -7.59  -7.59  0000
   32  -1.668  4102 3578145  479.895  354.963  53.753  175.905  -7.85  -7.85  0000
   33  -1.635  4486 3578146  480.251  356.480  54.066  176.223  -8.13  -8.13  0000
   34  -1.602  4900 3578147  480.141  357.457  54.185  176.477  -8.35  -8.35  0000
   35  -1.568  4872 3578148  479.722  359.186  54.342  176.957  -8.32  -8.32  0000
   36  -1.535  4835 3578149  478.872  360.457  54.328  177.390  -8.35  -8.35  0000
   37  -1.502  5762 3578150  478.832  362.098  54.572  177.787  -8.65  -8.65  0000
   38  -1.468  5560 3578151  478.427  363.449  54.685  178.169  -8.73  -8.73  0000
   39  -1.435  5670 3578152  479.167  365.282  55.154  178.485  -8.64  -8.64  0000
   40  -1.401  4785 3578153  478.721  366.642  55.263  178.870  -8.41  -8.41  0000
   41  -1.368  5704 3578154  478.081  368.566  55.420  179.414  -8.63  -8.63  0000
   42  -1.335  6002 3578155  477.472  369.942  55.500  179.826  -8.91  -8.91  0000
   43  -1.301  6414 3578156  477.404  370.814  55.627 -179.965  -8.94  -8.94  0000
   44  -1.268  6124 3578157  477.294  373.239  56.005 -179.400  -8.85  -8.85  0000
   45  -1.235  5995 3578158  477.692  374.957  56.388 -179.080  -8.62  -8.62  0000
   46  -1.201  6551 3578159  476.528  376.555  56.387 -178.538  -8.88  -8.88  0000
   47  -1.168  7014 3578160  476.251  377.547  56.493 -178.274  -9.09  -9.09  0000
   48  -1.134  6935 3578161  476.039  379.006  56.696 -177.921  -9.00  -9.00  0000
   49  -1.101  5917 3578162  475.739  380.829  56.946 -177.476  -9.09  -9.09  0000
   50  -1.068  6769 3578163  475.903  382.922  57.354 -177.055  -8.81  -8.81  0000
   51  -1.034  6795 3578164  475.250  384.190  57.431 -176.677  -8.95  -8.95  0000
