#
#   version : 20090611
#    num_fr : 67
#      time : 20101202 05:26:37.494 UTC
#      unix : 1291267597.494251
#       ntp : LOCK -2499 442493 2125
#       seq : 3730648
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.335  1523 3730608  133.263  411.863  66.738  -77.570  -5.24  -5.24  0000
   33  -1.235  1707 3730611  132.063  413.907  67.426  -77.733  -6.22  -6.22  0000
   34  -1.201  2101 3730612  131.318  413.948  67.608  -77.625  -6.60  -6.60  0000
   35  -1.168  2328 3730613  131.652  414.232  67.587  -77.725  -6.84  -6.84  0000
   36  -1.134  1990 3730614  131.575  414.342  67.627  -77.731  -6.34  -6.34  0000
   37  -1.101  2341 3730615  129.875  414.902  68.137  -77.564  -7.01  -7.01  0000
   38  -1.068  2656 3730616  129.279  415.250  68.347  -77.532  -7.14  -7.14  0000
   39  -1.034  2514 3730617  128.992  415.437  68.452  -77.520  -7.11  -7.11  0000
   40  -1.001  2917 3730618  128.208  416.080  68.766  -77.509  -7.30  -7.30  0000
   41  -0.968  2643 3730619  128.271  416.433  68.821  -77.577  -7.33  -7.33  0000
   42  -0.934  2805 3730620  127.902  416.258  68.873  -77.492  -7.38  -7.38  0000
   43  -0.901  3303 3730621  127.335  416.945  69.145  -77.521  -7.88  -7.88  0000
   44  -0.868  3690 3730622  127.105  417.153  69.241  -77.521  -8.02  -8.02  0000
   45  -0.834  3799 3730623  126.758  417.340  69.361  -77.500  -8.02  -8.02  0000
   46  -0.801  4032 3730624  126.168  418.134  69.660  -77.543  -8.20  -8.20  0000
   47  -0.767  4305 3730625  125.968  418.300  69.741  -77.541  -8.29  -8.29  0000
   48  -0.734  4226 3730626  125.200  418.721  70.008  -77.496  -8.29  -8.29  0000
   49  -0.701  4323 3730627  124.735  419.012  70.177  -77.474  -8.43  -8.43  0000
   50  -0.667  4171 3730628  123.326  419.107  70.531  -77.281  -8.34  -8.34  0000
   51  -0.634  4441 3730629  122.873  419.649  70.749  -77.303  -8.49  -8.49  0000
   52  -0.601  4973 3730630  122.527  419.783  70.858  -77.275  -8.63  -8.63  0000
   53  -0.567  4631 3730631  121.646  420.433  71.200  -77.252  -8.58  -8.58  0000
   54  -0.534  5007 3730632  121.213  420.887  71.395  -77.262  -8.61  -8.61  0000
   55  -0.501  6532 3730633  120.832  421.251  71.560  -77.266  -9.07  -9.07  0000
   56  -0.467  8171 3730634  120.095  421.835  71.855  -77.254  -9.38  -9.38  0000
   57  -0.434  9322 3730635  119.613  422.014  72.007  -77.213  -9.58  -9.58  0000
   58  -0.400  9139 3730636  118.363  423.046  72.517  -77.199  -9.59  -9.59  0000
   59  -0.367  9139 3730637  117.401  424.024  72.949  -77.218  -9.72  -9.72  0000
   60  -0.334  9378 3730638  117.210  424.164  73.023  -77.213  -9.66  -9.66  0000
   61  -0.300  8913 3730639  116.175  424.951  73.434  -77.191  -9.56  -9.56  0000
   62  -0.267  8683 3730640  115.960  425.080  73.512  -77.181  -9.47  -9.47  0000
   63  -0.234  9260 3730641  115.739  425.099  73.570  -77.153  -9.52  -9.52  0000
   64  -0.200  9592 3730642  115.309  425.256  73.706  -77.117  -9.54  -9.54  0000
   65  -0.167  8694 3730643  113.646  426.053  74.274  -77.009  -9.63  -9.63  0000
   66  -0.133  9629 3730644  113.506  426.232  74.344  -77.018  -9.69  -9.69  0000
   67  -0.100 10863 3730645  113.335  426.242  74.388  -76.996  -9.87  -9.87  0000
   68  -0.067 10052 3730646  112.413  427.106  74.790  -77.003  -9.90  -9.90  0000
   69  -0.033  9987 3730647  112.297  427.213  74.840  -77.004  -9.87  -9.87  0000
   70   0.000 11128 3730648  112.038  427.395  74.941  -76.996  -9.87  -9.87  0000
   71   0.033 10693 3730649  111.590  427.654  75.104  -76.974  -9.70  -9.70  0000
   72   0.067 10337 3730650  110.749  428.115  75.404  -76.930  -9.75  -9.75  0000
   73   0.100 10142 3730651  110.418  428.669  75.599  -76.971  -9.67  -9.67  0000
   74   0.133 10431 3730652  109.945  428.033  75.586  -76.807  -9.74  -9.74  0000
   75   0.167 10854 3730653  109.834  428.174  75.642  -76.814  -9.81  -9.81  0000
   76   0.200 10487 3730654  109.189  428.898  75.949  -76.838  -9.84  -9.84  0000
   77   0.234 10235 3730655  108.941  429.114  76.055  -76.837  -9.75  -9.75  0000
   78   0.267  9796 3730656  108.784  429.156  76.102  -76.823  -9.69  -9.69  0000
   79   0.300  9514 3730657  108.196  429.790  76.378  -76.840  -9.71  -9.71  0000
   80   0.334  8779 3730658  107.852  429.913  76.488  -76.813  -9.51  -9.51  0000
   81   0.367  7906 3730659  107.727  429.918  76.520  -76.797  -9.35  -9.35  0000
   82   0.400  7830 3730660  107.180  430.224  76.718  -76.770  -9.29  -9.29  0000
   83   0.434  7010 3730661  107.136  430.340  76.753  -76.781  -9.12  -9.12  0000
   84   0.467  5709 3730662  106.528  430.737  76.986  -76.760  -8.79  -8.79  0000
   85   0.500  6217 3730663  105.923  430.938  77.178  -76.710  -8.88  -8.88  0000
   86   0.534  5341 3730664  106.304  430.517  76.996  -76.696  -8.72  -8.72  0000
   87   0.567  4086 3730665  105.651  431.029  77.264  -76.687  -8.33  -8.33  0000
   88   0.601  5206 3730666  105.259  431.604  77.480  -76.722  -8.66  -8.66  0000
   89   0.634  4896 3730667  105.242  431.335  77.429  -76.679  -8.62  -8.62  0000
   90   0.667  5166 3730668  105.054  431.633  77.537  -76.700  -8.66  -8.66  0000
   91   0.701  4811 3730669  104.859  431.768  77.614  -76.694  -8.47  -8.47  0000
   92   0.734  4448 3730670  104.602  431.990  77.724  -76.693  -8.37  -8.37  0000
   93   0.767  3944 3730671  104.594  432.062  77.741  -76.703  -8.08  -8.08  0000
   94   0.801  3762 3730672  104.091  432.096  77.873  -76.641  -8.01  -8.01  0000
   95   0.834  2979 3730673  104.367  432.352  77.857  -76.717  -7.37  -7.37  0000
   96   0.868  3010 3730674  102.774  432.992  78.388  -76.603  -7.33  -7.33  0000
   97   0.901  2450 3730675  102.439  432.796  78.432  -76.529  -6.89  -6.89  0000
   98   0.934  2192 3730676  102.193  432.991  78.534  -76.526  -6.35  -6.35  0000
