#
#   version : 20090611
#    num_fr : 50
#      time : 20121001 03:14:30.207 UTC
#      unix : 1349061270.207445
#       ntp : LOCK -1090 222337 715
#       seq : 95988071
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -1.001  2100 95988041  202.921  260.718  29.469  -41.891  -7.06  -0.24  0000
   30  -0.968  4458 95988042  203.821  260.167  29.208  -41.653  -7.02  -0.20  0000
   31  -0.934  4388 95988043  204.264  260.444  29.093  -41.815  -7.85  -1.03  0000
   32  -0.901  4746 95988044  205.980  261.013  28.637  -42.193  -8.19  -1.37  0000
   33  -0.868  3635 95988045  206.078  261.713  28.630  -42.561  -8.25  -1.43  0000
   34  -0.834  5360 95988046  207.997  262.703  28.135  -43.192  -8.29  -1.47  0000
   35  -0.801  4873 95988047  208.389  262.709  28.028  -43.219  -8.31  -1.49  0000
   36  -0.767  8892 95988048  209.285  262.199  27.767  -43.004  -8.60  -1.78  0000
   37  -0.734  7196 95988049  210.202  263.749  27.567  -43.894  -8.64  -1.82  0000
   38  -0.701  8156 95988050  210.545  263.859  27.478  -43.978  -8.85  -2.03  0000
   39  -0.667  7090 95988051  213.010  263.874  26.807  -44.167  -8.87  -2.05  0000
   40  -0.634  5493 95988052  213.292  263.992  26.735  -44.253  -8.80  -1.98  0000
   41  -0.601  6062 95988053  214.658  264.497  26.383  -44.642  -8.97  -2.15  0000
   42  -0.567  9745 95988054  215.497  265.075  26.177  -45.036  -9.16  -2.34  0000
   43  -0.534  8577 95988055  216.601  266.474  25.937  -45.927  -9.12  -2.30  0000
   44  -0.500  8629 95988056  217.829  266.031  25.586  -45.792  -9.13  -2.31  0000
   45  -0.467  9387 95988057  219.390  266.811  25.200  -46.399  -8.98  -2.16  0000
   46  -0.434  6860 95988058  220.358  267.013  24.948  -46.620  -9.30  -2.48  0000
   47  -0.400  8360 95988059  221.791  268.290  24.626  -47.535  -9.15  -2.33  0000
   48  -0.367  9662 95988060  222.904  267.985  24.312  -47.486  -9.35  -2.53  0000
   49  -0.334  8976 95988061  224.545  268.745  23.912  -48.150  -9.38  -2.56  0000
   50  -0.300  9393 95988062  225.109  269.119  23.782  -48.453  -9.49  -2.67  0000
   51  -0.267  8286 95988063  226.839  268.657  23.295  -48.399  -9.32  -2.50  0000
   52  -0.234 10699 95988064  228.119  269.945  23.028  -49.388  -9.63  -2.81  0000
   53  -0.200  7862 95988065  230.201  270.498  22.510  -50.061  -9.44  -2.62  0000
   54  -0.167  7928 95988066  231.329  270.801  22.230  -50.440  -9.63  -2.81  0000
   55  -0.133  7589 95988067  232.552  271.787  21.973  -51.293  -9.61  -2.79  0000
   56  -0.100 10589 95988068  233.990  272.202  21.624  -51.829  -9.61  -2.79  0000
   57  -0.067  8829 95988069  235.399  272.584  21.283  -52.354  -9.65  -2.83  0000
   58  -0.033  8534 95988070  236.621  273.835  21.058  -53.446  -9.68  -2.86  0000
   59   0.000 12168 95988071  238.891  274.552  20.528  -54.436  -9.71  -2.89  0000
   60   0.033  9965 95988072  240.219  274.319  20.166  -54.585  -9.74  -2.92  0000
   61   0.067  8383 95988073  241.586  275.567  19.921  -55.795  -9.81  -2.99  0000
   62   0.100  9252 95988074  244.455  275.631  19.195  -56.601  -9.64  -2.82  0000
   63   0.133  8248 95988075  245.612  276.404  18.974  -57.490  -9.84  -3.02  0000
   64   0.167 10393 95988076  247.654  276.722  18.490  -58.335  -9.63  -2.81  0000
   65   0.200  8926 95988077  248.598  277.892  18.372  -59.504  -9.80  -2.98  0000
   66   0.234 10952 95988078  250.962  278.417  17.842  -60.701  -9.71  -2.89  0000
   67   0.267  8667 95988079  252.542  278.733  17.489  -61.513  -9.76  -2.94  0000
   68   0.300  7755 95988080  253.891  279.782  17.281  -62.834  -9.72  -2.90  0000
   69   0.334 10799 95988081  256.277  280.321  16.773  -64.229  -9.70  -2.88  0000
   70   0.367  8593 95988082  258.477  281.480  16.399  -66.112  -9.76  -2.94  0000
   71   0.400  8713 95988083  260.613  281.982  15.969  -67.529  -9.28  -2.46  0000
   72   0.434  9287 95988084  261.625  282.378  15.791  -68.354  -9.80  -2.98  0000
   73   0.467 10143 95988085  264.694  282.720  15.147  -70.278  -9.46  -2.64  0000
   74   0.500  8614 95988086  266.644  284.566  14.997  -72.895  -9.26  -2.44  0000
   75   0.534  7794 95988087  268.062  284.242  14.641  -73.514  -9.07  -2.25  0000
   76   0.567  8393 95988088  269.984  285.720  14.475  -75.941  -9.20  -2.38  0000
   77   0.601  8322 95988089  272.428  286.075  14.037  -77.923  -8.71  -1.89  0000
   78   0.634  5035 95988090  274.984  286.274  13.567  -79.994  -8.41  -1.59  0000
