#
#   version : 20090611
#    num_fr : 43
#      time : 20091117 05:36:29.957 UTC
#      unix : 1258436189.957054
#       ntp : LOCK 3371 466385 2213
#       seq : 37254069
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.235  1356 37254032  229.007  323.585  31.475  -78.796  -5.82  -5.82  0000
   31  -1.201  1619 37254033  228.532  324.049  31.652  -78.781  -6.46  -6.46  0000
   32  -1.168  1776 37254034  228.508  324.380  31.719  -78.881  -6.93  -6.93  0000
   33  -1.134  2061 37254035  229.263  324.845  31.665  -79.297  -7.12  -7.12  0000
   34  -1.101  2420 37254036  228.986  325.333  31.810  -79.357  -7.58  -7.58  0000
   35  -1.068  2727 37254037  228.672  326.023  32.000  -79.468  -7.68  -7.68  0000
   36  -1.034  2778 37254038  228.913  326.330  32.014  -79.651  -7.73  -7.73  0000
   37  -1.001  3534 37254039  228.933  326.651  32.072  -79.760  -7.89  -7.89  0000
   38  -0.968  3562 37254040  229.758  327.596  32.102  -80.349  -8.16  -8.16  0000
   39  -0.934  3344 37254041  229.598  328.433  32.293  -80.554  -8.16  -8.16  0000
   40  -0.901  3236 37254042  229.664  328.873  32.367  -80.713  -8.16  -8.16  0000
   41  -0.868  3731 37254043  229.202  329.251  32.525  -80.667  -8.40  -8.40  0000
   42  -0.834  3959 37254044  229.356  329.827  32.609  -80.898  -8.45  -8.45  0000
   43  -0.801  3961 37254045  229.727  330.664  32.706  -81.283  -8.30  -8.30  0000
   44  -0.767  4667 37254046  229.813  331.250  32.806  -81.490  -8.47  -8.47  0000
   45  -0.734  5152 37254047  230.130  331.559  32.810  -81.695  -8.76  -8.76  0000
   46  -0.701  4597 37254048  230.513  332.697  32.968  -82.168  -8.57  -8.57  0000
   47  -0.667  4609 37254049  230.645  333.177  33.041  -82.356  -8.65  -8.65  0000
   48  -0.634  4545 37254050  230.518  334.015  33.231  -82.556  -8.67  -8.67  0000
   49  -0.601  5089 37254051  230.584  334.968  33.411  -82.854  -8.77  -8.77  0000
   50  -0.567  5584 37254052  230.743  335.124  33.415  -82.955  -8.92  -8.92  0000
   51  -0.534  6922 37254053  230.761  336.446  33.679  -83.337  -9.19  -9.19  0000
   52  -0.501  9782 37254054  231.021  337.036  33.755  -83.595  -9.63  -9.63  0000
   53  -0.467  7574 37254055  231.225  338.011  33.919  -83.939  -9.25  -9.25  0000
   54  -0.434  7748 37254056  231.310  338.873  34.081  -84.206  -9.35  -9.35  0000
   55  -0.400  8923 37254057  231.442  339.551  34.199  -84.438  -9.58  -9.58  0000
   56  -0.367  9286 37254058  231.486  340.166  34.319  -84.620  -9.61  -9.61  0000
   57  -0.334  8947 37254059  231.603  340.713  34.412  -84.808  -9.57  -9.57  0000
   58  -0.300  8088 37254060  232.174  341.630  34.508  -85.254  -9.28  -9.28  0000
   59  -0.267  6983 37254061  232.092  342.668  34.739  -85.498  -9.17  -9.17  0000
   60  -0.234  6943 37254062  232.284  342.887  34.753  -85.623  -9.13  -9.13  0000
   61  -0.200  7160 37254063  232.422  344.252  35.018  -86.024  -9.24  -9.24  0000
   62  -0.167  6788 37254064  232.574  344.945  35.140  -86.255  -9.17  -9.17  0000
   63  -0.133  7645 37254065  232.911  346.326  35.379  -86.721  -9.22  -9.22  0000
   64  -0.100  7520 37254066  232.879  347.266  35.585  -86.943  -9.32  -9.32  0000
   65  -0.067  7697 37254067  233.351  347.878  35.640  -87.260  -9.32  -9.32  0000
   66  -0.033  9487 37254068  233.403  349.304  35.939  -87.624  -9.67  -9.67  0000
   67   0.000 12119 37254069  233.239  349.325  35.970  -87.571 -10.11 -10.11  0000
   68   0.033  8800 37254070  234.043  350.971  36.201  -88.246  -9.48  -9.48  0000
   69   0.067  5839 37254071  234.151  351.659  36.334  -88.445  -8.87  -8.87  0000
   70   0.100  4869 37254072  234.213  352.289  36.462  -88.613  -8.53  -8.53  0000
   71   0.133  3042 37254073  234.141  352.684  36.560  -88.679  -7.59  -7.59  0000
   72   0.167  1614 37254074  235.059  353.942  36.696  -89.288  -6.35  -6.35  0000
