#
#   version : 20090611
#    num_fr : 11
#      time : 20100805 10:07:29.982 UTC
#      unix : 1281002849.982746
#       ntp : LOCK 1143 90397 908
#       seq : 19970409
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.234  3756 19970402  319.354  349.181  29.241 -127.511  -7.47  -7.47  0000
   31  -0.200  4540 19970403  319.421  352.585  30.134 -127.435  -7.60  -7.60  0000
   32  -0.167  5874 19970404  319.410  354.902  30.741 -127.358  -8.12  -8.12  0000
   33  -0.133  7563 19970405  319.519  358.445  31.672 -127.308  -8.77  -8.77  0000
   34  -0.100  9427 19970406  319.510  360.838  32.301 -127.236  -8.86  -8.86  0000
   35  -0.067  9957 19970407  319.631  364.577  33.287 -127.193  -9.02  -9.02  0000
   36  -0.033 10665 19970408  319.807  367.032  33.937 -127.209  -9.23  -9.23  0000
   37   0.000 12178 19970409  319.857  370.900  34.959 -127.135  -9.45  -9.45  0000
   38   0.033 11627 19970410  319.935  373.107  35.544 -127.116  -9.59  -9.59  0000
   39   0.067  9733 19970411  320.583  376.355  36.415 -127.315  -9.04  -9.04  0000
   40   0.100  2705 19970412  321.929  379.601  37.302 -127.796  -7.92  -7.92  0000
