#
#   version : 20090611
#    num_fr : 35
#      time : 20140721 06:52:21.596 UTC
#      unix : 1405925541.596315
#       ntp : LOCK -420 278387 342
#       seq : 105258264
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.868  1862 105258238  169.675  278.897  39.367  -47.644  -6.26   0.56  0000
   31  -0.801  1654 105258240  168.917  275.465  39.406  -46.304  -5.96   0.86  0000
   32  -0.767  2346 105258241  167.952  275.060  39.656  -46.091  -6.63   0.19  0000
   33  -0.734  2073 105258242  169.130  274.015  39.281  -45.772  -6.77   0.05  0000
   34  -0.701  2239 105258243  169.644  272.753  39.083  -45.324  -6.76   0.06  0000
   35  -0.667  2637 105258244  168.642  271.198  39.300  -44.678  -6.83  -0.01  0000
   36  -0.634  2202 105258245  168.567  269.584  39.260  -44.063  -6.87  -0.05  0000
   37  -0.601  2611 105258246  169.327  268.183  38.999  -43.566  -7.11  -0.29  0000
   38  -0.567  2539 105258247  169.816  266.824  38.817  -43.066  -7.37  -0.55  0000
   39  -0.534  2758 105258248  170.116  265.804  38.703  -42.686  -7.22  -0.40  0000
   40  -0.501  2844 105258249  170.386  263.960  38.576  -41.983  -7.24  -0.42  0000
   41  -0.467  3444 105258250  169.593  262.598  38.764  -41.429  -7.66  -0.84  0000
   42  -0.434  3127 105258251  170.016  261.363  38.618  -40.964  -7.84  -1.02  0000
   43  -0.400  3467 105258252  170.530  259.962  38.445  -40.433  -7.76  -0.94  0000
   44  -0.367  3434 105258253  170.665  258.044  38.375  -39.687  -7.73  -0.91  0000
   45  -0.334  3588 105258254  170.490  257.101  38.411  -39.316  -7.86  -1.04  0000
   46  -0.300  3081 105258255  170.097  255.204  38.499  -38.570  -7.77  -0.95  0000
   47  -0.267  3451 105258256  170.808  254.031  38.289  -38.118  -7.95  -1.13  0000
   48  -0.234  3638 105258257  171.076  252.313  38.204  -37.445  -7.97  -1.15  0000
   49  -0.200  3667 105258258  171.395  250.882  38.109  -36.882  -8.04  -1.22  0000
   50  -0.167  3652 105258259  170.700  249.119  38.304  -36.191  -8.02  -1.20  0000
   51  -0.133  3684 105258260  170.973  247.466  38.233  -35.540  -8.20  -1.38  0000
   52  -0.100  4695 105258261  170.760  246.018  38.302  -34.975  -8.49  -1.67  0000
   53  -0.067  7105 105258262  170.889  243.929  38.285  -34.153  -9.29  -2.47  0000
   54  -0.033 10955 105258263  170.552  242.778  38.394  -33.710  -9.93  -3.11  0000
   55   0.000 12081 105258264  169.894  240.851  38.608  -32.976 -10.21  -3.39  0000
   56   0.033 11573 105258265  170.640  238.807  38.437  -32.158 -10.06  -3.24  0000
   57   0.067  9601 105258266  170.949  237.678  38.375  -31.706  -9.86  -3.04  0000
   58   0.100  8553 105258267  171.704  236.087  38.203  -31.055  -9.50  -2.68  0000
   59   0.133  7614 105258268  171.916  234.558  38.186  -30.447  -9.43  -2.61  0000
   60   0.167  7432 105258269  172.317  233.151  38.116  -29.878  -9.24  -2.42  0000
   61   0.200  5590 105258270  172.665  231.665  38.069  -29.278  -8.63  -1.81  0000
   62   0.234  5022 105258271  173.427  229.998  37.916  -28.581  -8.43  -1.61  0000
   63   0.267  4081 105258272  173.677  228.253  37.916  -27.882  -7.91  -1.09  0000
   64   0.300  2911 105258273  173.259  226.431  38.110  -27.199  -7.29  -0.47  0000
