#
#   version : 20090611
#    num_fr : 15
#      time : 20100105 08:15:01.135 UTC
#      unix : 1262679301.135174
#       ntp : LOCK 203 225937 532
#       seq : 47143129
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.434  3492 47143116  151.640  287.359  44.941  -49.715    nan    nan  0000
   31  -0.367  5292 47143118  149.570  286.370  45.415  -49.179    nan    nan  0000
   32  -0.334  4899 47143119  149.051  285.989  45.525  -49.004    nan    nan  0000
   33  -0.300  7059 47143120  146.647  285.086  46.101  -48.476    nan    nan  0000
   34  -0.267  5257 47143121  146.354  285.011  46.174  -48.424    nan    nan  0000
   35  -0.234  5863 47143122  144.323  283.960  46.644  -47.898    nan    nan  0000
   36  -0.200  6556 47143123  144.118  283.880  46.694  -47.854    nan    nan  0000
   37  -0.167  8177 47143124  141.328  282.895  47.379  -47.290  -5.71  -5.71  0000
   38  -0.133  9136 47143125  132.219  282.388  49.826  -46.349 -10.18 -10.18  0000
   39  -0.100  6721 47143126  139.746  281.879  47.739  -46.838  -8.59  -8.59  0000
   40  -0.067  9241 47143127  131.379  281.469  49.997  -46.011 -10.28 -10.28  0000
   41  -0.033  9523 47143128  131.456  281.400  49.971  -45.997 -10.35 -10.35  0000
   42   0.000 10629 47143129  130.588  280.473  50.151  -45.656 -10.38 -10.38  0000
   43   0.033  9841 47143130  128.629  278.571  50.575  -44.950 -10.35 -10.35  0000
   44   0.067  9737 47143131  128.628  278.566  50.575  -44.948 -10.37 -10.37  0000
