#
#   version : 20090611
#    num_fr : 14
#      time : 20160114 03:52:57.239 UTC
#      unix : 1452743577.239703
#       ntp : LOCK -1337 317031 1437
#       seq : 1432541
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.567  2780 1432524  324.159  263.785   4.834 -169.044  -4.79   2.03  0000
   31  -0.501  2636 1432526  328.103  265.039   5.805 -174.387  -5.73   1.09  0000
   34  -0.400  2868 1432529  331.043  265.107   6.416 -178.875  -5.69   1.13  0000
   36  -0.334  3166 1432531  334.068  265.840   7.175  178.481  -6.41   0.41  0000
   37  -0.300  2974 1432532  335.966  266.690   7.713  177.717  -6.33   0.49  0000
   38  -0.267  3486 1432533  337.043  266.383   7.909  176.100  -6.69   0.13  0000
   40  -0.200  3313 1432535  340.024  267.269   8.703  174.625  -6.48   0.34  0000
   41  -0.167  3197 1432536  341.553  267.733   9.113  173.982  -6.51   0.31  0000
   42  -0.133  3128 1432537  342.225  268.004   9.302  173.809  -6.97  -0.15  0000
   43  -0.100  3362 1432538  344.371  268.571   9.870  172.916  -6.87  -0.05  0000
   44  -0.067  3340 1432539  345.147  268.895  10.091  172.770  -6.95  -0.13  0000
   45  -0.033  3380 1432540  347.624  269.030  10.688  171.252  -6.80   0.02  0000
   46   0.000  3604 1432541  348.077  268.969  10.787  170.889  -6.91  -0.09  0000
   47   0.033  3472 1432542  350.943  269.879  11.574  170.237  -6.60   0.22  0000
