#
#   version : 20090611
#    num_fr : 129
#      time : 20140130 01:39:48.844 UTC
#      unix : 1391045988.844181
#       ntp : LOCK -84 107345 760
#       seq : 403761215
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.201 10984 403761179  400.588  362.605  37.993 -164.632 -10.19  -3.37  0000
   31  -1.168  9926 403761180  401.574  361.344  37.902 -165.260 -10.10  -3.28  0000
   32  -1.134  8072 403761181  401.779  361.572  37.986 -165.265  -9.54  -2.72  0000
   33  -1.101  8147 403761182  402.115  361.823  38.098 -165.305  -9.62  -2.80  0000
   34  -1.068  7596 403761183  402.312  361.946  38.158 -165.334  -9.56  -2.74  0000
   35  -1.034  8021 403761184  403.064  361.681  38.237 -165.633  -9.52  -2.70  0000
   36  -1.001  8273 403761185  404.341  362.517  38.639 -165.808  -9.45  -2.63  0000
   37  -0.968  7806 403761186  404.705  362.435  38.687 -165.939  -9.46  -2.64  0000
   38  -0.934  7781 403761187  404.924  362.497  38.739 -165.989  -9.52  -2.70  0000
   39  -0.901  8216 403761188  405.593  361.912  38.739 -166.339  -9.46  -2.64  0000
   40  -0.868  8204 403761189  405.931  362.173  38.854 -166.373  -9.52  -2.70  0000
   41  -0.834  7400 403761190  406.171  362.028  38.868 -166.482  -9.50  -2.68  0000
   42  -0.801  8163 403761191  407.522  362.740  39.261 -166.698  -9.44  -2.62  0000
   43  -0.767  7850 403761192  407.717  362.813  39.312 -166.737  -9.40  -2.58  0000
   44  -0.734  7538 403761193  408.003  362.741  39.349 -166.839  -9.42  -2.60  0000
   45  -0.701  7926 403761194  408.661  362.513  39.424 -167.089  -9.49  -2.67  0000
   46  -0.667  8465 403761195  408.931  362.439  39.458 -167.186  -9.58  -2.76  0000
   47  -0.634  7821 403761196  409.198  362.448  39.510 -167.261  -9.55  -2.73  0000
   48  -0.601  8429 403761197  410.540  363.219  39.915 -167.450  -9.48  -2.66  0000
   49  -0.567  8534 403761198  410.774  363.007  39.916 -167.570  -9.55  -2.73  0000
   50  -0.534  8263 403761199  411.384  362.722  39.973 -167.816  -9.51  -2.69  0000
   51  -0.501  7794 403761200  411.245  362.984  39.999 -167.710  -9.54  -2.72  0000
   52  -0.467  7875 403761201  411.934  362.602  40.052 -168.003  -9.49  -2.67  0000
   53  -0.434  7608 403761202  412.189  362.593  40.098 -168.077  -9.50  -2.68  0000
   54  -0.400  8352 403761203  413.536  363.266  40.487 -168.281  -9.44  -2.62  0000
   55  -0.367  7825 403761204  413.973  363.365  40.590 -168.376  -9.49  -2.67  0000
   56  -0.334  7789 403761205  414.081  363.300  40.597 -168.423  -9.52  -2.70  0000
   57  -0.300  8167 403761206  414.703  363.150  40.686 -168.633  -9.51  -2.69  0000
   58  -0.267  8092 403761207  414.938  363.247  40.750 -168.672  -9.53  -2.71  0000
   59  -0.234  7999 403761208  415.796  362.930  40.851 -168.988  -9.47  -2.65  0000
   60  -0.200  7813 403761209  416.003  362.945  40.894 -169.040  -9.46  -2.64  0000
   61  -0.167  8063 403761210  416.890  363.613  41.197 -169.109  -9.44  -2.62  0000
   62  -0.133  7613 403761211  417.259  363.535  41.253 -169.228  -9.47  -2.65  0000
   63  -0.100  7583 403761212  417.362  363.646  41.294 -169.227  -9.50  -2.68  0000
   64  -0.067  7757 403761213  417.964  363.365  41.355 -169.460  -9.47  -2.65  0000
   65  -0.033  8090 403761214  418.658  362.958  41.410 -169.748  -9.47  -2.65  0000
   66   0.000 13105 403761215  418.224  362.633  41.262 -169.717 -10.35  -3.53  0000
   67   0.033  7928 403761216  419.801  364.080  41.854 -169.763  -9.43  -2.61  0000
   68   0.067  8048 403761217  420.557  363.621  41.912 -170.077  -9.43  -2.61  0000
   69   0.100  8002 403761218  420.736  363.456  41.915 -170.166  -9.47  -2.65  0000
   70   0.133  7899 403761219  420.882  363.525  41.957 -170.186  -9.50  -2.68  0000
   71   0.167  7614 403761220  421.046  363.502  41.985 -170.235  -9.47  -2.65  0000
   72   0.200  8316 403761221  421.833  363.108  42.064 -170.539  -9.53  -2.71  0000
   73   0.234  8178 403761222  422.616  363.190  42.235 -170.718  -9.48  -2.66  0000
   74   0.267  8183 403761223  422.906  364.202  42.489 -170.534  -9.48  -2.66  0000
   75   0.300  8179 403761224  423.725  364.099  42.632 -170.768  -9.48  -2.66  0000
   76   0.334  7945 403761225  423.838  363.912  42.618 -170.844  -9.48  -2.66  0000
   77   0.367  7894 403761226  424.074  363.956  42.674 -170.893  -9.54  -2.72  0000
   78   0.400  8354 403761227  424.708  363.718  42.755 -171.113  -9.53  -2.71  0000
   79   0.434  7847 403761228  425.068  363.669  42.817 -171.215  -9.54  -2.72  0000
   80   0.467  8089 403761229  425.937  364.159  43.086 -171.306  -9.47  -2.65  0000
   81   0.500  8400 403761230  426.665  364.084  43.219 -171.505  -9.47  -2.65  0000
   82   0.534  9099 403761231  426.874  363.806  43.208 -171.627  -9.64  -2.82  0000
   83   0.567  7814 403761232  427.080  364.003  43.287 -171.628  -9.47  -2.65  0000
   84   0.601  7650 403761233  427.216  363.963  43.307 -171.671  -9.51  -2.69  0000
   85   0.634  8225 403761234  427.754  363.718  43.370 -171.865  -9.53  -2.71  0000
   86   0.667  7804 403761235  428.062  363.696  43.428 -171.946  -9.49  -2.67  0000
   87   0.701  8701 403761236  429.379  364.256  43.803 -172.121  -9.50  -2.68  0000
   88   0.734  8312 403761237  429.686  364.339  43.881 -172.174  -9.49  -2.67  0000
   89   0.767  8024 403761238  429.945  364.378  43.942 -172.226  -9.50  -2.68  0000
   90   0.801  8161 403761239  430.532  363.864  43.966 -172.496  -9.50  -2.68  0000
   91   0.834  8472 403761240  430.760  363.852  44.010 -172.553  -9.56  -2.74  0000
   92   0.868  8023 403761241  430.959  363.760  44.034 -172.624  -9.56  -2.74  0000
   93   0.901  7772 403761242  431.132  363.640  44.047 -172.695  -9.52  -2.70  0000
   94   0.934  8554 403761243  432.396  364.215  44.417 -172.846  -9.47  -2.65  0000
   95   0.968  8590 403761244  432.744  364.287  44.502 -172.909  -9.51  -2.69  0000
   96   1.001  8109 403761245  432.992  364.375  44.570 -172.944  -9.47  -2.65  0000
   97   1.034  7858 403761246  433.108  364.396  44.598 -172.966  -9.53  -2.71  0000
   98   1.068  8199 403761247  433.821  364.090  44.690 -173.208  -9.51  -2.69  0000
   99   1.101  8126 403761248  433.895  364.117  44.710 -173.218  -9.56  -2.74  0000
  100   1.134  7821 403761249  434.080  364.085  44.743 -173.269  -9.58  -2.76  0000
  101   1.168  8195 403761250  434.880  363.693  44.838 -173.552  -9.53  -2.71  0000
  102   1.201 13083 403761251  435.015  362.796  44.702 -173.811 -10.37  -3.55  0000
  103   1.235  8484 403761252  435.981  364.484  45.216 -173.602  -9.47  -2.65  0000
  104   1.268  8149 403761253  436.789  364.215  45.336 -173.852  -9.46  -2.64  0000
  105   1.301  8114 403761254  436.931  364.093  45.344 -173.914  -9.51  -2.69  0000
  106   1.335  8025 403761255  437.034  364.094  45.366 -173.937  -9.51  -2.69  0000
  107   1.368  7885 403761256  437.143  364.105  45.391 -173.959  -9.55  -2.73  0000
  108   1.401  8167 403761257  437.860  363.811  45.489 -174.193  -9.56  -2.74  0000
  109   1.435  8038 403761258  438.019  363.777  45.517 -174.237  -9.53  -2.71  0000
  110   1.468  8937 403761259  439.277  364.379  45.894 -174.362  -9.48  -2.66  0000
  111   1.501  8280 403761260  439.751  364.444  46.007 -174.450  -9.49  -2.67  0000
  112   1.535  8333 403761261  439.794  364.430  46.014 -174.463  -9.48  -2.66  0000
  113   1.568  8265 403761262  439.896  364.432  46.036 -174.485  -9.55  -2.73  0000
  114   1.602  8382 403761263  440.661  363.829  46.091 -174.803  -9.53  -2.71  0000
  115   1.635  8257 403761264  440.813  363.883  46.133 -174.822  -9.56  -2.74  0000
  116   1.668  8097 403761265  440.965  363.755  46.143 -174.887  -9.56  -2.74  0000
  117   1.702  7822 403761266  441.210  363.703  46.186 -174.953  -9.53  -2.71  0000
  118   1.735  8853 403761267  441.740  363.550  46.273 -175.105  -9.58  -2.76  0000
  119   1.768  8395 403761268  442.802  364.303  46.638 -175.143  -9.45  -2.63  0000
  120   1.802  7898 403761269  442.994  364.396  46.696 -175.160  -9.44  -2.62  0000
  121   1.835  7937 403761270  443.157  364.358  46.724 -175.204  -9.51  -2.69  0000
  122   1.869  8161 403761271  443.772  364.040  46.801 -175.414  -9.48  -2.66  0000
  123   1.902  7915 403761272  444.001  364.017  46.846 -175.468  -9.49  -2.67  0000
  124   1.935  7910 403761273  444.115  364.024  46.873 -175.490  -9.56  -2.74  0000
  125   1.969  8423 403761274  444.665  363.787  46.950 -175.664  -9.54  -2.72  0000
  126   2.002  8120 403761275  444.926  363.621  46.978 -175.761  -9.52  -2.70  0000
  127   2.035  8285 403761276  445.917  364.353  47.324 -175.783  -9.46  -2.64  0000
  128   2.069  7779 403761277  446.263  364.368  47.403 -175.851  -9.44  -2.62  0000
  129   2.102  7920 403761278  446.196  364.406  47.395 -175.827  -9.49  -2.67  0000
  130   2.135  8095 403761279  446.941  364.272  47.534 -176.014  -9.50  -2.68  0000
  131   2.169  7888 403761280  447.038  364.031  47.513 -176.094  -9.49  -2.67  0000
