#
#   version : 20090611
#    num_fr : 26
#      time : 20140812 03:07:21.264 UTC
#      unix : 1407812841.264840
#       ntp : LOCK 459 683617 279
#       seq : 26674610
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.100  5366 26674607  471.541  299.149  45.159  161.098  -7.64  -0.82  0000
   31  -0.067  4855 26674608  463.697  299.586  43.082  162.029  -8.40  -1.58  0000
   32  -0.033  6173 26674609  445.477  304.511  38.734  166.004  -8.35  -1.53  0000
   33   0.000  6337 26674610  440.366  306.760  37.654  167.598  -8.44  -1.62  0000
   34   0.033  5753 26674611  430.894  312.494  35.938  171.384  -8.47  -1.65  0000
   35   0.067  4196 26674612  417.313  320.762  33.810  177.441  -8.15  -1.33  0000
   36   0.100  4931 26674613  403.600  327.036  31.760 -176.479  -8.02  -1.20  0000
   37   0.133  4545 26674614  396.813  330.690  30.997 -172.999  -7.90  -1.08  0000
   38   0.167  4547 26674615  383.892  337.616  29.889 -165.962  -7.88  -1.06  0000
   39   0.200  4638 26674616  371.600  343.008  29.029 -159.219  -7.65  -0.83  0000
   40   0.234  3731 26674617  362.045  348.547  28.977 -153.427  -7.57  -0.75  0000
   41   0.267  4554 26674618  357.051  350.694  28.890 -150.569  -7.61  -0.79  0000
   42   0.300  3804 26674619  343.377  356.428  28.996 -142.755  -7.51  -0.69  0000
   43   0.334  3302 26674620  335.711  358.518  29.003 -138.569  -7.18  -0.36  0000
   44   0.367  3027 26674621  320.761  362.881  29.549 -130.495  -6.63   0.19  0000
   45   0.400  2375 26674622  312.283  364.782  29.966 -126.093  -6.91  -0.09  0000
   46   0.434  4067 26674623  298.191  367.509  30.933 -119.081  -7.18  -0.36  0000
   47   0.467  4009 26674624  293.540  368.296  31.323 -116.862  -7.17  -0.35  0000
   48   0.501  3906 26674625  278.428  372.885  33.438 -110.302  -6.88  -0.06  0000
   49   0.534  3501 26674626  273.438  373.834  34.085 -108.245  -6.99  -0.17  0000
   50   0.567  2404 26674627  259.065  387.909  39.045 -104.440    nan    nan  0000
   52   0.634  2761 26674629  250.331  374.961  36.838  -99.138  -6.51   0.31  0000
   54   0.701  3303 26674631  238.180  371.514  37.703  -94.088  -6.27   0.55  0000
   55   0.734  3158 26674632  235.690  371.222  38.012  -93.171  -6.65   0.17  0000
   56   0.767  3117 26674633  235.899  370.013  37.704  -92.984  -6.94  -0.12  0000
   59   0.868  3172 26674636  228.137  365.242  37.891  -89.314  -6.68   0.14  0000
