#
#   version : 20090611
#    num_fr : 57
#      time : 20140812 03:37:14.657 UTC
#      unix : 1407814634.657697
#       ntp : LOCK 963 552926 335
#       seq : 26728358
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.267 10313 26728350   85.803  435.784  83.338  -74.879 -10.54  -3.72  0000
   30  -0.234  8251 26728351   86.860  429.791  81.847  -74.113 -10.11  -3.29  0000
   31  -0.200  8785 26728352   86.375  423.984  80.834  -73.166  -9.97  -3.15  0000
   32  -0.167  7218 26728353   87.270  417.557  79.366  -72.263  -9.86  -3.04  0000
   33  -0.133  9437 26728354   88.040  414.234  78.539  -71.820 -10.31  -3.49  0000
   34  -0.100  9322 26728355   85.765  403.662  77.251  -69.812  -9.48  -2.66  0000
   35  -0.067 10225 26728356   86.030  397.607  76.137  -68.809  -9.96  -3.14  0000
   36  -0.033  9539 26728357   87.414  393.967  75.148  -68.330 -10.45  -3.63  0000
   37   0.000 11398 26728358   90.736  381.861  72.291  -66.510 -10.12  -3.30  0000
   38   0.033  9071 26728359   94.529  378.028  70.657  -66.207 -10.47  -3.65  0000
   39   0.067  8836 26728360   97.437  369.739  68.626  -64.920 -10.32  -3.50  0000
   40   0.100  9043 26728361  100.533  369.616  67.758  -65.236 -10.43  -3.61  0000
   41   0.133  8894 26728362  103.696  364.066  66.097  -64.465 -10.36  -3.54  0000
   42   0.167  9592 26728363  104.861  360.876  65.333  -63.933 -10.06  -3.24  0000
   43   0.200 10721 26728364  104.655  360.375  65.320  -63.806 -10.22  -3.40  0000
   44   0.234  7907 26728365  101.119  357.634  65.924  -62.853  -9.92  -3.10  0000
   45   0.267  7251 26728366   96.765  358.987  67.316  -62.681  -9.96  -3.14  0000
   46   0.300  7201 26728367   92.402  359.510  68.609  -62.348 -10.18  -3.36  0000
   47   0.334  8937 26728368   85.975  361.163  70.651  -62.053 -10.17  -3.35  0000
   48   0.367  6754 26728369   77.676  363.019  73.283  -61.643 -10.04  -3.22  0000
   49   0.400  7571 26728370   75.663  364.881  74.115  -61.816  -9.92  -3.10  0000
   50   0.434  8464 26728371   75.218  372.059  75.228  -63.121 -10.08  -3.26  0000
   51   0.467  8318 26728372   77.773  378.183  75.376  -64.491 -10.06  -3.24  0000
   52   0.501  6814 26728373   80.736  381.254  74.992  -65.346  -9.97  -3.15  0000
   53   0.534  9669 26728374   86.887  388.396  74.384  -67.283 -10.07  -3.25  0000
   54   0.567  8019 26728375   93.416  393.681  73.465  -68.961 -10.08  -3.26  0000
   55   0.601  9234 26728376  100.846  396.065  71.883  -70.271 -10.12  -3.30  0000
   56   0.634  9360 26728377  107.665  398.028  70.443  -71.480 -10.02  -3.20  0000
   57   0.667  6967 26728378  111.362  398.091  69.504  -71.975  -9.78  -2.96  0000
   58   0.701  7678 26728379  116.017  400.189  68.700  -72.980  -9.82  -3.00  0000
   59   0.734  9766 26728380  120.523  403.972  68.275  -74.286  -9.62  -2.80  0000
   60   0.767  8340 26728381  122.411  406.776  68.340  -75.051  -9.59  -2.77  0000
   61   0.801  6690 26728382  124.637  414.207  69.241  -76.657  -9.44  -2.62  0000
   62   0.834  7506 26728383  125.657  420.922  70.345  -77.926  -9.57  -2.75  0000
   63   0.868  7289 26728384  125.912  427.141  71.569  -78.963  -9.68  -2.86  0000
   64   0.901  5846 26728385  127.750  432.659  72.311  -80.101  -9.59  -2.77  0000
   65   0.934  8256 26728386  129.538  436.577  72.751  -80.970  -9.69  -2.87  0000
   66   0.968  8714 26728387  133.721  440.037  72.574  -82.138  -9.38  -2.56  0000
   67   1.001  8674 26728388  136.026  440.924  72.263  -82.634  -9.38  -2.56  0000
   68   1.034  6415 26728389  137.439  439.207  71.569  -82.608  -9.43  -2.61  0000
   69   1.068  6717 26728390  140.545  439.738  71.012  -83.191  -9.20  -2.38  0000
   70   1.101  6758 26728391  139.582  436.828  70.571  -82.601  -9.23  -2.41  0000
   71   1.134  6186 26728392  140.903  436.864  70.291  -82.823  -9.14  -2.32  0000
   72   1.168  6409 26728393  139.704  435.018  70.143  -82.349  -9.13  -2.31  0000
   73   1.201  6278 26728394  137.820  433.486  70.221  -81.810  -8.94  -2.12  0000
   74   1.235  9029 26728395  135.152  432.879  70.681  -81.289  -9.10  -2.28  0000
   75   1.268  5444 26728396  133.382  431.911  70.869  -80.859  -8.82  -2.00  0000
   76   1.301  4314 26728397  130.298  431.983  71.583  -80.389  -9.05  -2.23  0000
   77   1.335  6762 26728398  125.377  432.995  72.931  -79.793  -8.81  -1.99  0000
   78   1.368  5410 26728399  123.779  434.326  73.588  -79.756  -8.64  -1.82  0000
   79   1.401  5633 26728400  121.632  438.736  75.040  -80.100  -8.35  -1.53  0000
   80   1.435  5134 26728401  118.465  442.764  76.661  -80.228  -7.87  -1.05  0000
   81   1.468  4876 26728402  120.177  446.800  77.156  -81.057  -8.32  -1.50  0000
   82   1.502  6505 26728403  120.060  452.504  78.472  -81.839  -8.65  -1.83  0000
   83   1.535  5653 26728404  125.103  463.028  79.787  -83.997  -8.35  -1.53  0000
   84   1.568  4455 26728405  130.865  468.914  79.946  -85.623  -8.95  -2.13  0000
   85   1.602  4729 26728406  138.968  476.305  80.077  -87.790  -9.35  -2.53  0000
