#
#   version : 20090611
#    num_fr : 18
#      time : 20140812 02:30:34.859 UTC
#      unix : 1407810634.859204
#       ntp : LOCK 251 588713 277
#       seq : 26608486
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.167  3839 26608481  412.333  260.697  26.992  150.072  -7.91  -1.09  0000
   30  -0.133  3494 26608482  405.721  264.895  25.353  152.922  -8.13  -1.31  0000
   31  -0.100  3438 26608483  396.479  272.454  23.303  158.601  -8.14  -1.32  0000
   32  -0.067  3810 26608484  385.620  278.817  21.015  164.906  -7.95  -1.13  0000
   33  -0.033  4262 26608485  377.635  284.504  19.653  171.108  -8.09  -1.27  0000
   34   0.000  5613 26608486  372.756  286.312  18.728  174.172  -7.77  -0.95  0000
   35   0.033  3441 26608487  367.976  290.439  18.227  179.072  -7.74  -0.92  0000
   36   0.067  4829 26608488  362.648  294.976  17.826 -175.230  -7.80  -0.98  0000
   37   0.100  3538 26608489  360.652  296.578  17.706 -173.098  -7.47  -0.65  0000
   38   0.133  4162 26608490  355.793  300.251  17.475 -167.937  -7.36  -0.54  0000
   39   0.167  3150 26608491  350.743  302.668  17.099 -163.201  -7.25  -0.43  0000
   40   0.200  4491 26608492  344.312  308.551  17.432 -155.684  -7.27  -0.45  0000
   41   0.234  3851 26608493  339.643  312.462  17.771 -150.584  -7.13  -0.31  0000
   43   0.300  3984 26608495  331.181  320.254  18.906 -141.793  -6.91  -0.09  0000
   44   0.334  3036 26608496  324.456  326.726  20.169 -135.576  -7.17  -0.35  0000
   45   0.367  3432 26608497  321.756  330.090  20.938 -133.229  -7.02  -0.20  0000
   46   0.400  2128 26608498  316.354  334.450  21.953 -129.116  -7.12  -0.30  0000
   47   0.434  4403 26608499  310.991  338.348  22.952 -125.402  -7.04  -0.22  0000
