#
#   version : 20090611
#    num_fr : 52
#      time : 20140812 02:27:47.324 UTC
#      unix : 1407810467.324980
#       ntp : LOCK 262 503713 277
#       seq : 26603465
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.200  5569 26603459  425.377  282.900  31.608  159.987  -9.01  -2.19  0000
   30  -0.167 11046 26603460  408.256  300.878  28.992  171.402 -10.55  -3.73  0000
   31  -0.133  9224 26603461  389.712  309.115  25.847 -179.370 -10.37  -3.55  0000
   32  -0.100  8893 26603462  371.140  320.175  24.125 -166.831 -10.16  -3.34  0000
   33  -0.067  6966 26603463  352.406  331.601  23.789 -152.945  -9.31  -2.49  0000
   34  -0.033  5845 26603464  342.563  337.982  24.281 -145.630  -9.37  -2.55  0000
   35   0.000 11074 26603465  331.943  344.860  25.242 -138.178 -10.30  -3.48  0000
   36   0.033  7329 26603466  319.610  348.315  25.664 -130.553 -10.05  -3.23  0000
   37   0.067  5615 26603467  307.025  353.925  27.109 -123.191  -9.58  -2.76  0000
   38   0.100  8254 26603468  302.334  358.873  28.516 -120.782  -9.81  -2.99  0000
   39   0.133  8278 26603469  293.208  363.964  30.193 -116.374 -10.01  -3.19  0000
   40   0.167  7072 26603470  284.371  367.242  31.550 -112.382  -9.84  -3.02  0000
   41   0.200  5841 26603471  278.574  370.988  32.936 -110.141  -9.50  -2.68  0000
   42   0.234  6510 26603472  276.325  374.147  33.928 -109.531  -9.25  -2.43  0000
   43   0.267  7739 26603473  270.802  375.423  34.723 -107.337  -9.66  -2.84  0000
   44   0.300  7243 26603474  267.163  379.339  36.059 -106.373  -9.42  -2.60  0000
   45   0.334  5840 26603475  265.363  381.616  36.812 -105.968  -9.18  -2.36  0000
   46   0.367  5289 26603476  265.302  384.264  37.494 -106.299  -8.44  -1.62  0000
   47   0.400  6060 26603477  264.984  386.444  38.083 -106.461  -9.21  -2.39  0000
   48   0.434  6326 26603478  265.229  389.038  38.728 -106.880  -9.04  -2.22  0000
   49   0.467  5399 26603479  264.905  392.826  39.736 -107.218  -8.96  -2.14  0000
   50   0.501  4032 26603480  265.129  394.559  40.165 -107.503  -8.01  -1.19  0000
   51   0.534  5956 26603481  265.657  396.878  40.722 -107.956  -8.88  -2.06  0000
   52   0.567  5335 26603482  267.021  400.514  41.556 -108.834  -8.78  -1.96  0000
   53   0.601  4025 26603483  267.666  403.458  42.277 -109.358  -8.63  -1.81  0000
   54   0.634  3582 26603484  268.888  405.858  42.814 -110.014  -7.71  -0.89  0000
   55   0.667  4533 26603485  269.496  408.158  43.378 -110.433  -8.61  -1.79  0000
   56   0.701  5315 26603486  270.185  411.043  44.095 -110.920  -8.43  -1.61  0000
   57   0.734  3903 26603487  268.621  413.471  44.861 -110.601  -7.90  -1.08  0000
   58   0.767  3806 26603488  269.829  416.028  45.457 -111.214  -7.50  -0.68  0000
   59   0.801  4805 26603489  269.133  416.908  45.744 -111.056  -8.33  -1.51  0000
   60   0.834  4977 26603490  270.462  421.015  46.755 -111.808  -8.32  -1.50  0000
   61   0.868  2803 26603491  268.928  422.867  47.365 -111.458  -7.83  -1.01  0000
   62   0.901  4269 26603492  269.939  424.241  47.666 -111.881  -7.74  -0.92  0000
   63   0.934  4977 26603493  268.869  426.311  48.303 -111.696  -8.14  -1.32  0000
   64   0.968  4270 26603494  267.228  429.199  49.206 -111.401  -7.89  -1.07  0000
   66   1.034  3618 26603496  266.243  432.871  50.279 -111.370  -8.04  -1.22  0000
   67   1.068  4109 26603497  265.219  435.174  50.983 -111.230  -7.91  -1.09  0000
   69   1.134  3922 26603499  264.322  438.609  51.991 -111.211  -8.00  -1.18  0000
   70   1.168  5043 26603500  264.709  442.935  53.152 -111.619  -7.72  -0.90  0000
   71   1.201  2979 26603501  264.704  444.020  53.452 -111.689  -7.30  -0.48  0000
   72   1.235  4561 26603502  262.921  446.843  54.363 -111.375  -7.64  -0.82  0000
   73   1.268  2911 26603503  262.504  448.984  54.987 -111.401  -7.54  -0.72  0000
   74   1.301  2795 26603504  261.702  450.264  55.402 -111.265  -6.57   0.25  0000
   75   1.335  3824 26603505  261.980  452.123  55.898 -111.461  -7.59  -0.77  0000
   76   1.368  3838 26603506  261.085  454.064  56.506 -111.343  -7.42  -0.60  0000
   77   1.401  2653 26603507  260.978  455.285  56.855 -111.392  -7.25  -0.43  0000
   79   1.468  3156 26603509  259.948  458.286  57.771 -111.308  -7.06  -0.24  0000
   82   1.568  2593 26603512  259.996  462.288  58.892 -111.566  -6.64   0.18  0000
   85   1.668  2734 26603515  258.845  466.051  60.040 -111.495  -7.01  -0.19  0000
   86   1.702  3237 26603516  257.928  467.338  60.474 -111.340  -7.17  -0.35  0000
   88   1.768  2878 26603518  257.027  470.525  61.447 -111.303  -7.19  -0.37  0000
