#
#   version : 20090611
#    num_fr : 38
#      time : 20141115 14:22:01.443 UTC
#      unix : 1416061321.443937
#       ntp : LOCK 1887 226012 3019
#       seq : 230206638
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.400     0 230206626   -0.000   -0.000 123.509   -0.801  -5.65   1.17  0000
   30  -0.367     0 230206627   -0.000   -0.000 123.509   -0.801  -5.18   1.64  0000
   31  -0.334     0 230206628   -0.000   -0.000 123.509   -0.801  -6.25   0.57  0000
   33  -0.267     0 230206630   -0.000   -0.000 123.509   -0.801  -5.92   0.90  0000
   34  -0.234     0 230206631   -0.000   -0.000 123.509   -0.801  -5.87   0.95  0000
   35  -0.200     0 230206632   -0.000   -0.000 123.509   -0.801  -5.77   1.05  0000
   36  -0.167     0 230206633   -0.000   -0.000 123.509   -0.801  -5.22   1.60  0000
   37  -0.133     0 230206634   -0.000   -0.000 123.509   -0.801  -6.35   0.47  0000
   38  -0.100     0 230206635   -0.000   -0.000 123.509   -0.801  -4.84   1.98  0000
   39  -0.067     0 230206636   -0.000   -0.000 123.509   -0.801  -6.02   0.80  0000
   40  -0.033     0 230206637   -0.000   -0.000 123.509   -0.801  -5.94   0.88  0000
   41   0.000  6520 230206638  262.927   81.189  46.708   36.698  -8.20  -1.38  0000
   42   0.033   339 230206639  264.000   84.000  45.873   36.796  -8.79  -1.97  0000
   43   0.067  4694 230206640  268.020   82.183  46.041   38.280  -8.17  -1.35  0000
   44   0.100  2034 230206641  274.000   83.000  45.401   40.215  -8.80  -1.98  0000
   45   0.133   565 230206642  277.000   82.000  45.482   41.299  -8.76  -1.94  0000
   46   0.167     0 230206643   -0.000   -0.000 123.509   -0.801  -6.03   0.79  0000
   47   0.200     0 230206644   -0.000   -0.000 123.509   -0.801  -6.00   0.82  0000
   48   0.234     0 230206645   -0.000   -0.000 123.509   -0.801  -5.46   1.36  0000
   49   0.267     0 230206646   -0.000   -0.000 123.509   -0.801  -6.58   0.24  0000
   50   0.300     0 230206647   -0.000   -0.000 123.509   -0.801  -5.07   1.75  0000
   51   0.334     0 230206648   -0.000   -0.000 123.509   -0.801  -6.26   0.56  0000
   52   0.367     0 230206649   -0.000   -0.000 123.509   -0.801  -6.16   0.66  0000
   53   0.400     0 230206650   -0.000   -0.000 123.509   -0.801  -6.10   0.72  0000
   54   0.434     0 230206651   -0.000   -0.000 123.509   -0.801  -5.59   1.23  0000
   55   0.467     0 230206652   -0.000   -0.000 123.509   -0.801  -6.68   0.14  0000
   56   0.501     0 230206653   -0.000   -0.000 123.509   -0.801  -5.17   1.65  0000
   57   0.534     0 230206654   -0.000   -0.000 123.509   -0.801  -6.36   0.46  0000
   58   0.567     0 230206655   -0.000   -0.000 123.509   -0.801  -5.60   1.22  0000
   59   0.601     0 230206656   -0.000   -0.000 123.509   -0.801  -6.57   0.25  0000
   60   0.634     0 230206657   -0.000   -0.000 123.509   -0.801  -4.99   1.83  0000
   61   0.667     0 230206658   -0.000   -0.000 123.509   -0.801  -6.17   0.65  0000
   62   0.701     0 230206659   -0.000   -0.000 123.509   -0.801  -4.72   2.10  0000
   63   0.734     0 230206660   -0.000   -0.000 123.509   -0.801  -5.86   0.96  0000
   64   0.767     0 230206661   -0.000   -0.000 123.509   -0.801  -5.69   1.13  0000
   66   0.834     0 230206663   -0.000   -0.000 123.509   -0.801  -5.10   1.72  0000
   67   0.868     0 230206664   -0.000   -0.000 123.509   -0.801  -6.27   0.55  0000
   71   1.001     0 230206668   -0.000   -0.000 123.509   -0.801  -5.88   0.94  0000
