#
#   version : 20090611
#    num_fr : 20
#      time : 20151208 04:30:24.991 UTC
#      unix : 1449549024.991966
#       ntp : LOCK -578 956969 1631
#       seq : 34931418
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.434  2546 34931405  234.956  167.346  29.938    9.732  -6.49   0.33  0000
   33  -0.300  3485 34931409  238.017  162.850  30.256   12.400  -7.28  -0.46  0000
   34  -0.267  3485 34931410  237.296  162.231  30.512   12.321  -7.03  -0.21  0000
   36  -0.200  8132 34931412  238.594  160.337  30.664   13.422  -8.96  -2.14  0000
   37  -0.167  8380 34931413  239.722  158.742  30.794   14.355  -9.31  -2.49  0000
   38  -0.133  8680 34931414  240.097  158.047  30.874   14.712  -9.62  -2.80  0000
   39  -0.100  9267 34931415  240.758  156.186  31.151   15.526  -9.46  -2.64  0000
   40  -0.067  7513 34931416  241.398  155.599  31.167   15.950  -9.29  -2.47  0000
   41  -0.033  8928 34931417  242.336  154.673  31.208   16.590  -9.42  -2.60  0000
   42   0.000 11205 34931418  243.073  153.523  31.333   17.210  -9.81  -2.99  0000
   43   0.033 10153 34931419  243.830  152.554  31.421   17.784  -9.72  -2.90  0000
   44   0.067  8863 34931420  244.969  150.127  31.772   18.899  -9.59  -2.77  0000
   45   0.100  8871 34931421  245.440  149.987  31.728   19.127  -9.72  -2.90  0000
   46   0.133  6142 34931422  246.982  149.497  31.599   19.884  -8.71  -1.89  0000
   47   0.167  5487 34931423  248.538  148.055  31.687   20.895  -8.18  -1.36  0000
   48   0.200  4252 34931424  249.468  146.699  31.858   21.618  -7.66  -0.84  0000
   49   0.234  4563 34931425  250.468  145.643  31.954   22.290  -8.05  -1.23  0000
   50   0.267  9779 34931426  250.339  143.834  32.389   22.666  -9.50  -2.68  0000
   51   0.300  6601 34931427  251.242  142.844  32.490   23.269  -8.69  -1.87  0000
   52   0.334  5683 34931428  252.070  141.879  32.600   23.832  -8.77  -1.95  0000
