#
#   version : 20090611
#    num_fr : 18
#      time : 20100814 04:52:12.615 UTC
#      unix : 1281761532.615392
#       ntp : LOCK 10860 165640 570
#       seq : 529280
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.334  1739  529270  137.827   66.014  66.275   11.842  -6.16  -6.16  0000
   31  -0.300  2026  529271  137.729   67.607  65.972   11.552  -6.53  -6.53  0000
   32  -0.267  2190  529272  134.976   67.650  66.566   11.117  -6.73  -6.73  0000
   33  -0.234  2332  529273  134.460   68.932  66.422   10.816  -6.87  -6.87  0000
   34  -0.200  2614  529274  133.029   69.702  66.585   10.463  -7.12  -7.12  0000
   35  -0.167  2650  529275  132.863   70.091  66.544   10.370  -7.31  -7.31  0000
   36  -0.133  2819  529276  130.727   70.426  66.956    9.990  -7.38  -7.38  0000
   37  -0.100  2718  529277  129.547   71.396  67.030    9.644  -7.20  -7.20  0000
   38  -0.067  2479  529278  128.440   71.902  67.182    9.392  -7.36  -7.36  0000
   39  -0.033  2837  529279  127.872   72.550  67.184    9.194  -7.30  -7.30  0000
   40   0.000  3112  529280  126.570   73.391  67.317    8.856  -7.36  -7.36  0000
   41   0.033  2486  529281  125.028   74.225  67.510    8.485  -7.29  -7.29  0000
   42   0.067  2717  529282  124.117   75.021  67.568    8.213  -7.23  -7.23  0000
   43   0.100  2549  529283  123.213   75.909  67.608    7.926  -7.32  -7.32  0000
   44   0.133  2814  529284  121.742   76.528  67.834    7.609  -7.26  -7.26  0000
   45   0.167  2739  529285  121.247   77.744  67.720    7.321  -7.19  -7.19  0000
   46   0.200  2759  529286  119.072   78.634  68.066    6.860  -7.22  -7.22  0000
   47   0.234  2979  529287  117.751   79.340  68.248    6.553  -7.42  -7.42  0000
