#
#   version : 20090611
#    num_fr : 23
#      time : 20100814 04:29:16.136 UTC
#      unix : 1281760156.136295
#       ntp : LOCK 11164 230358 711
#       seq : 488027
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.467  1149  488013  334.603   74.399  43.011   65.226  -5.76  -5.76  0000
   30  -0.434  1514  488014  334.409   75.127  42.805   65.193  -6.31  -6.31  0000
   31  -0.400  1711  488015  334.788   75.140  42.818   65.327  -6.46  -6.46  0000
   32  -0.367  1763  488016  335.735   76.488  42.493   65.730  -6.62  -6.62  0000
   33  -0.334  1778  488017  335.831   76.975  42.366   65.789  -6.66  -6.66  0000
   34  -0.300  2116  488018  335.908   77.315  42.277   65.835  -7.02  -7.02  0000
   35  -0.267  2643  488019  335.890   78.246  42.025   65.878  -7.84  -7.84  0000
   36  -0.234  3381  488020  335.702   78.957  41.825   65.849  -8.20  -8.20  0000
   37  -0.200  3309  488021  335.516   79.867  41.571   65.831  -8.19  -8.19  0000
   38  -0.167  3940  488022  335.857   80.651  41.375   65.998  -8.51  -8.51  0000
   39  -0.133  3963  488023  336.271   81.422  41.186   66.192  -8.51  -8.51  0000
   40  -0.100  3986  488024  336.148   82.244  40.959   66.194  -8.43  -8.43  0000
   41  -0.067  4367  488025  335.951   83.247  40.680   66.179  -8.75  -8.75  0000
   42  -0.033  4279  488026  335.880   84.120  40.442   66.203  -8.54  -8.54  0000
   43   0.000  4698  488027  336.141   85.515  40.079   66.383  -8.75  -8.75  0000
   44   0.033  4366  488028  336.258   86.094  39.929   66.462  -8.50  -8.50  0000
   45   0.067  4182  488029  336.718   87.540  39.564   66.724  -8.59  -8.59  0000
   46   0.100  3941  488030  336.631   88.430  39.321   66.747  -8.32  -8.32  0000
   47   0.133  4353  488031  336.624   89.717  38.977   66.827  -8.65  -8.65  0000
   48   0.167  4292  488032  336.931   90.753  38.715   67.013  -8.46  -8.46  0000
   49   0.200  3863  488033  337.493   91.996  38.412   67.315  -8.37  -8.37  0000
   50   0.234  3692  488034  337.274   93.203  38.079   67.313  -8.37  -8.37  0000
   51   0.267  3431  488035  337.092   94.210  37.802   67.312  -8.19  -8.19  0000
