#
#   version : 20090611
#    num_fr : 10
#      time : 20100814 06:38:37.169 UTC
#      unix : 1281767917.169247
#       ntp : LOCK 5447 257863 366
#       seq : 720625
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.234  1334  720618  300.100   10.858  60.459   54.275  -5.81  -5.81  0000
   31  -0.200  1428  720619  300.190    9.770  60.773   54.316  -6.31  -6.31  0000
   32  -0.167  1794  720620  301.048    9.166  60.937   54.542  -6.79  -6.79  0000
   33  -0.133  1591  720621  301.058    8.972  60.993   54.547  -6.54  -6.54  0000
   34  -0.100  1818  720622  301.170    8.609  61.097   54.580  -6.80  -6.80  0000
   35  -0.067  2397  720623  301.816    7.667  61.363   54.756  -7.31  -7.31  0000
   36  -0.033  2599  720624  301.871    7.612  61.378   54.770  -7.46  -7.46  0000
   37   0.000  2705  720625  302.234    7.017  61.547   54.869  -7.64  -7.64  0000
   38   0.033  2582  720626  302.679    6.163  61.790   54.991  -7.55  -7.55  0000
   39   0.067  2519  720627  302.324    5.786  61.904   54.908  -7.54  -7.54  0000
