#
#   version : 20090611
#    num_fr : 11
#      time : 20100814 04:41:35.643 UTC
#      unix : 1281760895.643555
#       ntp : LOCK 9248 307616 658
#       seq : 510190
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.334  1041  510180  495.962  304.578  53.244  165.292  -5.88  -5.88  0000
   32  -0.267  1779  510182  497.899  309.616  54.250  166.401  -6.72  -6.72  0000
   33  -0.234  2169  510183  498.684  312.234  54.723  166.987  -7.30  -7.30  0000
   34  -0.200  2504  510184  498.557  315.164  54.991  167.745  -7.57  -7.57  0000
   35  -0.167  2533  510185  499.189  318.204  55.484  168.435  -7.68  -7.68  0000
   36  -0.133  2949  510186  498.929  320.899  55.711  169.134  -7.92  -7.92  0000
   37  -0.100  1979  510187  499.135  323.663  56.078  169.788  -7.04  -7.04  0000
   38  -0.067  2400  510188  500.231  326.017  56.639  170.224  -7.31  -7.31  0000
   39  -0.033  2707  510189  500.278  328.690  56.968  170.858  -7.67  -7.67  0000
   40   0.000  3051  510190  500.623  332.088  57.471  171.617  -7.77  -7.77  0000
   41   0.033  1821  510191  500.248  334.338  57.654  172.192  -6.96  -6.96  0000
