#
#   version : 20090611
#    num_fr : 13
#      time : 20100814 05:10:56.973 UTC
#      unix : 1281762656.973862
#       ntp : LOCK 9889 145435 544
#       seq : 562977
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.300  1190  562968  258.092  157.760  24.764   22.115  -5.92  -5.92  0000
   30  -0.267  1445  562969  256.553  160.688  24.382   20.307  -6.56  -6.56  0000
   31  -0.234  1753  562970  256.163  162.316  24.105   19.508  -6.78  -6.78  0000
   32  -0.200  1798  562971  255.231  163.915  23.929   18.435  -6.99  -6.99  0000
   33  -0.167  1999  562972  255.526  166.384  23.375   17.598  -6.99  -6.99  0000
   34  -0.133  2308  562973  254.463  168.501  23.134   16.197  -7.37  -7.37  0000
   35  -0.100  2903  562974  253.893  171.037  22.738   14.823  -7.81  -7.81  0000
   36  -0.067  3095  562975  252.935  173.804  22.384   13.109  -8.11  -8.11  0000
   37  -0.033  3085  562976  251.568  176.104  22.215   11.373  -8.17  -8.17  0000
   38   0.000  3582  562977  251.353  178.564  21.811   10.068  -8.13  -8.13  0000
   39   0.033  3260  562978  251.151  180.868  21.445    8.803  -7.99  -7.99  0000
   40   0.067  2548  562979  249.909  184.151  21.138    6.493  -7.75  -7.75  0000
   41   0.100  1598  562980  248.652  185.991  21.100    4.926  -6.77  -6.77  0000
