#
#   version : 20090611
#    num_fr : 79
#      time : 20091102 01:29:14.611 UTC
#      unix : 1257125354.611397
#       ntp : LOCK 8023 205352 510
#       seq : 373431
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -2.269  3453  373363  387.715   26.754  59.931   77.160  -6.72  -6.72  0000
   31  -2.236  3185  373364  388.218   26.051  60.175   77.219  -6.77  -6.77  0000
   32  -2.202  4147  373365  388.289   25.931  60.215   77.225  -6.38  -6.38  0000
   33  -2.169  4832  373366  391.906   25.881  60.616   78.080  -6.99  -6.99  0000
   34  -2.135  2523  373367  392.888   24.878  60.995   78.220  -7.18  -7.18  0000
   35  -2.102  2853  373368  392.955   24.663  61.060   78.216  -7.01  -7.01  0000
   36  -2.069  3805  373369  393.099   24.419  61.142   78.228  -7.44  -7.44  0000
   37  -2.035  4261  373370  395.084   23.725  61.551   78.627  -7.19  -7.19  0000
   38  -2.002  4043  373371  395.434   23.735  61.588   78.709  -7.36  -7.36  0000
   39  -1.969  3836  373372  396.486   22.956  61.917   78.880  -7.64  -7.64  0000
   40  -1.935  3593  373373  398.286   22.723  62.187   79.271  -7.65  -7.65  0000
   41  -1.902  5333  373374  398.913   22.659  62.277   79.408  -7.81  -7.81  0000
   42  -1.869  4713  373375  399.946   21.937  62.593   79.574  -8.03  -8.03  0000
   43  -1.835  3979  373376  400.507   21.898  62.669   79.698  -7.92  -7.92  0000
   44  -1.802  5433  373377  401.320   21.113  62.977   79.806  -7.83  -7.83  0000
   45  -1.768  4588  373378  403.516   20.845  63.313   80.272  -7.94  -7.94  0000
   46  -1.735  6331  373379  404.059   20.994  63.339   80.407  -8.25  -8.25  0000
   47  -1.702  5347  373380  404.289   20.628  63.466   80.423  -8.16  -8.16  0000
   48  -1.668  5755  373381  405.485   20.066  63.764   80.633  -8.18  -8.18  0000
   49  -1.635  7077  373382  405.664   19.886  63.834   80.655  -8.31  -8.31  0000
   50  -1.602  5816  373383  408.621   19.653  64.267   81.280  -8.11  -8.11  0000
   51  -1.568  4079  373384  409.073   19.018  64.494   81.316  -8.22  -8.22  0000
   52  -1.535  5355  373385  409.493   18.982  64.557   81.403  -8.35  -8.35  0000
   53  -1.502  5113  373386  410.070   18.733  64.698   81.503  -8.35  -8.35  0000
   54  -1.468  5000  373387  411.821   18.264  65.049   81.833  -8.19  -8.19  0000
   55  -1.435  6001  373388  412.248   18.044  65.164   81.902  -8.24  -8.24  0000
   56  -1.401  5898  373389  412.513   17.714  65.287   81.926  -8.05  -8.05  0000
   57  -1.368  5400  373390  414.782   17.665  65.599   82.403  -8.21  -8.21  0000
   58  -1.335  5090  373391  415.209   17.632  65.665   82.490  -8.21  -8.21  0000
   59  -1.301  4835  373392  416.031   16.800  65.996   82.578  -8.29  -8.29  0000
   60  -1.268  6105  373393  416.502   16.804  66.059   82.677  -8.46  -8.46  0000
   61  -1.235  7781  373394  417.432   16.252  66.332   82.815  -8.51  -8.51  0000
   62  -1.201  5139  373395  419.238   16.454  66.524   83.211  -8.43  -8.43  0000
   63  -1.168  5367  373396  420.152   15.950  66.784   83.348  -8.33  -8.33  0000
   64  -1.134  5002  373397  420.410   15.736  66.877   83.379  -8.37  -8.37  0000
   65  -1.101  4962  373398  421.096   15.665  66.991   83.512  -8.51  -8.51  0000
   66  -1.068  7072  373399  421.690   15.024  67.245   83.568  -8.62  -8.62  0000
   67  -1.034  6401  373400  423.812   14.908  67.574   83.987  -8.63  -8.63  0000
   68  -1.001  6417  373401  423.607   15.325  67.435   83.989  -8.57  -8.57  0000
   69  -0.968  5687  373402  424.786   14.717  67.764   84.164  -8.74  -8.74  0000
   70  -0.934  8391  373403  425.547   14.010  68.060   84.243  -8.81  -8.81  0000
   71  -0.901  8908  373404  425.805   13.887  68.130   84.282  -8.82  -8.82  0000
   72  -0.868  6181  373405  428.017   13.823  68.467   84.716  -8.84  -8.84  0000
   73  -0.834  8155  373406  428.301   13.804  68.514   84.770  -8.87  -8.87  0000
   74  -0.801  4917  373407  429.036   13.520  68.697   84.885  -8.82  -8.82  0000
   75  -0.767  6435  373408  429.351   13.493  68.750   84.945  -8.96  -8.96  0000
   76  -0.734  6510  373409  431.678   13.373  69.128   85.388  -8.99  -8.99  0000
   77  -0.701  6698  373410  432.190   12.373  69.468   85.381  -9.01  -9.01  0000
   78  -0.667  6610  373411  432.591   12.230  69.566   85.444  -8.94  -8.94  0000
   79  -0.634  6954  373412  432.989   13.207  69.369   85.626  -9.00  -9.00  0000
   80  -0.601  9000  373413  433.953   12.679  69.654   85.756  -9.24  -9.24  0000
   81  -0.567  6521  373414  435.436   11.938  70.075   85.961  -9.12  -9.12  0000
   82  -0.534  7478  373415  435.768   11.878  70.142   86.018  -9.12  -9.12  0000
   83  -0.501  6933  373416  436.360   11.689  70.283   86.111  -9.19  -9.19  0000
   84  -0.467  9787  373417  436.983   12.303  70.218   86.296  -9.34  -9.34  0000
   85  -0.434  8176  373418  438.448   11.535  70.647   86.490  -9.30  -9.30  0000
   86  -0.400  7326  373419  438.992   11.406  70.766   86.579  -9.31  -9.31  0000
   87  -0.367  6910  373420  439.486   11.450  70.832   86.677  -9.32  -9.32  0000
   88  -0.334  7465  373421  440.449   10.854  71.140   86.792  -9.48  -9.48  0000
   89  -0.300 11112  373422  440.932   10.253  71.374   86.817  -9.47  -9.47  0000
   90  -0.267  9573  373423  442.410   10.940  71.430   87.167  -9.85  -9.85  0000
   91  -0.234 14848  373424  442.150    9.405  71.790   86.951 -10.53 -10.53  0000
   92  -0.200 14456  373425  442.806    6.821  72.575   86.792 -10.89 -10.89  0000
   93  -0.167 13018  373426  442.297    9.375  71.822   86.975 -10.92 -10.92  0000
   94  -0.133 13674  373427  443.232   10.709  71.622   87.294 -10.85 -10.85  0000
   95  -0.100 13543  373428  445.691    7.901  72.755   87.436 -10.91 -10.91  0000
   96  -0.067 12407  373429  444.482   10.156  71.968   87.463 -10.63 -10.63  0000
   97  -0.033 11987  373430  444.493   10.665  71.837   87.522 -10.57 -10.57  0000
   98   0.000 15796  373431  445.895    8.471  72.638   87.536 -10.93 -10.93  0000
   99   0.033 10740  373432  445.674    9.995  72.204   87.664 -10.51 -10.51  0000
  100   0.067 13199  373433  446.250    9.269  72.488   87.688 -10.87 -10.87  0000
  101   0.100 13551  373434  446.214    8.387  72.712   87.585 -10.79 -10.79  0000
  102   0.133 12264  373435  449.269    9.307  72.976   88.238 -10.56 -10.56  0000
  103   0.167 12934  373436  449.198    9.253  72.978   88.220 -10.27 -10.27  0000
  104   0.200 10960  373437  449.920    8.841  73.206   88.303  -9.88  -9.88  0000
  105   0.234  8481  373438  450.148   10.110  72.914   88.486  -9.67  -9.67  0000
