#
#   version : 20090611
#    num_fr : 16
#      time : 20101021 08:13:40.664 UTC
#      unix : 1287648820.664345
#       ntp : LOCK 2317 611086 6684
#       seq : 109317703
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.300  4167 109317694  443.916  375.114  51.127 -168.729  -6.68  -6.68  0000
   30  -0.267  3318 109317695  446.680  375.452  51.749 -169.272  -7.34  -7.34  0000
   31  -0.234  4778 109317696  450.057  375.296  52.405 -170.036  -7.68  -7.68  0000
   32  -0.200  4834 109317697  452.304  376.937  53.183 -170.182  -7.59  -7.59  0000
   33  -0.167  4304 109317698  453.926  376.587  53.451 -170.592  -8.09  -8.09  0000
   34  -0.133  4602 109317699  458.264  377.979  54.622 -171.204  -8.29  -8.29  0000
   35  -0.100  4561 109317700  461.264  378.204  55.299 -171.761  -8.56  -8.56  0000
   36  -0.067  5456 109317701  462.543  378.533  55.633 -171.948  -9.09  -9.09  0000
   37  -0.033  6307 109317702  466.085  378.733  56.431 -172.596  -9.22  -9.22  0000
   38   0.000 10193 109317703  468.436  380.012  57.178 -172.793  -8.94  -8.94  0000
   39   0.033  9958 109317704  471.238  380.182  57.821 -173.285  -8.87  -8.87  0000
   40   0.067  5044 109317705  474.077  381.799  58.744 -173.495  -8.89  -8.89  0000
   41   0.100  4744 109317706  477.031  382.182  59.469 -173.955  -8.76  -8.76  0000
   42   0.133  4290 109317707  480.259  382.341  60.220 -174.496  -8.55  -8.55  0000
   43   0.167  4145 109317708  483.223  382.529  60.923 -174.975  -8.59  -8.59  0000
   44   0.200  3644 109317709  483.918  382.334  61.046 -175.131  -8.61  -8.61  0000
