#
#   version : 20090611
#    num_fr : 16
#      time : 20101021 07:12:42.396 UTC
#      unix : 1287645162.396669
#       ntp : LOCK 7993 306154 5967
#       seq : 109208065
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.434  2878 109208052  141.211  285.112  47.568  -47.958  -6.59  -6.59  0000
   31  -0.400  3817 109208053  141.925  286.863  47.504  -48.560  -6.96  -6.96  0000
   32  -0.367  3920 109208054  142.008  288.848  47.633  -49.171  -7.55  -7.55  0000
   33  -0.334  4651 109208055  142.330  289.445  47.594  -49.385  -8.03  -8.03  0000
   34  -0.300  5446 109208056  143.504  290.979  47.402  -49.970  -8.21  -8.21  0000
   35  -0.267  4844 109208057  142.497  292.590  47.804  -50.349  -8.17  -8.17  0000
   36  -0.234  6227 109208058  144.380  293.925  47.415  -50.955  -8.64  -8.64  0000
   37  -0.200  6665 109208059  144.592  294.635  47.420  -51.192  -8.86  -8.86  0000
   38  -0.167  6504 109208060  144.198  296.970  47.731  -51.845  -8.63  -8.63  0000
   39  -0.133  7272 109208061  144.260  298.167  47.823  -52.208  -8.95  -8.95  0000
   40  -0.100  6762 109208062  145.132  300.089  47.772  -52.880  -8.98  -8.98  0000
   41  -0.067  8530 109208063  145.051  302.327  48.008  -53.528  -9.36  -9.36  0000
   42  -0.033  9807 109208064  145.230  303.854  48.112  -53.996  -9.92  -9.92  0000
   43   0.000 10649 109208065  144.607  304.778  48.367  -54.186 -10.04 -10.04  0000
   44   0.033  9656 109208066  146.245  306.646  48.132  -54.935  -9.59  -9.59  0000
   45   0.067  4978 109208067  147.401  309.046  48.086  -55.779  -8.53  -8.53  0000
