#
#   version : 20090611
#    num_fr : 17
#      time : 20101021 09:05:13.228 UTC
#      unix : 1287651913.228400
#       ntp : LOCK -9344 584143 6871
#       seq : 109410387
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.501  5022 109410372  323.802  410.926  45.720 -127.752  -7.19  -7.19  0000
   30  -0.467  3938 109410373  325.910  412.565  46.209 -128.430  -7.72  -7.72  0000
   31  -0.434  5482 109410374  328.395  413.281  46.467 -129.247  -8.37  -8.37  0000
   32  -0.400  6679 109410375  328.595  414.399  46.774 -129.282  -8.51  -8.51  0000
   33  -0.367  6031 109410376  331.752  416.387  47.407 -130.265  -8.77  -8.77  0000
   34  -0.334  9270 109410377  333.613  418.094  47.931 -130.814  -8.95  -8.95  0000
   35  -0.300  6930 109410378  336.312  419.503  48.413 -131.632  -9.37  -9.37  0000
   36  -0.267  9083 109410379  338.471  420.622  48.803 -132.276  -9.05  -9.05  0000
   37  -0.234  6509 109410380  341.240  423.011  49.570 -133.044  -9.29  -9.29  0000
   38  -0.200  9158 109410381  343.722  424.320  50.042 -133.755  -9.36  -9.36  0000
   39  -0.167  7585 109410382  346.377  425.733  50.559 -134.501  -9.58  -9.58  0000
   40  -0.133  7151 109410383  349.360  427.119  51.097 -135.334  -9.59  -9.59  0000
   41  -0.100  9175 109410384  351.326  429.804  51.934 -135.772  -9.86  -9.86  0000
   42  -0.067  8986 109410385  354.314  430.417  52.282 -136.621  -9.65  -9.65  0000
   43  -0.033  9984 109410386  356.843  430.750  52.537 -137.343  -9.16  -9.16  0000
   44   0.000 12204 109410387  360.683  434.810  53.890 -138.188  -9.66  -9.66  0000
   45   0.033  4570 109410388  361.430  434.226  53.788 -138.440  -7.39  -7.39  0000
