#
#   version : 20090611
#    num_fr : 27
#      time : 20140814 05:21:20.873 UTC
#      unix : 1407993680.873546
#       ntp : LOCK -421 648393 394
#       seq : 32094240
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.667  2973 32094220  186.768  429.160  59.488  -90.298  -5.97   0.85  0000
   31  -0.601  3080 32094222  185.608  429.730  59.828  -90.135  -6.46   0.36  0000
   32  -0.567  3569 32094223  185.144  430.979  60.206  -90.220  -6.99  -0.17  0000
   33  -0.534  3340 32094224  184.688  431.114  60.319  -90.144  -6.76   0.06  0000
   34  -0.500  3170 32094225  183.832  431.944  60.668  -90.085  -6.98  -0.16  0000
   35  -0.467  4359 32094226  183.659  431.829  60.671  -90.032  -7.47  -0.65  0000
   36  -0.434  4389 32094227  181.972  433.056  61.264  -89.859  -7.72  -0.90  0000
   37  -0.400  3599 32094228  181.912  433.212  61.312  -89.870  -7.90  -1.08  0000
   38  -0.367  3632 32094229  180.931  434.030  61.682  -89.786  -7.87  -1.05  0000
   39  -0.334  3910 32094230  179.965  434.816  62.043  -89.701  -7.72  -0.90  0000
   40  -0.300  4859 32094231  179.906  435.094  62.119  -89.730  -7.85  -1.03  0000
   41  -0.267  4637 32094232  178.950  435.846  62.471  -89.643  -7.66  -0.84  0000
   42  -0.234  4704 32094233  178.731  436.247  62.606  -89.656  -7.66  -0.84  0000
   43  -0.200  4531 32094234  177.958  437.117  62.953  -89.625  -7.58  -0.76  0000
   44  -0.167  4775 32094235  177.060  437.739  63.265  -89.533  -7.64  -0.82  0000
   45  -0.133  4780 32094236  176.671  437.972  63.391  -89.488  -7.63  -0.81  0000
   46  -0.100  4568 32094237  175.141  438.905  63.893  -89.316  -7.52  -0.70  0000
   47  -0.067  3795 32094238  175.047  439.112  63.960  -89.327  -7.77  -0.95  0000
   48  -0.033  9458 32094239  171.237  441.411  65.213  -88.907  -9.83  -3.01  0000
   49   0.000 14283 32094240  169.486  442.454  65.789  -88.716 -10.72  -3.90  0000
   50   0.033 10651 32094241  171.476  440.835  65.031  -88.872  -9.84  -3.02  0000
   51   0.067  8351 32094242  172.623  441.029  64.864  -89.122  -9.32  -2.50  0000
   52   0.100  6096 32094243  172.754  441.094  64.855  -89.156  -8.88  -2.06  0000
   53   0.133  5262 32094244  173.057  440.776  64.724  -89.171  -8.40  -1.58  0000
   54   0.167  4816 32094245  173.741  440.207  64.462  -89.224  -7.86  -1.04  0000
   55   0.200  2780 32094246  173.689  440.485  64.538  -89.254  -7.10  -0.28  0000
   56   0.234  3540 32094247  173.793  440.080  64.422  -89.217  -6.24   0.58  0000
