#
#   version : 20090611
#    num_fr : 29
#      time : 20100804 07:12:35.071 UTC
#      unix : 1280905955.071208
#       ntp : LOCK -1214 1020177 424
#       seq : 17066465
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.334  2210 17066455  506.437  376.697  65.406 -179.770  -6.79  -6.79  0000
   31  -0.300  3521 17066456  508.034  375.668  65.630  179.802  -7.92  -7.92  0000
   32  -0.267  4045 17066457  510.215  375.067  66.073  179.375  -8.10  -8.10  0000
   33  -0.234  4666 17066458  511.631  374.898  66.399  179.143  -8.41  -8.41  0000
   34  -0.200  5016 17066459  513.241  374.192  66.689  178.783  -8.57  -8.57  0000
   35  -0.167  6047 17066460  515.405  373.637  67.146  178.379  -8.91  -8.91  0000
   36  -0.133  8280 17066461  517.014  372.730  67.410  177.989  -9.67  -9.67  0000
   37  -0.100  9195 17066462  519.083  372.059  67.833  177.583  -9.52  -9.52  0000
   38  -0.067  9112 17066463  520.634  371.603  68.159  177.291  -9.70  -9.70  0000
   39  -0.033  8051 17066464  522.011  370.531  68.349  176.909  -9.59  -9.59  0000
   40   0.000  9725 17066465  524.138  370.098  68.833  176.551  -9.66  -9.66  0000
   41   0.033  7867 17066466  525.721  369.297  69.124  176.198  -9.52  -9.52  0000
   42   0.067  8573 17066467  527.555  368.391  69.468  175.797  -9.51  -9.51  0000
   43   0.100  7424 17066468  529.430  367.633  69.849  175.421  -9.34  -9.34  0000
   44   0.133  9285 17066469  530.946  367.079  70.168  175.131  -9.64  -9.64  0000
   45   0.167  7009 17066470  532.903  366.166  70.554  174.722  -9.23  -9.23  0000
   46   0.200  8136 17066471  533.986  365.702  70.776  174.505  -9.55  -9.55  0000
   47   0.234  7189 17066472  536.232  364.863  71.257  174.083  -9.23  -9.23  0000
   48   0.267  6654 17066473  537.756  363.827  71.521  173.712  -9.09  -9.09  0000
   49   0.300  6551 17066474  539.365  362.807  71.813  173.337  -9.04  -9.04  0000
   50   0.334  7286 17066475  541.713  362.069  72.350  172.933  -9.16  -9.16  0000
   51   0.367  6987 17066476  543.168  361.202  72.628  172.609  -9.18  -9.18  0000
   52   0.400  7856 17066477  544.838  360.612  73.006  172.315  -9.28  -9.28  0000
   53   0.434  6135 17066478  546.253  359.775  73.284  172.006  -8.87  -8.87  0000
   54   0.467  5722 17066479  547.475  359.005  73.519  171.731  -8.77  -8.77  0000
   55   0.501  5193 17066480  549.713  358.164  74.030  171.338  -8.44  -8.44  0000
   56   0.534  4334 17066481  551.053  357.436  74.308  171.063  -8.23  -8.23  0000
   57   0.567  3267 17066482  551.979  356.349  74.426  170.766  -7.65  -7.65  0000
   58   0.601  2319 17066483  553.574  355.177  74.724  170.387  -6.75  -6.75  0000
