#
#   version : 20090611
#    num_fr : 20
#      time : 20100803 08:51:44.336 UTC
#      unix : 1280825504.336384
#       ntp : LOCK 1336 1477601 625
#       seq : 14655353
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.500  3051 14655338  168.790   84.739  55.976   13.829  -6.45  -6.45  0000
   30  -0.467  3327 14655339  167.985   83.821  56.326   13.849  -7.28  -7.28  0000
   31  -0.434  4455 14655340  166.337   83.047  56.817   13.682  -7.87  -7.87  0000
   32  -0.400  4806 14655341  165.782   82.772  56.986   13.629  -8.17  -8.17  0000
   33  -0.367  6515 14655342  164.481   81.890  57.430   13.551  -8.88  -8.88  0000
   34  -0.334  6631 14655343  162.911   82.072  57.713   13.224  -8.87  -8.87  0000
   35  -0.300  7731 14655344  162.025   81.070  58.098   13.249  -9.19  -9.19  0000
   36  -0.267  8407 14655345  161.320   80.308  58.398   13.262  -9.32  -9.32  0000
   37  -0.234  7793 14655346  159.501   79.925  58.850   13.002  -9.46  -9.46  0000
   38  -0.200  9825 14655347  157.632   79.289  59.366   12.784  -9.72  -9.72  0000
   39  -0.167 10484 14655348  156.888   78.285  59.725   12.838  -9.71  -9.71  0000
   40  -0.133 11183 14655349  155.763   79.024  59.809   12.502  -9.75  -9.75  0000
   41  -0.100  9714 14655350  154.201   77.526  60.439   12.504  -9.70  -9.70  0000
   42  -0.067 11835 14655351  153.075   77.451  60.691   12.322  -9.94  -9.94  0000
   43  -0.033 13185 14655352  151.064   76.469  61.314   12.157 -10.19 -10.19  0000
   44   0.000 14742 14655353  150.368   76.049  61.546   12.115 -10.15 -10.15  0000
   45   0.033 10681 14655354  148.889   74.965  62.079   12.061  -9.71  -9.71  0000
   46   0.067 10185 14655355  147.073   74.213  62.618   11.893  -9.83  -9.83  0000
   47   0.100 12346 14655356  145.567   72.754  63.235   11.905 -10.14 -10.14  0000
   48   0.133  4001 14655357  147.103   75.802  62.291   11.610  -7.09  -7.09  0000
