#
#   version : 20090611
#    num_fr : 16
#      time : 20120813 09:51:18.718 UTC
#      unix : 1344851478.718372
#       ntp : LOCK -278 690799 184
#       seq : 5881408
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.400  2541 5881396  226.989  116.274  42.206   20.162  -6.84  -0.02  0000
   31  -0.367  3421 5881397  225.101  115.172  42.754   19.790  -7.49  -0.67  0000
   32  -0.334  4271 5881398  224.352  114.794  42.958   19.633  -8.36  -1.54  0000
   33  -0.300  5820 5881399  224.044  113.971  43.195   19.697  -8.84  -2.02  0000
   34  -0.267  6132 5881400  222.423  113.212  43.626   19.352  -8.86  -2.04  0000
   35  -0.234  6629 5881401  221.697  112.904  43.812   19.193  -9.13  -2.31  0000
   36  -0.200  7346 5881402  220.559  111.639  44.283   19.096  -9.32  -2.50  0000
   37  -0.167  8775 5881403  220.124  111.050  44.488   19.079  -9.49  -2.67  0000
   38  -0.133  8397 5881404  218.048  110.350  44.983   18.607  -9.63  -2.81  0000
   39  -0.100 10324 5881405  216.939  109.052  45.459   18.532  -9.90  -3.08  0000
   40  -0.067 11122 5881406  215.872  107.760  45.928   18.469  -9.94  -3.12  0000
   41  -0.033 10553 5881407  214.672  106.364  46.442   18.389 -10.02  -3.20  0000
   42   0.000 11772 5881408  213.741  106.424  46.582   18.118 -10.03  -3.21  0000
   43   0.033 10329 5881409  212.830  105.989  46.832   17.946  -9.88  -3.06  0000
   44   0.067 11029 5881410  211.481  104.565  47.380   17.837  -9.93  -3.11  0000
   45   0.100  5825 5881411  210.927  104.359  47.519   17.723  -8.84  -2.02  0000
