#
#   version : 20090611
#    num_fr : 49
#      time : 20100407 03:42:57.215 UTC
#      unix : 1270611777.215116
#       ntp : LOCK 184 858186 426
#       seq : 47251023
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -1.335  2945 47250983  322.229  247.012   3.948 -168.092  -6.29  -6.29  0000
   30  -1.301  2654 47250984  325.553  247.217   4.639 -175.361  -6.31  -6.31  0000
   33  -1.201  3234 47250987  328.254  245.864   5.038  176.501  -6.89  -6.89  0000
   34  -1.168  2453 47250988  329.289  245.066   5.182  173.029  -6.60  -6.60  0000
   35  -1.134  3027 47250989  330.246  244.485   5.348  170.391  -6.55  -6.55  0000
   37  -1.068  3279 47250991  333.879  243.348   6.143  164.259  -6.75  -6.75  0000
   38  -1.034  3434 47250992  334.432  243.106   6.265  163.310  -7.02  -7.02  0000
   39  -1.001  3482 47250993  336.608  242.845   6.800  161.362  -7.04  -7.04  0000
   40  -0.968  3762 47250994  338.014  242.025   7.112  158.949  -7.24  -7.24  0000
   41  -0.934  4020 47250995  339.136  241.246   7.364  156.928  -7.38  -7.38  0000
   42  -0.901  4446 47250996  341.404  241.602   7.971  156.784  -7.67  -7.67  0000
   43  -0.868  3795 47250997  342.133  240.880   8.131  155.252  -7.49  -7.49  0000
   44  -0.834  4304 47250998  342.831  240.785   8.310  154.888  -7.49  -7.49  0000
   45  -0.801  4939 47250999  345.787  239.247   9.042  151.673  -8.03  -8.03  0000
   46  -0.767  5185 47251000  345.909  239.547   9.081  152.137  -8.25  -8.25  0000
   47  -0.734  4813 47251001  348.772  238.706   9.820  150.432  -8.15  -8.15  0000
   48  -0.701  4953 47251002  350.218  238.201  10.195  149.548  -8.02  -8.02  0000
   49  -0.667  5065 47251003  350.760  237.845  10.335  148.996  -8.00  -8.00  0000
   50  -0.634  5136 47251004  353.639  236.910  11.092  147.565  -8.10  -8.10  0000
   51  -0.601  5343 47251005  354.471  236.625  11.312  147.167  -8.22  -8.22  0000
   52  -0.567  5474 47251006  355.725  235.788  11.645  146.082  -8.22  -8.22  0000
   53  -0.534  5147 47251007  358.085  235.407  12.273  145.628  -8.10  -8.10  0000
   54  -0.500  4914 47251008  359.517  234.752  12.658  144.881  -8.10  -8.10  0000
   55  -0.467  5359 47251009  361.561  234.034  13.209  144.132  -8.10  -8.10  0000
   56  -0.434  4931 47251010  362.610  233.385  13.496  143.465  -8.06  -8.06  0000
   57  -0.400  4506 47251011  365.411  232.877  14.248  143.076  -7.86  -7.86  0000
   58  -0.367  5121 47251012  366.187  231.957  14.471  142.184  -8.03  -8.03  0000
   59  -0.334  4990 47251013  367.114  231.815  14.721  142.106  -7.96  -7.96  0000
   60  -0.300 10684 47251014  369.802  229.985  15.478  140.548  -9.75  -9.75  0000
   61  -0.267 11710 47251015  371.026  231.014  15.778  141.617 -10.01 -10.01  0000
   62  -0.234  8269 47251016  372.924  229.826  16.312  140.681  -9.08  -9.08  0000
   63  -0.200  6852 47251017  375.054  229.517  16.887  140.589  -8.69  -8.69  0000
   64  -0.167  6204 47251018  376.393  228.745  17.265  140.042  -8.40  -8.40  0000
   65  -0.133  5433 47251019  378.322  227.899  17.803  139.514  -8.19  -8.19  0000
   66  -0.100  5162 47251020  379.374  227.610  18.092  139.379  -8.31  -8.31  0000
   67  -0.067  6262 47251021  382.237  226.821  18.879  139.027  -8.49  -8.49  0000
   68  -0.033 10475 47251022  383.912  225.928  19.356  138.509  -9.56  -9.56  0000
   69   0.000 12972 47251023  385.180  225.579  19.706  138.374 -10.12 -10.12  0000
   70   0.033  9926 47251024  387.120  225.085  20.240  138.206  -9.54  -9.54  0000
   71   0.067  8135 47251025  389.038  224.031  20.791  137.650  -9.07  -9.07  0000
   72   0.100  7290 47251026  391.275  223.619  21.402  137.594  -8.82  -8.82  0000
   73   0.133  6177 47251027  392.093  223.300  21.633  137.460  -8.61  -8.61  0000
   74   0.167  3949 47251028  395.016  222.174  22.457  137.013  -7.37  -7.37  0000
   75   0.200  3907 47251029  396.601  221.341  22.915  136.642  -7.35  -7.35  0000
   76   0.234  5535 47251030  398.399  221.298  23.395  136.799  -8.46  -8.46  0000
   77   0.267  2946 47251031  400.365  220.217  23.967  136.333  -6.63  -6.63  0000
   78   0.300  3297 47251032  400.794  219.839  24.099  136.149  -6.91  -6.91  0000
   79   0.334  2913 47251033  403.942  219.095  24.971  136.032  -6.54  -6.54  0000
   80   0.367  2722 47251034  405.362  218.206  25.392  135.663  -6.25  -6.25  0000
