#
#   version : 20090611
#    num_fr : 25
#      time : 20131207 10:41:05.986 UTC
#      unix : 1386412865.986425
#       ntp : LOCK 3537 316308 5246
#       seq : 264909938
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.667  1839 264909918  291.442   96.604  40.807   45.646  -5.48   1.34  0000
   30  -0.634  2258 264909919  290.996   95.814  41.038   45.514  -6.66   0.16  0000
   31  -0.601  3003 264909920  290.023   93.716  41.646   45.249  -7.00  -0.18  0000
   32  -0.567  3122 264909921  289.049   93.128  41.846   44.916  -7.41  -0.59  0000
   33  -0.534  3565 264909922  287.470   91.569  42.338   44.415  -7.88  -1.06  0000
   34  -0.501  4109 264909923  285.948   89.360  43.006   43.980  -8.13  -1.31  0000
   35  -0.467  4894 264909924  285.485   88.083  43.374   43.883  -8.47  -1.65  0000
   36  -0.434  5085 264909925  283.825   86.732  43.822   43.368  -8.56  -1.74  0000
   37  -0.400  4901 264909926  282.277   84.824  44.419   42.935  -8.53  -1.71  0000
   38  -0.367  5338 264909927  281.031   83.520  44.839   42.581  -8.63  -1.81  0000
   39  -0.334  6201 264909928  279.701   82.274  45.250   42.200  -9.01  -2.19  0000
   40  -0.300  6731 264909929  277.981   80.218  45.906   41.745  -9.26  -2.44  0000
   41  -0.267  7172 264909930  276.671   78.360  46.487   41.426  -9.26  -2.44  0000
   42  -0.234  6986 264909931  275.787   76.300  47.100   41.266  -9.16  -2.34  0000
   43  -0.200  6947 264909932  274.278   74.881  47.579   40.866  -9.15  -2.33  0000
   44  -0.167  7287 264909933  272.637   73.299  48.113   40.442  -9.20  -2.38  0000
   45  -0.133  7050 264909934  271.322   71.900  48.579   40.118  -9.16  -2.34  0000
   46  -0.100  7686 264909935  269.613   70.234  49.148   39.694  -9.36  -2.54  0000
   47  -0.067  9510 264909936  267.840   68.025  49.871   39.297  -9.71  -2.89  0000
   48  -0.033 11142 264909937  266.452   65.160  50.749   39.074  -9.88  -3.06  0000
   49   0.000 11996 264909938  264.716   63.453  51.341   38.672 -10.09  -3.27  0000
   50   0.033  8884 264909939  263.761   63.504  51.398   38.383  -9.52  -2.70  0000
   51   0.067  5770 264909940  262.362   61.581  52.028   38.108  -8.90  -2.08  0000
   52   0.100  3740 264909941  260.934   60.207  52.513   37.790  -7.70  -0.88  0000
   53   0.133  2429 264909942  261.303   59.485  52.681   37.951  -6.73   0.09  0000
