#
#   version : 20090611
#    num_fr : 63
#      time : 20101110 03:20:51.561 UTC
#      unix : 1289359251.561559
#       ntp : LOCK 569 725320 954
#       seq : 3169254
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.702  1273 3169203  454.251  405.463  57.043 -168.575  -5.37  -5.37  0000
   33  -1.602  1524 3169206  457.873  405.087  57.699 -169.351  -5.90  -5.90  0000
   35  -1.535  1621 3169208  458.857  403.935  57.664 -169.758  -6.38  -6.38  0000
   37  -1.468  2029 3169210  462.029  403.578  58.248 -170.426  -6.68  -6.68  0000
   38  -1.435  1879 3169211  462.057  402.944  58.125 -170.552  -6.33  -6.33  0000
   39  -1.401  1991 3169212  462.984  402.903  58.311 -170.733  -6.59  -6.59  0000
   40  -1.368  2324 3169213  464.990  402.172  58.587 -171.243  -7.01  -7.01  0000
   41  -1.335  2210 3169214  465.206  402.284  58.655 -171.261  -7.09  -7.09  0000
   42  -1.301  2264 3169215  465.693  402.213  58.744 -171.363  -7.09  -7.09  0000
   43  -1.268  2631 3169216  467.693  401.733  59.075 -171.818  -7.10  -7.10  0000
   44  -1.235  2687 3169217  468.794  401.175  59.201 -172.122  -7.38  -7.38  0000
   45  -1.201  2395 3169218  469.351  401.292  59.345 -172.199  -7.29  -7.29  0000
   46  -1.168  2602 3169219  470.242  400.223  59.327 -172.564  -7.13  -7.13  0000
   47  -1.134  2387 3169220  470.569  400.374  59.428 -172.592  -7.09  -7.09  0000
   48  -1.101  2614 3169221  472.519  399.891  59.759 -173.027  -6.91  -6.91  0000
   49  -1.068  2368 3169222  473.528  399.223  59.851 -173.331  -7.16  -7.16  0000
   50  -1.034  2366 3169223  474.003  399.165  59.944 -173.424  -7.17  -7.17  0000
   51  -1.001  2351 3169224  474.363  398.762  59.946 -173.564  -7.18  -7.18  0000
   52  -0.968  2790 3169225  475.681  398.249  60.140 -173.889  -7.54  -7.54  0000
   53  -0.934  2905 3169226  476.527  397.961  60.273 -174.089  -7.54  -7.54  0000
   54  -0.901  3412 3169227  478.114  397.742  60.587 -174.398  -7.81  -7.81  0000
   55  -0.868  2906 3169228  478.955  397.433  60.718 -174.598  -7.75  -7.75  0000
   56  -0.834  3139 3169229  479.173  396.979  60.681 -174.723  -7.93  -7.93  0000
   57  -0.801  3721 3169230  480.215  396.605  60.846 -174.968  -7.86  -7.86  0000
   58  -0.767  3312 3169231  481.601  396.074  61.062 -175.299  -8.10  -8.10  0000
   59  -0.734  3392 3169232  482.075  396.045  61.165 -175.381  -8.11  -8.11  0000
   60  -0.701  3532 3169233  482.860  395.575  61.257 -175.600  -8.01  -8.01  0000
   61  -0.667  3726 3169234  483.743  394.847  61.325 -175.885  -8.03  -8.03  0000
   62  -0.634  3180 3169235  485.497  394.904  61.740 -176.152  -7.91  -7.91  0000
   63  -0.601  3491 3169236  485.882  394.448  61.746 -176.303  -7.84  -7.84  0000
   64  -0.567  3268 3169237  486.520  394.212  61.851 -176.449  -7.91  -7.91  0000
   65  -0.534  3274 3169238  487.320  393.736  61.951 -176.668  -7.97  -7.97  0000
   66  -0.500  3678 3169239  487.731  393.344  61.975 -176.810  -7.93  -7.93  0000
   67  -0.467  3258 3169240  488.884  392.890  62.163 -177.077  -7.88  -7.88  0000
   68  -0.434  3871 3169241  490.460  392.985  62.552 -177.299  -8.14  -8.14  0000
   69  -0.400  3791 3169242  491.424  392.163  62.632 -177.607  -8.18  -8.18  0000
   70  -0.367  3407 3169243  491.761  392.291  62.735 -177.632  -8.07  -8.07  0000
   71  -0.334  3748 3169244  492.344  391.599  62.750 -177.857  -8.17  -8.17  0000
   72  -0.300  4277 3169245  492.983  391.080  62.810 -178.055  -8.20  -8.20  0000
   73  -0.267  3913 3169246  494.903  390.572  63.181 -178.439  -8.17  -8.17  0000
   74  -0.234  3521 3169247  495.318  390.174  63.211 -178.579  -8.08  -8.08  0000
   75  -0.200  3338 3169248  495.413  390.031  63.209 -178.621  -8.03  -8.03  0000
   76  -0.167  3361 3169249  496.400  389.717  63.392 -178.827  -7.80  -7.80  0000
   77  -0.133  3330 3169250  497.886  389.300  63.680 -179.123  -7.82  -7.82  0000
   78  -0.100  3085 3169251  498.673  389.042  63.826 -179.287  -7.83  -7.83  0000
   79  -0.067  3256 3169252  499.707  388.584  64.000 -179.524  -7.85  -7.85  0000
   80  -0.033  3327 3169253  500.309  388.103  64.065 -179.704  -8.04  -8.04  0000
   81   0.000  5381 3169254  501.096  387.826  64.211 -179.869  -8.74  -8.74  0000
   82   0.033  3698 3169255  501.561  387.298  64.235  179.961  -8.23  -8.23  0000
   83   0.067  3423 3169256  502.096  386.777  64.279  179.783  -7.97  -7.97  0000
   84   0.100  3117 3169257  503.422  386.499  64.560  179.546  -7.79  -7.79  0000
   85   0.133  3083 3169258  504.349  386.228  64.745  179.366  -7.54  -7.54  0000
   86   0.167  2836 3169259  505.084  386.135  64.912  179.248  -7.63  -7.63  0000
   87   0.200  2713 3169260  505.821  385.510  64.992  179.025  -7.65  -7.65  0000
   88   0.234  2968 3169261  505.891  385.198  64.958  178.953  -7.70  -7.70  0000
   89   0.267  2706 3169262  506.516  384.899  65.065  178.810  -7.27  -7.27  0000
   90   0.300  2460 3169263  508.186  384.402  65.402  178.491  -7.09  -7.09  0000
   91   0.334  2243 3169264  508.488  384.176  65.441  178.406  -7.08  -7.08  0000
   92   0.367  1985 3169265  508.496  384.069  65.426  178.384  -6.72  -6.72  0000
   93   0.400  1619 3169266  508.928  383.496  65.441  178.212  -5.97  -5.97  0000
   94   0.434  1603 3169267  510.395  382.794  65.699  177.883  -6.10  -6.10  0000
   98   0.567  1162 3169271  514.215  381.075  66.400  177.057  -5.35  -5.35  0000
   99   0.601  1727 3169272  514.669  380.819  66.476  176.950  -6.38  -6.38  0000
