#
#   version : 20090611
#    num_fr : 20
#      time : 20100816 06:57:57.366 UTC
#      unix : 1281941877.366301
#       ntp : LOCK 3249 362475 1210
#       seq : 5934218
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.500  1575 5934203  159.233  274.677  42.001  -46.266  -6.72  -6.72  0000
   31  -0.467  2216 5934204  158.118  277.024  42.453  -46.968  -7.24  -7.24  0000
   32  -0.434  2865 5934205  156.587  280.439  43.099  -47.971  -8.02  -8.02  0000
   33  -0.400  3497 5934206  155.597  282.790  43.535  -48.652  -8.35  -8.35  0000
   34  -0.367  4878 5934207  154.825  285.574  43.953  -49.485  -8.84  -8.84  0000
   35  -0.334  5575 5934208  153.749  288.634  44.484  -50.356  -8.86  -8.86  0000
   36  -0.300  6020 5934209  153.126  290.966  44.845  -51.030  -9.19  -9.19  0000
   37  -0.267  5935 5934210  152.162  294.268  45.388  -51.956  -9.02  -9.02  0000
   38  -0.234  6410 5934211  151.296  297.531  45.915  -52.860  -9.20  -9.20  0000
   39  -0.200  6835 5934212  150.379  300.450  46.433  -53.634  -9.24  -9.24  0000
   40  -0.167  6918 5934213  149.772  303.037  46.848  -54.332  -9.28  -9.28  0000
   41  -0.133  5920 5934214  148.234  306.852  47.638  -55.255  -9.08  -9.08  0000
   42  -0.100  6893 5934215  147.697  309.774  48.088  -56.028  -9.19  -9.19  0000
   43  -0.067  7376 5934216  146.811  312.710  48.638  -56.744  -9.24  -9.24  0000
   44  -0.033  8014 5934217  146.045  315.787  49.183  -57.499  -9.36  -9.36  0000
   45   0.000 13585 5934218  142.249  320.585  50.712  -58.277 -10.35 -10.35  0000
   46   0.033 12010 5934219  143.160  321.718  50.616  -58.709 -10.19 -10.19  0000
   47   0.067  8643 5934220  143.662  325.327  50.934  -59.739  -9.56  -9.56  0000
   48   0.100  4518 5934221  143.056  329.048  51.559  -60.621  -8.63  -8.63  0000
   49   0.133  2648 5934222  142.492  331.640  52.038  -61.201  -7.65  -7.65  0000
