#
#   version : 20090611
#    num_fr : 15
#      time : 20100816 08:58:41.853 UTC
#      unix : 1281949121.853460
#       ntp : LOCK 3754 877116 1125
#       seq : 6151336
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.467  1480 6151322  125.357  260.966  50.664  -39.571  -6.22  -6.22  0000
   30  -0.434  1888 6151323  125.347  262.803  50.732  -40.114  -6.64  -6.64  0000
   31  -0.400  2291 6151324  122.928  264.728  51.483  -40.556  -7.55  -7.55  0000
   32  -0.367  2531 6151325  121.625  266.525  51.921  -41.009  -7.99  -7.99  0000
   33  -0.334  2992 6151326  119.963  268.291  52.462  -41.425  -8.10  -8.10  0000
   34  -0.300  3645 6151327  118.928  270.132  52.835  -41.890  -8.30  -8.30  0000
   35  -0.267  3857 6151328  117.592  272.161  53.304  -42.384  -8.39  -8.39  0000
   36  -0.234  4242 6151329  116.214  273.904  53.777  -42.787  -8.49  -8.49  0000
   37  -0.200  5004 6151330  114.884  275.912  54.253  -43.259  -8.76  -8.76  0000
   38  -0.167  5532 6151331  113.448  278.134  54.775  -43.774  -9.00  -9.00  0000
   39  -0.133  5230 6151332  111.619  279.779  55.380  -44.099  -8.98  -8.98  0000
   40  -0.100  4745 6151333  110.068  281.967  55.942  -44.580  -8.76  -8.76  0000
   41  -0.067  4672 6151334  108.515  284.008  56.501  -45.012  -8.72  -8.72  0000
   42  -0.033  8561 6151335  104.732  286.952  57.748  -45.513  -9.73  -9.73  0000
   43   0.000 10067 6151336  103.414  288.177  58.198  -45.733  -9.91  -9.91  0000
