#
#   version : 20090611
#    num_fr : 27
#      time : 20100815 06:31:13.790 UTC
#      unix : 1281853873.790521
#       ntp : LOCK -653 892443 625
#       seq : 3296747
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.667  1466 3296727  438.772   53.835  60.160   91.920  -6.39  -6.39  0000
   31  -0.634  1962 3296728  438.704   53.973  60.115   91.926  -6.95  -6.95  0000
   32  -0.601  2011 3296729  439.898   54.675  60.158   92.276  -6.75  -6.75  0000
   33  -0.567  2835 3296730  441.845   54.949  60.436   92.715  -7.62  -7.62  0000
   34  -0.534  3219 3296731  442.340   54.621  60.601   92.766  -8.16  -8.16  0000
   35  -0.500  3740 3296732  443.268   54.813  60.721   92.983  -8.08  -8.08  0000
   36  -0.467  3723 3296733  445.286   55.075  61.022   93.427  -8.35  -8.35  0000
   37  -0.434  4205 3296734  445.847   55.402  61.047   93.588  -8.42  -8.42  0000
   38  -0.400  5121 3296735  447.516   55.626  61.299   93.952  -8.81  -8.81  0000
   39  -0.367  4838 3296736  448.607   55.885  61.439   94.206  -8.76  -8.76  0000
   40  -0.334  5593 3296737  449.847   55.734  61.703   94.425  -8.89  -8.89  0000
   41  -0.300  5839 3296738  451.101   56.429  61.777   94.775  -9.00  -9.00  0000
   42  -0.267  7015 3296739  452.353   56.436  62.009   95.017  -9.31  -9.31  0000
   43  -0.234  7046 3296740  453.756   56.379  62.287   95.276  -9.24  -9.24  0000
   44  -0.200  7230 3296741  455.110   57.068  62.388   95.639  -9.46  -9.46  0000
   45  -0.167  7940 3296742  456.662   56.828  62.738   95.894  -9.43  -9.43  0000
   46  -0.133  8088 3296743  457.990   57.752  62.787   96.286  -9.64  -9.64  0000
   47  -0.100  9100 3296744  458.933   57.639  62.995   96.443  -9.79  -9.79  0000
   48  -0.067 10502 3296745  460.730   58.159  63.230   96.855  -9.92  -9.92  0000
   49  -0.033 11894 3296746  461.847   57.740  63.543   96.992 -10.19 -10.19  0000
   50   0.000 15506 3296747  465.338   55.105  64.821   97.208 -10.60 -10.60  0000
   51   0.033  9990 3296748  463.948   59.208  63.634   97.604 -10.07 -10.07  0000
   52   0.067 10868 3296749  466.606   59.286  64.151   98.090  -9.98  -9.98  0000
   53   0.100  7806 3296750  468.129   59.652  64.379   98.416  -9.41  -9.41  0000
   54   0.133  3794 3296751  468.790   60.842  64.255   98.723  -8.25  -8.25  0000
   55   0.167  1883 3296752  470.858   61.189  64.605   99.137  -6.58  -6.58  0000
   56   0.200  1190 3296753  471.742   61.734  64.671   99.377  -6.16  -6.16  0000
