#
#   version : 20090611
#    num_fr : 21
#      time : 20151115 10:02:13.538 UTC
#      unix : 1447581733.538182
#       ntp : LOCK -1195 156589 747
#       seq : 936575
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.601  1768  936557  263.580  191.963  19.842   13.097  -5.95   0.87  0000
   33  -0.467  1851  936561  258.444  185.278  22.087   13.283  -6.16   0.66  0000
   34  -0.434  2105  936562  257.952  184.765  22.277   13.243  -6.41   0.41  0000
   35  -0.400  1752  936563  257.011  182.428  22.915   13.738  -6.07   0.75  0000
   37  -0.334  1956  936565  254.336  179.241  24.029   13.676  -6.43   0.39  0000
   38  -0.300  2037  936566  252.890  177.431  24.651   13.677  -6.58   0.24  0000
   39  -0.267  2400  936567  251.560  175.900  25.195   13.628  -6.80   0.02  0000
   40  -0.234  2420  936568  250.586  175.120  25.525   13.466  -6.78   0.04  0000
   41  -0.200  2024  936569  249.125  172.918  26.230   13.607  -6.51   0.31  0000
   42  -0.167  2162  936570  246.825  171.220  26.982   13.192  -6.81   0.01  0000
   43  -0.133  2329  936571  246.802  169.827  27.270   13.674  -6.83  -0.01  0000
   44  -0.100  2359  936572  245.172  167.525  28.027   13.762  -6.96  -0.14  0000
   45  -0.067  2368  936573  243.766  165.403  28.710   13.879  -6.56   0.26  0000
   46  -0.033  2378  936574  242.425  165.267  28.974   13.369  -6.83  -0.01  0000
   47   0.000  2716  936575  241.041  163.408  29.600   13.414  -7.16  -0.34  0000
   48   0.033  2574  936576  238.665  160.984  30.518   13.247  -6.83  -0.01  0000
   49   0.067  2335  936577  238.660  159.406  30.843   13.736  -6.78   0.04  0000
   50   0.100  2263  936578  237.118  157.502  31.508   13.724  -6.53   0.29  0000
   51   0.133  2113  936579  236.628  155.934  31.919   14.008  -6.42   0.40  0000
   52   0.167  2219  936580  234.848  154.666  32.496   13.717  -6.36   0.46  0000
   54   0.234  1894  936582  232.052  150.832  33.786   13.802  -6.07   0.75  0000
