#
#   version : 20090611
#    num_fr : 30
#      time : 20151115 03:10:35.234 UTC
#      unix : 1447557035.234241
#       ntp : LOCK -311 100008 1036
#       seq : 196384
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.467  1647  196370  471.007  410.071  61.465 -170.846  -5.91   0.91  0000
   32  -0.400  1852  196372  471.153  410.558  61.596 -170.782  -6.08   0.74  0000
   33  -0.367  2607  196373  473.081  411.077  62.113 -171.025  -7.07  -0.25  0000
   34  -0.334  2769  196374  473.338  411.192  62.192 -171.049  -7.41  -0.59  0000
   35  -0.300  3328  196375  473.354  411.438  62.246 -171.007  -7.79  -0.97  0000
   36  -0.267  3771  196376  473.763  411.593  62.365 -171.050  -8.00  -1.18  0000
   37  -0.234  4654  196377  474.233  411.659  62.479 -171.119  -8.40  -1.58  0000
   38  -0.200  5524  196378  475.393  412.166  62.833 -171.227  -8.74  -1.92  0000
   39  -0.167  6403  196379  475.526  412.861  63.003 -171.125  -8.91  -2.09  0000
   40  -0.133  8020  196380  475.915  413.004  63.116 -171.166  -9.34  -2.52  0000
   41  -0.100  8454  196381  475.953  413.279  63.180 -171.123  -9.47  -2.65  0000
   42  -0.067  9020  196382  476.770  413.047  63.310 -171.303  -9.56  -2.74  0000
   43  -0.033  9355  196383  476.867  413.121  63.346 -171.306  -9.70  -2.88  0000
   44   0.000 10986  196384  478.092  414.008  63.792 -171.355  -9.69  -2.87  0000
   45   0.033 10401  196385  478.491  414.351  63.949 -171.361  -9.72  -2.90  0000
   46   0.067  9739  196386  478.806  414.403  64.028 -171.404  -9.74  -2.92  0000
   47   0.100  9659  196387  479.516  414.868  64.278 -171.440  -9.61  -2.79  0000
   48   0.133  9575  196388  480.562  414.767  64.485 -171.632  -9.46  -2.64  0000
   49   0.167  8300  196389  480.965  415.044  64.630 -171.650  -9.26  -2.44  0000
   50   0.200  7604  196390  481.190  415.141  64.699 -171.670  -9.18  -2.36  0000
   51   0.234  7506  196391  481.623  415.270  64.820 -171.718  -9.31  -2.49  0000
   52   0.267  7449  196392  481.959  415.929  65.028 -171.657  -9.26  -2.44  0000
   53   0.300  7780  196393  482.562  415.821  65.138 -171.775  -9.29  -2.47  0000
   54   0.334  7585  196394  483.761  416.341  65.508 -171.879  -9.13  -2.31  0000
   55   0.367  5414  196395  483.802  416.674  65.585 -171.827  -8.51  -1.69  0000
   56   0.400  4745  196396  484.444  416.489  65.689 -171.963  -8.26  -1.44  0000
   57   0.434  3562  196397  484.701  416.451  65.738 -172.012  -7.71  -0.89  0000
   58   0.467  3017  196398  484.797  416.660  65.802 -171.990  -7.26  -0.44  0000
   59   0.501  2865  196399  486.246  417.171  66.227 -172.134  -7.22  -0.40  0000
   60   0.534  2442  196400  485.681  417.772  66.224 -171.938  -6.74   0.08  0000
