#
#   version : 20090611
#    num_fr : 42
#      time : 20100409 08:00:16.851 UTC
#      unix : 1270800016.851622
#       ntp : LOCK -4077 212022 988
#       seq : 52892577
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.168  2304 52892542  223.402  250.329  23.624  -41.725  -6.55  -6.55  0000
   31  -1.134  2471 52892543  222.186  251.259  23.984  -42.164  -6.75  -6.75  0000
   32  -1.101  2783 52892544  221.537  252.048  24.189  -42.570  -6.89  -6.89  0000
   33  -1.068  3297 52892545  219.964  252.881  24.642  -42.888  -7.40  -7.40  0000
   34  -1.034  4171 52892546  219.735  253.537  24.732  -43.249  -7.91  -7.91  0000
   35  -1.001  4412 52892547  218.278  254.487  25.162  -43.629  -8.12  -8.12  0000
   36  -0.968  5150 52892548  217.872  255.016  25.295  -43.885  -8.38  -8.38  0000
   37  -0.934  5626 52892549  217.071  255.908  25.551  -44.295  -8.57  -8.57  0000
   38  -0.901  5648 52892550  216.440  256.314  25.738  -44.445  -8.56  -8.56  0000
   39  -0.868  5932 52892551  215.472  257.519  26.057  -44.996  -8.65  -8.65  0000
   40  -0.834  6530 52892552  214.936  258.121  26.231  -45.259  -8.77  -8.77  0000
   41  -0.801  6631 52892553  213.508  258.840  26.646  -45.464  -8.81  -8.81  0000
   42  -0.767  6733 52892554  212.815  259.547  26.869  -45.754  -8.89  -8.89  0000
   43  -0.734  6560 52892555  211.824  260.403  27.179  -46.077  -8.80  -8.80  0000
   44  -0.701  7376 52892556  210.869  261.360  27.487  -46.452  -9.05  -9.05  0000
   45  -0.667  7353 52892557  209.883  262.492  27.815  -46.904  -8.94  -8.94  0000
   46  -0.634  7312 52892558  208.983  263.503  28.115  -47.296  -9.02  -9.02  0000
   47  -0.601  7934 52892559  208.340  264.064  28.320  -47.490  -9.13  -9.13  0000
   48  -0.567  9059 52892560  206.892  264.998  28.760  -47.752  -9.49  -9.49  0000
   49  -0.534  7904 52892561  205.701  266.210  29.153  -48.178  -9.35  -9.35  0000
   50  -0.500  8110 52892562  205.120  266.838  29.348  -48.400  -9.21  -9.21  0000
   51  -0.467  7554 52892563  203.767  268.132  29.792  -48.826  -9.22  -9.22  0000
   52  -0.434  9041 52892564  203.016  268.865  30.040  -49.064  -9.35  -9.35  0000
   53  -0.400 11788 52892565  201.006  269.499  30.608  -49.065 -10.25 -10.25  0000
   54  -0.367 13284 52892566  200.537  270.090  30.774  -49.270 -10.31 -10.31  0000
   55  -0.334 12794 52892567  197.915  271.469  31.558  -49.515 -10.62 -10.62  0000
   56  -0.300 14154 52892568  198.589  272.834  31.488  -50.230 -10.32 -10.32  0000
   57  -0.267 11077 52892569  197.599  274.118  31.847  -50.652  -9.91  -9.91  0000
   58  -0.234 11200 52892570  196.595  274.781  32.159  -50.791  -9.81  -9.81  0000
   59  -0.200  9948 52892571  195.817  275.736  32.438  -51.088  -9.50  -9.50  0000
   60  -0.167  8698 52892572  194.375  276.840  32.901  -51.342  -9.36  -9.36  0000
   61  -0.133  8337 52892573  193.916  278.033  33.121  -51.779  -9.25  -9.25  0000
   62  -0.100  7773 52892574  192.225  278.714  33.614  -51.802  -9.11  -9.11  0000
   63  -0.067  8009 52892575  191.229  280.149  33.994  -52.243  -9.25  -9.25  0000
   64  -0.033 11351 52892576  189.704  281.711  34.524  -52.642  -9.92  -9.92  0000
   65   0.000 14661 52892577  187.681  281.533  35.027  -52.257 -10.68 -10.68  0000
   66   0.033 10404 52892578  186.031  284.162  35.687  -53.043 -10.38 -10.38  0000
   67   0.067  8911 52892579  186.757  283.922  35.479  -53.062  -9.47  -9.47  0000
   68   0.100  5398 52892580  186.478  285.317  35.680  -53.565  -8.24  -8.24  0000
   69   0.133  8761 52892581  184.261  286.760  36.382  -53.771  -9.45  -9.45  0000
   70   0.167  5296 52892582  183.938  286.867  36.475  -53.761  -8.38  -8.38  0000
   71   0.200  3477 52892583  182.215  288.050  37.028  -53.938  -7.61  -7.61  0000
