#
#   version : 20090611
#    num_fr : 42
#      time : 20091115 05:40:46.798 UTC
#      unix : 1258263646.798267
#       ntp : LOCK 6611 520890 2118
#       seq : 32082947
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -1.034  1531 32082916  470.325  136.444  50.664  114.493  -5.75  -5.75  0000
   31  -0.968  1665 32082918  474.216  134.975  51.836  114.713  -6.19  -6.19  0000
   32  -0.934  1829 32082919  475.235  134.159  52.206  114.662  -6.30  -6.30  0000
   33  -0.901  1826 32082920  475.729  133.422  52.437  114.553  -6.40  -6.40  0000
   34  -0.868  2208 32082921  476.402  133.354  52.613  114.636  -6.55  -6.55  0000
   35  -0.834  2461 32082922  478.381  132.071  53.290  114.612  -7.20  -7.20  0000
   36  -0.801  2737 32082923  479.342  131.259  53.648  114.555  -7.24  -7.24  0000
   37  -0.767  2892 32082924  480.765  130.514  54.111  114.581  -7.24  -7.24  0000
   38  -0.734  3327 32082925  481.863  130.500  54.386  114.734  -7.61  -7.61  0000
   39  -0.701  2960 32082926  483.677  129.194  55.030  114.681  -7.66  -7.66  0000
   40  -0.667  3030 32082927  484.299  129.082  55.201  114.742  -7.58  -7.58  0000
   41  -0.634  3232 32082928  485.327  127.913  55.631  114.611  -7.68  -7.68  0000
   42  -0.601  3288 32082929  486.592  127.246  56.046  114.631  -7.74  -7.74  0000
   43  -0.567  3743 32082930  488.657  126.889  56.615  114.831  -8.20  -8.20  0000
   44  -0.534  3960 32082931  488.701  126.045  56.752  114.644  -8.31  -8.31  0000
   45  -0.500  4243 32082932  490.114  125.210  57.230  114.645  -8.31  -8.31  0000
   46  -0.467  3917 32082933  491.983  124.788  57.763  114.800  -8.34  -8.34  0000
   47  -0.434  4301 32082934  492.700  124.232  58.026  114.770  -8.44  -8.44  0000
   48  -0.400  4082 32082935  494.030  123.221  58.513  114.719  -8.31  -8.31  0000
   49  -0.367  4205 32082936  494.939  122.761  58.811  114.736  -8.22  -8.22  0000
   50  -0.334  4202 32082937  496.310  122.123  59.253  114.774  -8.15  -8.15  0000
   51  -0.300  4418 32082938  497.765  121.482  59.718  114.821  -8.17  -8.17  0000
   52  -0.267  4239 32082939  499.041  120.816  60.141  114.838  -8.29  -8.29  0000
   53  -0.234  5473 32082940  499.328  120.240  60.301  114.750  -8.71  -8.71  0000
   54  -0.200  5951 32082941  501.000  119.828  60.788  114.872  -8.77  -8.77  0000
   55  -0.167  4669 32082942  501.983  119.208  61.132  114.863  -8.51  -8.51  0000
   56  -0.133  4736 32082943  503.329  118.549  61.575  114.889  -8.59  -8.59  0000
   57  -0.100  5397 32082944  504.320  117.622  61.968  114.815  -8.67  -8.67  0000
   58  -0.067  6738 32082945  505.514  116.846  62.391  114.799  -9.16  -9.16  0000
   59  -0.033 10608 32082946  506.608  115.935  62.809  114.742  -9.88  -9.88  0000
   60   0.000 12769 32082947  506.742  115.866  62.854  114.744 -10.34 -10.34  0000
   61   0.033  9864 32082948  508.176  115.831  63.228  114.910  -9.72  -9.72  0000
   62   0.067 10675 32082949  509.415  114.323  63.776  114.747  -9.74  -9.74  0000
   63   0.100  7888 32082950  511.132  113.926  64.280  114.871  -9.17  -9.17  0000
   64   0.133  5428 32082951  511.768  113.520  64.506  114.863  -8.54  -8.54  0000
   65   0.167  4152 32082952  512.590  113.050  64.790  114.864  -8.14  -8.14  0000
   66   0.200  3176 32082953  513.726  112.280  65.202  114.841  -7.51  -7.51  0000
   67   0.234  4092 32082954  514.439  111.675  65.480  114.803  -8.14  -8.14  0000
   68   0.267  2727 32082955  516.148  111.264  65.987  114.918  -7.32  -7.32  0000
   69   0.300  2134 32082956  517.302  111.097  66.314  115.017  -6.57  -6.57  0000
   70   0.334  2024 32082957  518.071  110.284  66.639  114.943  -6.89  -6.89  0000
   71   0.367  2376 32082958  518.776  109.507  66.942  114.870  -7.22  -7.22  0000
