#
#   version : 20090611
#    num_fr : 94
#      time : 20110429 05:03:09.039 UTC
#      unix : 1304053389.039626
#       ntp : LOCK 704 197059 1849
#       seq : 275363180
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -2.536  1093 275363104  300.223  319.466  18.263 -116.317  -5.75  -5.75  0000
   33  -2.436  1268 275363107  298.222  317.912  17.965 -114.435  -5.93  -5.93  0000
   37  -2.302  1609 275363111  296.138  316.279  17.672 -112.406  -6.54  -6.54  0000
   38  -2.269  1597 275363112  294.859  315.001  17.434 -111.069  -6.59  -6.59  0000
   39  -2.236  1524 275363113  294.994  314.629  17.330 -111.103  -6.34  -6.34  0000
   40  -2.202  1556 275363114  294.575  314.078  17.221 -110.624  -6.51  -6.51  0000
   41  -2.169  1494 275363115  292.858  313.129  17.114 -108.937  -6.39  -6.39  0000
   42  -2.135  1529 275363116  292.578  312.305  16.931 -108.486  -6.46  -6.46  0000
   43  -2.102  1628 275363117  291.788  311.953  16.909 -107.717  -6.51  -6.51  0000
   44  -2.069  1866 275363118  291.412  311.702  16.880 -107.326  -6.73  -6.73  0000
   45  -2.035  1756 275363119  290.239  310.477  16.683 -105.967  -6.56  -6.56  0000
   46  -2.002  1990 275363120  289.932  310.355  16.682 -105.667  -6.91  -6.91  0000
   47  -1.969  2029 275363121  288.277  309.313  16.591 -103.923  -6.92  -6.92  0000
   48  -1.935  2099 275363122  288.449  308.555  16.390 -103.814  -7.00  -7.00  0000
   49  -1.902  1844 275363123  288.021  307.957  16.291 -103.240  -6.79  -6.79  0000
   50  -1.869  2199 275363124  286.848  307.529  16.315 -102.081  -7.04  -7.04  0000
   51  -1.835  2079 275363125  286.092  306.731  16.209 -101.138  -6.99  -6.99  0000
   52  -1.802  2074 275363126  285.442  305.619  16.023 -100.148  -7.16  -7.16  0000
   53  -1.768  2191 275363127  285.010  305.790  16.114  -99.850  -7.07  -7.07  0000
   54  -1.735  2288 275363128  283.610  304.589  16.008  -98.167  -7.05  -7.05  0000
   55  -1.702  2072 275363129  283.489  304.134  15.918  -97.867  -7.04  -7.04  0000
   56  -1.668  2006 275363130  282.182  303.283  15.895  -96.392  -7.04  -7.04  0000
   57  -1.635  2341 275363131  281.692  302.247  15.728  -95.499  -7.27  -7.27  0000
   58  -1.602  2239 275363132  281.266  301.858  15.700  -94.957  -7.29  -7.29  0000
   59  -1.568  2289 275363133  279.950  300.908  15.677  -93.402  -7.24  -7.24  0000
   60  -1.535  2192 275363134  278.978  300.302  15.689  -92.300  -7.27  -7.27  0000
   61  -1.501  2162 275363135  278.559  299.922  15.671  -91.763  -7.26  -7.26  0000
   62  -1.468  2225 275363136  277.351  298.569  15.570  -90.064  -7.24  -7.24  0000
   63  -1.435  2290 275363137  277.407  297.841  15.408  -89.698  -7.50  -7.50  0000
   64  -1.401  2500 275363138  276.734  297.765  15.501  -89.124  -7.34  -7.34  0000
   65  -1.368  2522 275363139  275.594  296.318  15.392  -87.388  -7.56  -7.56  0000
   66  -1.335  2533 275363140  275.137  295.820  15.369  -86.735  -7.53  -7.53  0000
   67  -1.301  2633 275363141  273.465  295.068  15.511  -85.012  -7.53  -7.53  0000
   68  -1.268  2439 275363142  272.971  293.853  15.362  -83.875  -7.42  -7.42  0000
   69  -1.235  2562 275363143  272.483  293.574  15.398  -83.338  -7.70  -7.70  0000
   70  -1.201  2414 275363144  272.036  292.745  15.323  -82.468  -7.44  -7.44  0000
   71  -1.168  2444 275363145  270.676  292.069  15.454  -81.053  -7.60  -7.60  0000
   72  -1.134  2378 275363146  270.150  291.558  15.461  -80.341  -7.50  -7.50  0000
   73  -1.101  2406 275363147  268.821  290.208  15.481  -78.506  -7.57  -7.57  0000
   74  -1.068  2541 275363148  268.594  289.824  15.459  -78.084  -7.72  -7.72  0000
   75  -1.034  2539 275363149  267.944  288.738  15.404  -76.879  -7.55  -7.55  0000
   76  -1.001  2555 275363150  266.922  287.775  15.454  -75.523  -7.56  -7.56  0000
   77  -0.968  2571 275363151  265.754  287.371  15.633  -74.506  -7.72  -7.72  0000
   78  -0.934  2839 275363152  265.764  286.655  15.516  -73.977  -7.80  -7.80  0000
   79  -0.901  2756 275363153  264.068  285.875  15.759  -72.394  -7.82  -7.82  0000
   80  -0.868  3084 275363154  263.904  284.847  15.638  -71.514  -7.95  -7.95  0000
   81  -0.834  2886 275363155  262.461  283.872  15.814  -69.967  -7.80  -7.80  0000
   82  -0.801  2793 275363156  262.164  283.356  15.807  -69.405  -7.85  -7.85  0000
   83  -0.767  2991 275363157  261.234  282.369  15.880  -68.148  -7.82  -7.82  0000
   84  -0.734  2907 275363158  260.042  281.530  16.041  -66.891  -7.82  -7.82  0000
   85  -0.701  3026 275363159  259.552  280.827  16.062  -66.097  -7.95  -7.95  0000
   86  -0.667  2721 275363160  258.376  279.913  16.223  -64.824  -7.78  -7.78  0000
   87  -0.634  2806 275363161  257.609  279.024  16.296  -63.771  -7.93  -7.93  0000
   88  -0.601  2858 275363162  257.387  278.161  16.247  -62.978  -7.85  -7.85  0000
   89  -0.567  2794 275363163  255.938  277.211  16.489  -61.613  -7.87  -7.87  0000
   90  -0.534  2813 275363164  255.230  276.369  16.570  -60.655  -7.89  -7.89  0000
   91  -0.500  2670 275363165  254.567  275.596  16.652  -59.778  -7.77  -7.77  0000
   92  -0.467  2885 275363166  253.248  274.795  16.898  -58.659  -7.87  -7.87  0000
   93  -0.434  2842 275363167  252.771  273.814  16.922  -57.702  -7.93  -7.93  0000
   94  -0.400  3072 275363168  251.769  273.127  17.110  -56.822  -7.93  -7.93  0000
   95  -0.367  2687 275363169  251.186  271.984  17.156  -55.716  -7.82  -7.82  0000
   96  -0.334  2966 275363170  250.141  271.285  17.364  -54.848  -7.89  -7.89  0000
