#
#   version : 20090611
#    num_fr : 14
#      time : 20091024 11:38:59.828 UTC
#      unix : 1256384339.828966
#       ntp : LOCK 3024 580708 1804
#       seq : 1607148
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.400  2475 1607136  207.064  386.872  48.369  -87.429  -6.41  -6.41  0000
   30  -0.367  3103 1607137  204.654  386.999  48.792  -86.818  -7.15  -7.15  0000
   31  -0.334  3807 1607138  202.735  388.181  49.370  -86.535  -7.82  -7.82  0000
   32  -0.300  4368 1607139  199.587  388.584  49.988  -85.806  -8.20  -8.20  0000
   33  -0.267  5267 1607140  196.479  389.203  50.654  -85.144  -8.59  -8.59  0000
   34  -0.234  6626 1607141  193.723  389.560  51.210  -84.534  -9.02  -9.02  0000
   35  -0.200  6795 1607142  190.978  390.515  51.898  -84.049  -9.21  -9.21  0000
   36  -0.167  9856 1607143  188.967  390.634  52.282  -83.595  -9.59  -9.59  0000
   37  -0.133  8567 1607144  185.609  392.016  53.181  -83.066  -9.53  -9.53  0000
   38  -0.100 12327 1607145  182.348  392.590  53.899  -82.429 -10.06 -10.06  0000
   39  -0.067 13735 1607146  179.357  392.695  54.476  -81.781 -10.46 -10.46  0000
   40  -0.033 12403 1607147  175.765  393.469  55.313  -81.138 -10.34 -10.34  0000
   41   0.000 15711 1607148  173.042  395.467  56.246  -80.917 -10.67 -10.67  0000
   42   0.033  8237 1607149  172.569  393.307  55.891  -80.425  -9.35  -9.35  0000
