#
#   version : 20090611
#    num_fr : 30
#      time : 20110626 03:50:43.779 UTC
#      unix : 1309060243.779229
#       ntp : LOCK -286 511447 771
#       seq : 13093988
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.601  1957 13093970  373.242    2.141  69.473   67.614  -7.08  -0.26  0000
   30  -0.567  5189 13093971  376.922    3.504  69.361   68.528  -9.19  -2.37  0000
   31  -0.534  6770 13093972  381.082    6.716  68.775   69.675  -9.45  -2.63  0000
   32  -0.501  4958 13093973  385.511   10.415  68.106   70.935  -8.72  -1.90  0000
   33  -0.467  4206 13093974  390.213   15.828  67.019   72.413  -8.42  -1.60  0000
   34  -0.434  7697 13093975  391.968   16.846  66.908   72.894  -9.55  -2.73  0000
   35  -0.400  9615 13093976  394.651   20.606  66.134   73.818  -9.76  -2.94  0000
   36  -0.367  7174 13093977  397.044   24.558  65.296   74.711  -9.39  -2.57  0000
   37  -0.334  6929 13093978  401.056   29.664  64.349   76.108  -9.25  -2.43  0000
   38  -0.300  9680 13093979  403.484   32.952  63.744   76.990  -9.85  -3.03  0000
   39  -0.267 10763 13093980  406.481   37.253  62.957   78.125 -10.05  -3.23  0000
   40  -0.234  9134 13093981  410.490   42.665  62.038   79.645  -9.71  -2.89  0000
   41  -0.200  7203 13093982  413.939   48.403  61.009   81.112  -9.46  -2.64  0000
   42  -0.167 10978 13093983  416.363   51.437  60.568   82.045 -10.16  -3.34  0000
   43  -0.133  9868 13093984  419.348   55.512  59.964   83.255 -10.10  -3.28  0000
   44  -0.100  9655 13093985  423.373   61.106  59.172   84.934  -9.79  -2.97  0000
   45  -0.067  7599 13093986  427.054   66.655  58.392   86.567  -9.56  -2.74  0000
   46  -0.033 12741 13093987  431.076   70.544  58.115   88.062 -10.16  -3.34  0000
   47   0.000 13167 13093988  435.219   76.309  57.464   89.895 -10.40  -3.58  0000
   48   0.033  7782 13093989  439.272   79.788  57.378   91.361  -9.91  -3.09  0000
   49   0.067  8709 13093990  445.381   88.642  56.533   94.212  -9.77  -2.95  0000
   50   0.100 10406 13093991  449.323   93.431  56.263   95.918 -10.12  -3.30  0000
   51   0.133 10851 13093992  454.443   99.532  56.015   98.131 -10.27  -3.45  0000
   52   0.167  7985 13093993  459.342  108.995  55.154  100.998  -9.75  -2.93  0000
   53   0.200  5874 13093994  466.994  119.587  54.852  104.697  -9.38  -2.56  0000
   54   0.234  5040 13093995  474.413  131.340  54.543  108.646  -9.31  -2.49  0000
   55   0.267  7659 13093996  481.287  142.773  54.417  112.455  -9.24  -2.42  0000
   56   0.300  6321 13093997  489.730  158.663  54.370  117.595  -9.28  -2.46  0000
   57   0.334  4800 13093998  499.475  175.430  55.037  123.070  -9.00  -2.18  0000
   58   0.367  3690 13093999  508.826  195.273  55.871  129.162  -8.32  -1.50  0000
