#
#   version : 20090611
#    num_fr : 22
#      time : 20130108 00:38:04.283 UTC
#      unix : 1357605484.283461
#       ntp : LOCK 929 354001 646
#       seq : 65881899
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   22  -0.501  2650 65881884  398.853  304.265  27.195  175.448  -7.03  -0.21  0000
   23  -0.467  3014 65881885  397.896  306.772  27.326  176.898  -7.29  -0.47  0000
   24  -0.434  3240 65881886  397.117  307.675  27.279  177.549  -7.41  -0.59  0000
   25  -0.400  3168 65881887  396.667  308.850  27.350  178.224  -7.69  -0.87  0000
   26  -0.367  3393 65881888  395.998  310.186  27.400  179.036  -7.77  -0.95  0000
   27  -0.334  3944 65881889  395.186  311.291  27.388  179.788  -7.93  -1.11  0000
   28  -0.300  3832 65881890  394.495  312.641  27.446 -179.390  -8.10  -1.28  0000
   29  -0.267  3599 65881891  393.773  314.833  27.639 -178.198  -8.07  -1.25  0000
   30  -0.234  4403 65881892  393.124  316.055  27.699 -177.457  -8.35  -1.53  0000
   31  -0.200  4446 65881893  392.267  317.025  27.678 -176.753  -8.37  -1.55  0000
   32  -0.167  4337 65881894  391.391  318.627  27.765 -175.780  -8.33  -1.51  0000
   33  -0.133  4831 65881895  391.159  320.277  28.000 -175.022  -8.48  -1.66  0000
   34  -0.100  5356 65881896  390.232  321.901  28.095 -174.037  -8.74  -1.92  0000
   35  -0.067  6423 65881897  389.352  323.470  28.198 -173.098  -9.05  -2.23  0000
   36  -0.033  8663 65881898  388.197  325.809  28.395 -171.770  -9.78  -2.96  0000
   37   0.000  9889 65881899  387.947  326.861  28.542 -171.279  -9.79  -2.97  0000
   38   0.033  7114 65881900  387.079  327.987  28.585 -170.533  -9.31  -2.49  0000
   39   0.067  6523 65881901  386.473  329.086  28.678 -169.900  -9.00  -2.18  0000
   40   0.100  5569 65881902  386.010  330.829  28.926 -169.094  -8.59  -1.77  0000
   41   0.133  4393 65881903  384.995  332.005  28.967 -168.288  -8.03  -1.21  0000
   42   0.167  3637 65881904  385.489  333.553  29.361 -167.940  -7.50  -0.68  0000
   43   0.200  2725 65881905  384.619  334.597  29.411 -167.247  -6.39   0.43  0000
