#
#   version : 20090611
#    num_fr : 13
#      time : 20130812 10:26:45.276 UTC
#      unix : 1376303205.276989
#       ntp : LOCK -724 362115 1049
#       seq : 66742890
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.334  1999 66742880  163.885  345.059  47.776  -68.289  -6.55   0.27  0000
   30  -0.300  2080 66742881  162.160  347.094  48.503  -68.535  -7.36  -0.54  0000
   31  -0.267  2717 66742882  161.768  349.228  48.920  -69.027  -7.65  -0.83  0000
   32  -0.234  3005 66742883  160.711  350.768  49.413  -69.244  -8.20  -1.38  0000
   33  -0.200  3075 66742884  158.921  354.041  50.354  -69.769  -8.46  -1.64  0000
   34  -0.167  3461 66742885  157.274  356.488  51.138  -70.098  -8.39  -1.57  0000
   35  -0.133  2910 66742886  156.646  358.059  51.539  -70.376  -8.39  -1.57  0000
   36  -0.100  5096 66742887  154.296  360.990  52.577  -70.686  -8.37  -1.55  0000
   37  -0.067  5008 66742888  153.339  362.772  53.096  -70.948  -8.76  -1.94  0000
   38  -0.033  8127 66742889  151.389  366.672  54.205  -71.528  -8.97  -2.15  0000
   39   0.000 11748 66742890  149.651  368.872  54.989  -71.740  -9.47  -2.65  0000
   40   0.033  5633 66742891  149.275  370.711  55.387  -72.089  -8.80  -1.98  0000
   41   0.067  2010 66742892  148.831  372.713  55.832  -72.458  -7.80  -0.98  0000
