#
#   version : 20090611
#    num_fr : 12
#      time : 20100809 10:14:18.347 UTC
#      unix : 1281348858.347770
#       ntp : LOCK 1080 353653 1773
#       seq : 5965392
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.167  2114 5965387   65.690  165.667  70.619  -15.899    nan    nan  0000
   30  -0.133  2400 5965388   66.592  164.352  70.464  -15.572  -7.03  -7.03  0000
   31  -0.100  2993 5965389   65.164  162.775  71.016  -15.312  -7.49  -7.49  0000
   32  -0.067  4043 5965390   65.346  161.205  71.098  -14.970  -8.20  -8.20  0000
   33  -0.033  5010 5965391   65.334  160.789  71.137  -14.883  -8.33  -8.33  0000
   34   0.000 13555 5965392   64.149  158.987  71.643  -14.569  -7.76  -7.76  0000
   35   0.033  9106 5965393   65.074  157.114  71.542  -14.125  -8.02  -8.02  0000
   36   0.067  3669 5965394   65.128  156.864  71.549  -14.070  -6.94  -6.94  0000
   37   0.100  3532 5965395   65.081  155.017  71.733  -13.688  -7.49  -7.49  0000
   38   0.133  3219 5965396   64.933  154.642  71.812  -13.618  -6.95  -6.95  0000
   39   0.167  2798 5965397   65.560  153.417  71.745  -13.327  -6.08  -6.08  0000
   40   0.200  4430 5965398   65.167  151.049  72.088  -12.860  -7.28  -7.28  0000
