#
#   version : 20090611
#    num_fr : 25
#      time : 20091118 11:48:14.176 UTC
#      unix : 1258544894.176045
#       ntp : LOCK -3727 497524 1889
#       seq : 40511938
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.734  1804 40511916  147.411  398.297  61.973  -76.398  -6.47  -6.47  0000
   31  -0.701  2261 40511917  148.535  398.914  61.858  -76.712  -6.94  -6.94  0000
   32  -0.667  2515 40511918  149.208  401.244  62.179  -77.245  -7.42  -7.42  0000
   33  -0.634  3118 40511919  149.585  403.124  62.477  -77.641  -7.75  -7.75  0000
   34  -0.601  3390 40511920  150.724  405.357  62.693  -78.235  -8.07  -8.07  0000
   35  -0.567  3616 40511921  150.844  406.499  62.901  -78.451  -8.17  -8.17  0000
   36  -0.534  3626 40511922  151.730  408.721  63.176  -78.990  -8.25  -8.25  0000
   37  -0.501  4035 40511923  151.980  410.895  63.575  -79.397  -8.43  -8.43  0000
   38  -0.467  3888 40511924  152.546  412.899  63.879  -79.831  -8.31  -8.31  0000
   39  -0.434  4583 40511925  153.103  414.876  64.184  -80.255  -8.52  -8.52  0000
   40  -0.400  4282 40511926  154.076  416.960  64.433  -80.771  -8.40  -8.40  0000
   41  -0.367  4498 40511927  154.475  418.749  64.737  -81.128  -8.47  -8.47  0000
   42  -0.334  3946 40511928  155.353  420.734  64.993  -81.603  -8.38  -8.38  0000
   43  -0.300  4538 40511929  155.912  422.655  65.301  -82.005  -8.55  -8.55  0000
   44  -0.267  4252 40511930  156.384  424.893  65.699  -82.434  -8.43  -8.43  0000
   45  -0.234  5377 40511931  157.647  426.720  65.861  -82.948  -8.76  -8.76  0000
   46  -0.200  4669 40511932  157.833  429.118  66.358  -83.338  -8.47  -8.47  0000
   47  -0.167  4915 40511933  158.908  431.150  66.611  -83.839  -8.67  -8.67  0000
   48  -0.133  5057 40511934  159.076  433.001  66.996  -84.137  -8.65  -8.65  0000
   49  -0.100  5768 40511935  160.325  435.285  67.283  -84.700  -8.86  -8.86  0000
   50  -0.067  6036 40511936  160.819  437.257  67.643  -85.070  -8.85  -8.85  0000
   51  -0.033  7039 40511937  161.656  439.384  67.981  -85.524  -9.13  -9.13  0000
   52   0.000 14872 40511938  161.078  442.276  68.754  -85.807 -10.39 -10.39  0000
   53   0.033  5636 40511939  163.592  442.662  68.395  -86.338  -8.68  -8.68  0000
   54   0.067  1751 40511940  165.025  443.293  68.290  -86.698  -6.34  -6.34  0000
