#
#   version : 20090611
#    num_fr : 38
#      time : 20130917 09:27:50.191 UTC
#      unix : 1379410070.191404
#       ntp : LOCK -115 162973 1102
#       seq : 55040832
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.068  1860 55040800  111.145  275.701  55.931  -43.742  -5.85   0.97  0000
   31  -1.034  2708 55040801  110.329  273.409  56.093  -43.098  -6.31   0.51  0000
   32  -1.001  2821 55040802  110.285  273.114  56.096  -43.017  -6.37   0.45  0000
   33  -0.968  3109 55040803  110.718  271.986  55.933  -42.724  -7.32  -0.50  0000
   34  -0.934  3242 55040804  110.693  269.932  55.881  -42.165  -7.38  -0.56  0000
   35  -0.901  3895 55040805  109.443  267.960  56.198  -41.603  -7.74  -0.92  0000
   36  -0.868  4149 55040806  109.636  266.932  56.116  -41.329  -8.14  -1.32  0000
   38  -0.801  5077 55040808  108.055  264.057  56.523  -40.524  -8.54  -1.72  0000
   39  -0.767  6095 55040809  108.445  262.452  56.377  -40.097  -8.93  -2.11  0000
   40  -0.734  6596 55040810  107.555  260.778  56.614  -39.635  -9.08  -2.26  0000
   41  -0.701  5621 55040811  107.514  258.601  56.597  -39.048  -8.88  -2.06  0000
   42  -0.667  6186 55040812  107.318  257.376  56.642  -38.717  -8.80  -1.98  0000
   43  -0.634  6951 55040813  106.462  255.732  56.881  -38.271  -9.02  -2.20  0000
   44  -0.601  7437 55040814  106.298  253.563  56.916  -37.688  -9.16  -2.34  0000
   45  -0.567  7997 55040815  105.732  251.814  57.078  -37.220  -9.38  -2.56  0000
   46  -0.534  7630 55040816  105.680  250.599  57.091  -36.895  -9.25  -2.43  0000
   47  -0.501  7484 55040817  105.354  248.253  57.189  -36.270  -9.25  -2.43  0000
   48  -0.467  7943 55040818  105.251  246.072  57.227  -35.688  -9.36  -2.54  0000
   49  -0.434  8156 55040819  104.523  243.934  57.458  -35.127  -9.43  -2.61  0000
   50  -0.400  8222 55040820  104.377  242.690  57.513  -34.798  -9.40  -2.58  0000
   51  -0.367  8500 55040821  104.464  239.865  57.519  -34.048  -9.35  -2.53  0000
   52  -0.334  9011 55040822  103.549  238.158  57.817  -33.612  -9.50  -2.68  0000
   53  -0.300  9585 55040823  103.370  235.818  57.911  -32.999  -9.64  -2.82  0000
   54  -0.267  9331 55040824  102.660  233.776  58.164  -32.479  -9.63  -2.81  0000
   55  -0.234  9540 55040825  102.524  232.449  58.234  -32.135  -9.64  -2.82  0000
   56  -0.200  9524 55040826  101.801  230.044  58.509  -31.528  -9.72  -2.90  0000
   57  -0.167 10661 55040827  101.502  227.882  58.658  -30.975  -9.90  -3.08  0000
   58  -0.133  9493 55040828  100.828  225.546  58.931  -30.393  -9.89  -3.07  0000
   59  -0.100 12039 55040829  101.103  222.796  58.942  -29.675 -10.00  -3.18  0000
   60  -0.067  9405 55040830   99.850  220.789  59.390  -29.209  -9.94  -3.12  0000
   61  -0.033 11825 55040831   99.374  217.706  59.656  -28.444 -10.11  -3.29  0000
   62   0.000 14416 55040832   95.627  212.289  61.018  -27.255 -10.81  -3.99  0000
   63   0.033 12777 55040833   97.589  213.842  60.359  -27.550 -10.58  -3.76  0000
   64   0.067 11514 55040834   99.729  211.535  59.836  -26.868 -10.19  -3.37  0000
   65   0.100 10673 55040835   98.048  207.313  60.557  -25.899 -10.25  -3.43  0000
   66   0.133  8083 55040836  100.590  206.357  59.859  -25.522  -9.15  -2.33  0000
   67   0.167  3937 55040837  102.006  215.135  58.988  -27.671  -7.36  -0.54  0000
   68   0.200  3327 55040838  101.394  216.102  59.125  -27.947  -6.88  -0.06  0000
