#
#   version : 20090611
#    num_fr : 47
#      time : 20101214 06:43:35.556 UTC
#      unix : 1292309015.556263
#       ntp : LOCK -2705 186651 4650
#       seq : 34941864
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -1.301  1395 34941825  187.708  375.113  47.563  -80.566  -5.62  -5.62  0000
   30  -1.268  1536 34941826  187.331  375.111  47.641  -80.479  -6.02  -6.02  0000
   31  -1.235  1925 34941827  186.989  375.375  47.763  -80.461  -6.67  -6.67  0000
   32  -1.201  1945 34941828  186.467  376.077  48.008  -80.501  -6.94  -6.94  0000
   33  -1.168  2429 34941829  186.199  376.741  48.194  -80.589  -7.28  -7.28  0000
   34  -1.134  2466 34941830  185.792  376.913  48.312  -80.535  -7.43  -7.43  0000
   35  -1.101  2991 34941831  185.842  377.143  48.347  -80.598  -7.76  -7.76  0000
   36  -1.068  2891 34941832  185.635  377.091  48.379  -80.540  -7.70  -7.70  0000
   37  -1.034  2978 34941833  185.023  377.803  48.646  -80.561  -7.75  -7.75  0000
   38  -1.001  3346 34941834  184.530  377.891  48.766  -80.470  -7.91  -7.91  0000
   39  -0.968  3532 34941835  183.228  378.633  49.182  -80.346  -8.10  -8.10  0000
   40  -0.934  3786 34941836  182.960  378.934  49.297  -80.353  -8.25  -8.25  0000
   41  -0.901  4029 34941837  182.619  379.160  49.412  -80.328  -8.36  -8.36  0000
   42  -0.868  4108 34941838  181.859  379.108  49.561  -80.150  -8.52  -8.52  0000
   43  -0.834  4354 34941839  181.551  379.890  49.778  -80.254  -8.51  -8.51  0000
   44  -0.801  4419 34941840  181.446  379.981  49.818  -80.251  -8.56  -8.56  0000
   45  -0.767  4514 34941841  180.537  380.705  50.151  -80.211  -8.52  -8.52  0000
   46  -0.734  4485 34941842  180.575  380.958  50.192  -80.274  -8.62  -8.62  0000
   47  -0.701  7227 34941843  179.517  381.774  50.574  -80.222  -9.29  -9.29  0000
   48  -0.667  7419 34941844  178.636  381.686  50.742  -80.016  -9.37  -9.37  0000
   49  -0.634  7175 34941845  178.295  381.946  50.865  -79.999  -9.28  -9.28  0000
   50  -0.601  7885 34941846  177.492  382.729  51.188  -79.996  -9.43  -9.43  0000
   51  -0.567  7548 34941847  177.230  382.919  51.280  -79.982  -9.38  -9.38  0000
   52  -0.534  6671 34941848  176.748  383.539  51.504  -80.012  -9.22  -9.22  0000
   53  -0.501  6488 34941849  176.043  384.027  51.748  -79.968  -9.20  -9.20  0000
   54  -0.467  6878 34941850  175.646  384.171  51.861  -79.916  -9.18  -9.18  0000
   55  -0.434  6481 34941851  175.017  384.312  52.022  -79.815  -9.07  -9.07  0000
   56  -0.400  8007 34941852  173.878  385.197  52.437  -79.766  -9.44  -9.44  0000
   57  -0.367  8029 34941853  173.831  385.455  52.498  -79.810  -9.41  -9.41  0000
   58  -0.334  8077 34941854  172.599  386.366  52.939  -79.748  -9.52  -9.52  0000
   59  -0.300  8647 34941855  172.306  386.617  53.051  -79.741  -9.51  -9.51  0000
   60  -0.267  8713 34941856  171.492  387.378  53.374  -79.733  -9.54  -9.54  0000
   61  -0.234  8010 34941857  170.623  387.976  53.677  -79.681  -9.45  -9.45  0000
   62  -0.200  7781 34941858  170.169  388.224  53.823  -79.641  -9.25  -9.25  0000
   63  -0.167  7858 34941859  169.190  388.899  54.166  -79.584  -9.36  -9.36  0000
   64  -0.133  9193 34941860  168.691  389.115  54.315  -79.529  -9.49  -9.49  0000
   65  -0.100  9752 34941861  168.337  389.363  54.440  -79.510  -9.62  -9.62  0000
   66  -0.067  9658 34941862  166.759  390.136  54.932  -79.357  -9.76  -9.76  0000
   67  -0.033  7036 34941863  158.167  372.554  53.597  -74.021    nan    nan  0002
   68   0.000 16543 34941864  164.220  390.585  55.571  -78.958 -10.77 -10.77  0000
   69   0.033 15434 34941865  165.915  390.565  55.199  -79.279 -10.39 -10.39  0000
   70   0.067 10736 34941866  166.599  390.328  55.004  -79.365  -9.93  -9.93  0000
   71   0.100  8671 34941867  166.292  390.413  55.088  -79.322  -9.62  -9.62  0000
   72   0.133  7880 34941868  165.760  390.820  55.282  -79.301  -9.36  -9.36  0000
   73   0.167  4567 34941869  165.424  391.420  55.473  -79.355  -8.25  -8.25  0000
   74   0.200  3894 34941870  163.857  392.504  56.026  -79.271  -8.04  -8.04  0000
   75   0.234  2836 34941871  163.726  392.371  56.028  -79.219  -7.21  -7.21  0000
