#
#   version : 20090611
#    num_fr : 19
#      time : 20140904 02:48:10.365 UTC
#      unix : 1409798890.365935
#       ntp : LOCK 934 751015 3925
#       seq : 42525671
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.300  4920 42525662  141.848  274.701  46.996  -44.595  -7.93  -1.11  0000
   31  -0.267  4118 42525663  155.167  287.953  43.920  -49.734  -8.42  -1.60  0000
   32  -0.234  6486 42525664  171.728  301.114  40.422  -55.930  -8.67  -1.85  0000
   33  -0.200  3101 42525665  181.363  306.907  38.461  -59.340  -7.11  -0.29  0000
   34  -0.167  3566 42525666  202.406  322.181  35.166  -68.938  -7.37  -0.55  0000
   35  -0.133  3851 42525667  221.242  332.427  32.637  -77.688  -7.51  -0.69  0000
   36  -0.100  3562 42525668  241.583  343.727  30.990  -88.480  -8.03  -1.21  0000
   37  -0.067  5362 42525669  261.201  353.602  30.330  -99.344  -8.60  -1.78  0000
   38  -0.033  6064 42525670  280.990  360.301  29.995 -109.914  -8.36  -1.54  0000
   39   0.000  7326 42525671  297.417  367.862  31.053 -118.721  -8.47  -1.65  0000
   40   0.033  5971 42525672  317.733  373.729  32.396 -128.623  -8.18  -1.36  0000
   41   0.067  5270 42525673  332.821  380.859  34.734 -135.114  -8.17  -1.35  0000
   42   0.100  4140 42525674  346.173  386.451  36.969 -140.202  -7.68  -0.86  0000
   43   0.133  3035 42525675  361.121  390.398  39.212 -145.485  -7.13  -0.31  0000
   44   0.167  4212 42525676  364.441  390.230  39.491 -146.721  -7.09  -0.27  0000
   45   0.200  4203 42525677  376.518  393.994  41.749 -150.371  -7.72  -0.90  0000
   46   0.234  3713 42525678  387.619  397.518  43.996 -153.378  -7.27  -0.45  0000
   47   0.267  5062 42525679  399.724  399.141  46.069 -156.704  -7.52  -0.70  0000
   48   0.300  3614 42525680  410.769  400.759  48.136 -159.460  -6.97  -0.15  0000
