"ra" "dec" "antirad"
"1" 113.293708085636 31.3355189825328 0
"2" 114.041383217478 23.2935812839881 0
"3" 113.192047723975 32.3378206738063 0
"4" 113.858695440061 25.3663310231652 1
"5" 113.110076912681 33.1301168263188 1
"6" 113.465217970347 29.59489290579 1
"7" 113.338658853854 30.8853580094759 0
"8" 113.443237081568 29.8214626493649 0
"9" 113.365776838261 30.6117111531911 0
"10" 113.429915546195 29.9582760541577 0
"11" 113.376321011285 30.5048887383677 1
"12" 116.128150827775 -3.85930484000536 1
"13" 113.309102283964 31.1818356354046 0
"14" 113.13224916355 32.9172034313322 0
"15" 114.972963196529 11.7637320822087 0
"16" 113.968526745138 24.1283487586076 0
"17" 114.02256633282 23.510204884451 1
"18" 113.208645722787 32.1756678477893 0
"19" 113.707745170754 27.0270468492817 1
"20" 113.200354477327 32.2567411869184 0
"21" 115.034359247659 10.9568038931834 1
"22" 112.691301624165 36.960051135432 0
"23" 113.573487802699 28.4639278802754 1
"24" 113.504634357377 29.1860361770038 0
"25" 113.412228602344 30.13934021703 0
"26" 113.777083143953 26.2701114874192 0
"27" 113.465727387946 29.5896298789717 0
"28" 114.570441015277 16.9253522634177 1
"29" 113.734221012653 26.7392092845819 0
"30" 113.316707248222 31.105728372615 0
"31" 113.49576300055 29.2783442462784 0
"32" 112.063335333809 42.052613759877 1
"33" 114.080616999432 22.8396349273882 1
"34" 113.41479762284 30.113081972124 0
"35" 113.982407314354 23.9701370041277 1
"36" 114.042518542206 23.280488475066 0
"37" 114.401100073042 19.0197507486691 1
"38" 113.345021637552 30.8212914546548 0
"39" 111.719948098032 44.5330591380143 0
"40" 112.554052733804 38.1378683724758 0
"41" 114.21660464697 21.2427196594166 1
"42" 113.517729163129 29.0494771512696 0
"43" 114.209554862242 21.326389783905 1
"44" 114.349397097944 19.6490832591823 1
"45" 113.385958222719 30.4070482408377 0
"46" 114.022096064862 23.5156095851191 0
"47" 113.383175780087 30.4353168647713 1
"48" 133.827502096001 -76.6741852667395 1
"49" 112.951142347409 34.6262244989591 1
"50" 113.676094079899 27.3692153333591 0
"51" 114.311611141084 20.1059151146623 1
"52" 110.567998383108 51.514994044821 0
"53" 112.321805301726 40.0471314680628 0
"54" 112.719851199858 36.7103299626763 1
"55" 113.401988898034 30.2438621064762 1
"56" 113.563144977315 28.5730408428637 1
"57" 110.241171838698 53.1748018945099 0
"58" 107.859261504103 62.2411966638708 0
"59" 113.580989964507 28.3846410919969 0
"60" 120.087948407459 -45.3318946437468 1
"61" 109.756399722462 55.4188822078426 0
"62" 112.596704999393 37.7758414445786 1
"63" 114.524015299905 17.5044713783905 1
"64" 113.67845571203 27.3437573594019 1
"65" 110.678641883345 50.9239054385677 1
"66" 111.033085618892 48.9235202275499 0
"67" 116.08761489985 -3.30714074239185 1
"68" 115.682967574914 2.22171333491938 1
"69" 114.272323246313 20.5780850661753 1
"70" 112.204021267738 40.9762724618996 1
"71" 113.717847852447 26.9173870515568 1
"72" 113.739343335719 26.6833511468774 0
"73" 110.712167609042 50.7417597771907 1
"74" 113.044273568961 33.7559387408824 1
"75" 113.492746677945 29.3096915745522 0
"76" 119.275962055092 -39.2929572149212 1
"77" 114.590893248598 16.6690831751936 0
"78" 114.040607625851 23.3025240879371 1
"79" 125.815745988569 -67.1030902852244 1
"80" 114.36278613056 19.4865785237924 0
"81" 119.787983677139 -43.2358444261932 1
"82" 111.652953894541 44.9936982485538 1
"83" 236.731624580888 -85.1296962317133 1
"84" 82.7943572821071 82.3634132350932 0
"85" 124.352139540021 -63.6949485077781 1
"86" 307.826516735638 70.5946790932541 -1
"87" 115.873715349826 -0.385689718080327 0
"88" 102.190332861617 72.7897306398105 0
"89" 114.378465528267 19.2958586551863 1
"90" 104.425540840216 69.7298692918047 -1
"91" 116.849609357254 -13.4764552796753 1
"92" 115.915074455715 -0.951204594422347 1
"93" 118.031107227919 -27.5432994324098 1
"94" 10.5425638897177 85.6645420544 -1
"95" 111.39975301109 46.6694691582469 -1
"96" 94.4307803724288 78.6747525394869 0
"97" 112.619584957998 37.5801588550389 1
"98" 116.643640820669 -10.7850644294794 1
"99" 118.269421175245 -30.0434684669012 -1
"100" 123.291655342883 -60.5657328637711 1
"101" 119.26162223155 -39.1755158599635 1
"102" 112.73674172494 36.5618176842383 1
"103" 118.099991226668 -28.2783282385747 1
"104" 106.614551299067 65.4942027628183 -1
"105" 105.953182149109 66.9431825699865 0
"106" 59.4133647106826 84.9845495737075 -1
"107" 315.726889398495 77.8646961749214 -1
"108" 110.047703398473 54.1001019178987 1
"109" 109.756862358131 55.4168555393628 -1
"110" 102.705809200884 72.1684077755919 0
"111" 115.844336078103 0.0160737194356047 0
"112" 118.591162524046 -33.2278755467363 1
"113" 132.463012064208 21.7664598901722 0
"114" 111.273873025166 32.1021588276946 0
"115" 115.409491581664 30.4843505820861 1
"116" 112.875515246764 31.4979070497618 1
"117" 113.76912809523 31.1485731548083 1
"118" 112.741031721096 31.5497205506782 1
"119" 122.765488958586 27.1329012616146 0
"120" 114.592975292595 30.8187088888033 0
"121" 110.716500821862 32.3059041607984 1
"122" 113.644366835901 31.1978730667593 1
"123" 115.496451889907 30.4483034413056 1
"124" 113.101026066707 31.4105776912257 1
"125" 111.202702812054 32.1283619355359 0
"126" 199.868290221507 -26.4765935301758 -1
"127" 122.290845305426 27.3677987491163 0
"128" 116.880516377635 29.8631855504236 1
"129" 110.342096407515 32.4408841989634 0
"130" 117.561242690149 29.5675098850677 1
"131" 111.948255876785 31.851140556293 0
"132" 117.00299826342 29.8103703756724 1
"133" 54.9835363658206 37.7909421449722 0
"134" 115.965968012915 30.2522187800576 1
"135" 264.316009019669 -38.3800364442344 -1
"136" 114.725108711426 30.765103737231 0
"137" 115.701457240498 30.3629897514384 0
"138" 115.580543421415 30.4133652230403 0
"139" 122.915033825112 27.0583554253068 1
"140" 118.736810083537 29.0445660856166 0
"141" 112.567770426591 31.6161823164308 1
"142" 116.395852534687 30.0705222176778 0
"143" 119.670596761806 28.6179943541695 0
"144" 114.984540830671 30.6592906891614 1
"145" 114.879298058858 30.7023056107734 0
"146" 115.717299999884 30.3563771930627 1
"147" 123.291714069862 26.8694445361452 0
"148" 116.702806311385 29.9395154787811 1
"149" 114.120223227447 31.0089144549899 0
"150" 117.192004608943 29.728537848645 1
"151" 118.012490973504 29.3686256345059 1
"152" 116.620029375643 29.9749485799074 1
"153" 116.033993984822 30.2236045529067 0
"154" 117.298756317498 29.6821405385297 1
"155" 115.646232661436 30.3860178371566 1
"156" 114.174375117405 30.9872526446337 0
"157" 115.716322605574 30.3567852257041 0
"158" 113.801701207602 31.1356734958752 1
"159" 143.276045288774 14.5645862829514 1
"160" 112.01095960168 31.8275498121701 1
"161" 114.618530314918 30.8083565956082 0
"162" 115.405293341487 30.4860887191923 1
"163" 118.69031460171 29.065546895149 1
"164" 114.046887179205 31.0381986076785 1
"165" 88.6249593211362 37.838475657663 1
"166" 114.588396141166 30.820563129282 1
"167" 115.792100042524 30.3251187580738 1
"168" 120.302546390075 28.3236672051707 1
"169" 121.808212956878 27.6039928024475 1
"170" 115.918089759772 30.2723270821572 0
"171" 150.349825509034 9.27245157796303 1
"172" 122.932243886523 27.049759948061 1
"173" 108.768820203558 32.9916584192713 1
"174" 119.860349689637 28.5300969935393 1
"175" 116.751112824725 29.9188020380692 1
"176" 121.028311123659 27.9800122621057 0
"177" 123.858105951309 26.5823125350526 1
"178" 117.053621948262 29.7884917089987 1
"179" 115.230736546847 30.5581840297497 1
"180" 118.695621004334 29.0631536537705 1
"181" 122.998182482451 27.0167956807596 0
"182" 114.341181595216 30.920322880495 1
"183" 116.235968293557 30.1383413707479 0
"184" 120.920105427533 28.0316310843394 0
"185" 110.825708875512 32.2662479441728 1
"186" 114.76687530994 30.7481191470437 0
"187" 146.42014929481 12.2600656532782 1
"188" 117.055568765854 29.7876497523923 0
"189" 115.390734432001 30.4921148127131 1
"190" 133.082598540878 21.3872319415632 1
"191" 116.911621904063 29.8497885916382 0
"192" 135.757995856989 19.7011453026188 1
"193" 125.215644278937 25.8790482611177 0
"194" 16.6166313285451 24.7488233531839 -1
"195" 28.0367926019158 30.2814592419242 -1
"196" 13.6061013995425 23.0408073354691 -1
"197" 22.6042334789928 27.8359211977107 0
"198" 146.548784364345 12.1640523366129 0
"199" 179.492221744309 -13.720543715022 1
"200" 126.751054029663 25.0580208529949 1
"201" 56.4165207003541 37.9936141841943 -1
"202" 156.09296001299 4.74301666761318 1
"203" 143.987942996308 14.0501595541095 1
"204" 172.848774545173 -8.70262175035112 1
"205" 165.574628220529 -2.92089684096849 1
"206" 103.445314490292 34.6624479536266 -1
"207" 18.2611305599324 25.6378676429936 -1
"208" 67.6529370546132 38.9550814749959 1
"209" 159.261149374974 2.19161714134185 1
"210" 172.567472500517 -8.4835461496259 0
"211" 169.665405923315 -6.19902902558807 1
"212" 151.494393617779 8.38312709203037 1
"213" 101.340512912167 35.242988801294 1
"214" 158.220408212294 3.03231955251418 1
"215" 25.7132442971673 29.2764503804551 -1
"216" 98.9188238862354 35.8563853195259 0
"217" 25.4102605366273 29.1409073753221 -1
"218" 11.680812732548 21.8944500984734 -1
"219" 96.1909547781117 36.478864623847 1
"220" 48.2650946670089 36.5900377752236 -1
"221" 18.2391703079989 25.6262009196138 -1
"222" 159.220069281977 2.22483711898942 0
"223" 159.670438330778 1.86050445062679 1
"224" 65.458765393127 17.0456664613166 0
"225" 113.274788329617 23.3105043957601 1
"226" 111.809499336082 23.3324705274302 1
"227" 112.325665393991 23.3262878440784 1
"228" 119.704660976374 23.05299797589 1
"229" 138.558579751995 20.7898260290851 1
"230" 81.4819325111109 20.7318828924172 0
"231" 120.516721846532 23.0018187874932 1
"232" 110.810801129412 23.3396303596279 1
"233" 115.649036692176 23.2459759906904 1
"234" 120.01242132612 23.0340939144295 1
"235" 92.8780950723579 22.3909992322623 0
"236" 90.2945372416412 22.0864545533644 1
"237" 112.138400597147 23.328726438288 0
"238" 113.931893198426 23.2962267231425 1
"239" 171.488564898229 11.7045707381606 1
"240" 108.636327903531 23.3333152526316 1
"241" 89.9878527629755 22.0475064168194 0
"242" 116.256170547068 23.2237300804894 1
"243" 149.925219345898 18.3555360384515 1
"244" 107.349238466425 23.3154338196069 1
"245" 125.543394909885 22.5920025710484 1
"246" 100.855762350937 23.0648693131094 0
"247" 112.481698642366 23.3240859114032 0
"248" 99.5890915352347 22.984807168075 0
"249" 119.440452152744 23.0687476353992 1
"250" 107.212181175397 23.3129100867547 0
"251" 123.992094143282 22.7355549194737 1
"252" 95.5548868789387 22.6620380847477 0
"253" 122.256225944859 22.8781164932733 0
"254" 114.129659916466 23.2913929752401 1
"255" 98.81750849963 22.9310514181195 0
"256" 113.811074964027 23.2990575465149 1
"257" 114.071239290548 23.2928467121418 0
"258" 115.247509321778 23.2594029652234 1
"259" 88.4191106956903 21.8390112871071 0
"260" 119.092112928171 23.0888356087271 1
"261" 121.369041921886 22.9436043055174 1
"262" 114.745046431 23.274763590112 1
"263" 102.745639582292 23.1654013934183 0
"264" 114.889594853888 23.2705088523199 1
"265" 114.762565629468 23.2742549813771 1
"266" 104.718564818503 23.2461713935449 0
"267" 113.970789296867 23.2952956520913 0
"268" 109.475299398686 23.3393087032712 1
"269" 143.487799046339 19.8310616876855 1
"270" 109.474227239126 23.3393038958441 1
"271" 112.640862393734 23.321680547894 0
"272" 114.626638956411 23.2781500536622 1
"273" 120.185270731149 23.0232132606041 1
"274" 115.286983334161 23.2581283223148 1
"275" 168.219396725057 12.8668847532791 0
"276" 100.883729152022 23.0665221815399 1
"277" 107.507300843951 23.3181962601308 1
"278" 121.746088179344 22.9163821465959 1
"279" 122.817288838879 22.8341263157644 1
"280" 107.889917104897 23.3242265185187 0
"281" 154.062456757626 17.2769929524725 1
"282" 124.19005000478 22.718084862134 1
"283" 102.213523662053 23.1393874333295 1
"284" 117.153542739152 23.1865651952513 1
"285" 109.302037502194 23.3384371100048 1
"286" 122.620943724672 22.8497476788863 0
"287" 125.47755470062 22.5984047699386 1
"288" 116.833147954563 23.2004210250488 1
"289" 115.362453916675 23.2556637932108 1
"290" 115.593779350678 23.2478845079254 1
"291" 125.730648152907 22.5736444032831 0
"292" 113.193645225787 23.3120773361842 1
"293" 111.487033207796 23.335474581167 0
"294" 122.526648297737 22.8571630553472 0
"295" 99.2102755336482 22.9588869553191 1
"296" 108.637731806588 23.3333290146351 0
"297" 149.446873818773 18.4737415187812 1
"298" 115.764045221056 23.2419415981186 0
"299" 114.039039435523 23.2936387103026 1
"300" 133.097892980584 21.6756006775096 1
"301" 115.241835844579 23.2595853527458 0
"302" 136.1256589382 21.2074973009533 1
"303" 127.045464666818 22.4384938207432 0
"304" 14.9955483730873 -2.23340488257966 -1
"305" 24.4144379672884 1.82451696203033 -1
"306" 24.6569440313367 1.9287476979094 -1
"307" 31.5747706746342 4.87246171010987 0
"308" 158.330443540683 16.0612132121567 0
"309" 171.862514194411 11.5685376053612 1
"310" 121.781590996574 22.913772472152 1
"311" 44.9439294850042 10.2453809194221 -1
"312" 171.463726498945 11.7135844824646 1
"313" 152.262999793653 17.7583915169116 1
"314" 13.8776348425695 -2.71247416892511 0
"315" 165.02354425299 13.9540755698094 1
"316" 97.8021034952453 22.8545572344577 -1
"317" 12.1171109427281 -3.46397423413374 -1
"318" 156.232061105883 16.6718123015843 0
"319" 359.894775046399 -8.50892700917488 -1
"320" 192.042427694958 3.49576197310246 -1
"321" 176.544433722796 9.81549773716971 1
"322" 156.430812165664 16.6150364311193 1
