"ra" "dec" "antirad"
"1" 81.0448053657931 19.8463817367385 0
"2" 75.1115809794399 3.02545666888795 1
"3" 107.895127294756 58.930474062669 0
"4" 59.4314219503385 -37.0660146423474 0
"5" 130.293720692761 68.0335202233382 0
"6" 58.8886713404065 -38.0492281141373 0
"7" 77.5621845340771 10.2238898578892 0
"8" 129.746786574428 67.9048738801209 -1
"9" 61.1919182958197 -33.6767081158414 1
"10" 58.532728576797 -38.6787131371844 1
"11" 234.842487288766 44.534247997429 1
"12" 131.828340102692 68.3775748026055 0
"13" 175.917055659299 71.0975452865377 0
"14" 83.8799989921256 26.8845959079092 0
"15" 15.8383460476617 -68.4900490086706 -1
"16" 214.219911743051 62.4010734866441 0
"17" 81.3802537689521 20.7201488064082 0
"18" 70.0890500484594 -11.7783904541451 1
"19" 187.793514923135 69.89612341255 -1
"20" 79.9785447386639 17.001579304975 0
"21" 77.262448610727 9.35692249440717 0
"22" 117.858864042965 64.1464710249154 0
"23" 104.577938043208 56.545885876708 0
"24" 88.614503585554 36.7944288312734 0
"25" 84.1407835595287 27.4910381337621 1
"26" 83.9331495607513 27.008769024925 0
"27" 223.906969751123 56.3161622432123 0
"28" 94.1821786410395 45.6974671054233 0
"29" 200.111769605225 67.4926349119858 0
"30" 104.91859021318 56.8097509155835 0
"31" 76.7022315384819 7.72450918169114 0
"32" 172.606725416338 71.2787704002799 -1
"33" 81.1837450318043 20.2095596452237 0
"34" 78.6185404718935 13.23721537592 1
"35" 233.41971429936 46.4926056591854 1
"36" 137.561022450263 69.4626833943708 -1
"37" 128.042304845894 67.4825864223144 -1
"38" 164.364870468873 71.4705645912555 -1
"39" 75.2006592879885 3.29038038527102 0
"40" 79.4307960102975 15.5026293572874 0
"41" 290.614142088279 -60.6103321549746 -1
"42" 74.2833845922396 0.557385904566862 0
"43" 83.5763582995882 26.1695967120746 0
"44" 143.337964769335 70.280713053312 0
"45" 73.888536354738 -0.620648112310939 0
"46" 105.641762272425 57.3548501119041 1
"47" 112.672839686317 61.7418506565209 -1
"48" 76.5234250750841 7.20052692370158 0
"49" 150.286076550876 70.9583559955269 0
"50" 82.4341428529005 23.3952778226345 0
"51" 88.2977524764358 36.2028130788093 0
"52" 65.0245237758981 -25.1944643018072 -1
"53" 176.875164503998 71.0334282270614 0
"54" 65.198108441475 -24.774171679911 0
"55" 77.3134296386542 9.5047170478471 0
"56" 93.6617640853177 44.9757437612496 0
"57" 76.0098123874303 5.68858749763929 0
"58" 94.4755187334675 46.095221805218 0
"59" 95.942679067631 47.990721866751 0
"60" 60.5757844983415 -34.8982792547265 -1
"61" 99.5141825497697 52.0144980644937 0
"62" 70.0578909043007 -11.8672355083034 0
"63" 260.56416980824 -18.5764480246931 -1
"64" 80.6984091380145 18.9332291664111 0
"65" 95.94669111507 47.995697808562 0
"66" 90.2119750729514 39.630649912936 0
"67" 87.8775950058506 35.4027252539655 0
"68" 95.2639843850846 47.1329357927314 0
"69" 100.808758685488 53.2910521645192 0
"70" 75.5519496656755 4.33357467389367 0
"71" 136.857586644031 69.3452307862165 1
"72" 80.6110770570323 18.7013003250157 0
"73" 80.6654743773872 18.845843880361 1
"74" 235.973847942111 42.8633358692701 -1
"75" 106.650661617459 58.0825107014964 1
"76" 67.4528206173892 -19.044252633075 1
"77" 80.6683160302661 18.8533874159023 1
"78" 60.7920250608063 -34.4739455928593 -1
"79" 88.1259305823208 35.8777438204933 0
"80" 246.479623013571 21.5776856967688 -1
"81" 83.1511469288619 25.152338599146 0
"82" 91.4235001461251 41.6240877619665 1
"83" 95.599525229418 47.5610295335488 0
"84" 96.3125567609188 48.4448745993891 0
