"ra" "dec" "antirad"
"1" 45.1489138699476 59.2740431238957 1
"2" 348.052107671575 -48.4691233189994 0
"3" 345.473331515835 -51.3615093868862 0
"4" 344.859072509411 -51.993065422382 0
"5" 34.0131068991313 49.7396042895117 0
"6" 36.2645596852624 52.1411497311563 0
"7" 36.8329746831298 52.702922893396 1
"8" 38.6585502466145 54.3967148517842 0
"9" 35.6023710724196 51.4647876631923 0
"10" 330.995387456568 -62.009263534195 0
"11" 32.3966574004362 47.8253692005491 0
"12" 358.014079544732 -32.5787926556447 0
"13" 46.8213497004433 60.2939512252627 0
"14" 35.1505936364156 50.9893381247926 0
"15" 324.252885486239 -64.9176574168661 -1
"16" 2.68231418695588 -21.8903160490478 1
"17" 51.3365556428285 62.6694423876416 1
"18" 48.120085610966 61.0306033792906 0
"19" 34.740494603241 50.5476088680204 0
"20" 32.9418469879472 48.4899406481743 0
"21" 344.165489574121 -52.6816551602215 0
"22" 14.6989391921786 12.2549282300694 1
"23" 18.4902780034828 22.3829991779431 0
"24" 41.6062914796387 56.8123814734726 0
"25" 34.1361146905787 49.8784930133113 0
"26" 33.7295291806584 49.4158579773327 0
"27" 27.1034779638767 40.2284326323585 0
"28" 36.8603503121271 52.7295512208317 0
"29" 41.1425450126177 56.45626198398 0
"30" 46.3973415195521 60.0432227353867 1
"31" 35.3661054670277 51.217584895099 1
"32" 42.9660543593416 57.8093987649862 0
"33" 22.4113514295404 31.4327749018504 0
"34" 18.7865566063836 23.120853224832 0
"35" 38.5432418863072 54.2944868588207 0
"36" 33.7393918898606 49.4272016817294 0
"37" 31.4177720635583 46.5812306992022 0
"38" 44.2465930215041 58.6878657460767 0
"39" 193.762830617218 -9.59128687685143 -1
"40" 35.5109321581696 51.3694883401975 0
"41" 11.7368049441135 3.68807844590403 0
"42" 27.3951312198162 40.7065840561656 0
"43" 37.2786750646163 53.1316706218069 0
"44" 22.2281098092658 31.0449020251981 0
"45" 196.846306536664 -18.1392397876447 -1
"46" 40.6151744769765 56.0408607196724 1
"47" 45.9567665407757 59.7771399690099 0
"48" 16.3994875178424 16.9444145090123 1
"49" 48.3952118626786 61.1808193296337 0
"50" 241.224862400052 -66.4144598694234 -1
"51" 43.4429424398125 58.1431552614117 0
"52" 27.6930222751749 41.1872284271278 0
"53" 354.830604118801 -38.6048652513196 0
"54" 178.286019995066 32.0172688100609 -1
"55" 18.5732671408505 22.5905336187083 0
"56" 127.346867919837 69.2482878580723 -1
"57" 200.121716302013 -26.3382059113868 -1
"58" 150.180439040677 62.4112747757619 -1
"59" 190.12209117459 1.0832792926855 -1
"60" 338.472772417945 -57.478179736693 0
"61" 341.884230635227 -54.7758618414173 0
"62" 42.2594192364601 57.2998574370849 0
"63" 327.892169461839 -63.4611613032233 0
"64" 209.139310213148 -43.413169422136 -1
"65" 181.937117188328 23.7440328518201 -1
"66" 197.470149183771 -19.7786481958194 -1
"67" 96.6704188900966 71.2847455681683 -1
"68" 207.508554304649 -40.8905068706338 -1
"69" 4.31110546083252 -17.6578325530248 0
"70" 250.362720177359 -68.6537143794 0
"71" 292.215058728225 -70.9536920089753 0
"72" 192.705462579182 -6.52905609213803 -1
"73" 175.524575620188 37.3750772502202 -1
"74" 195.466324616672 -14.3972993439442 -1
"75" 48.3681181670204 61.1661144445527 0
"76" 229.503141248833 -61.7660936204513 -1
"77" 201.269463308128 -28.9594145397192 -1
"78" 207.46997670483 -40.8280776174529 -1
"79" 306.173330355528 -69.4395039759164 0
"80" 40.9734383298088 56.3242830856654 0
"81" 6.85161244673289 -10.6278235742982 1
"82" 330.717527573101 -62.1480747777026 0
"83" 352.984249168495 -41.6624704340611 0
"84" 2.8033116222091 -21.5842791464649 0
"85" 325.728795893912 -64.3561796636422 0
"86" 219.826443982161 -55.3981279928168 -1
"87" 106.104409890352 71.2396040808362 -1
"88" 169.773126621804 46.2998805931736 -1
"89" 78.9672465492113 70.030949835127 -1
"90" 301.658723454373 -70.0748962706044 0
"91" 33.5049914981684 49.155950172649 0
"92" 317.616895991395 -67.0243777046661 0
"93" 8.33067801377258 -6.355341088392 0
"94" 135.065677413761 67.6796641059372 -1
"95" 149.812137920389 62.5879466341394 -1
"96" 338.211533589893 -57.6663370286747 0
"97" 220.015650661582 -55.5547110104947 -1
"98" 335.943282624601 -59.2004208106219 0
"99" 353.65714687274 -40.5832834737126 0
"100" 349.921229095407 -46.1034715523479 0
"101" 43.9328997076721 58.4778442316923 0
"102" 15.2169077815221 13.7054325089661 0
"103" 349.064127451106 -47.218353766599 0
"104" 161.718381247389 54.9185437556924 -1
"105" 204.312638888574 -35.2559219878266 -1
"106" 176.178978939668 36.1733983293247 -1
"107" 187.069112298482 10.0062084520907 -1
"108" 173.060924974905 41.5414800684071 -1
"109" 4.66427260020856 -16.7094866229156 0
"110" 37.5151189393938 53.3550359266498 0
"111" 345.694059340127 -51.1294264518491 0
"112" 335.743768261105 -59.3272579178697 0
"113" 56.1954635083388 64.7210284154654 -1
"114" 247.81432362842 -68.1209496470703 0
"115" 356.738776127815 -35.1123913496627 0
"116" 36.6337171052816 52.5079301556171 0
"117" 6.84842922570249 -10.6369017404415 0
"118" 115.350975285713 70.7238942938765 -1
"119" 40.5048228885748 55.9525035541914 0
"120" 149.543225895507 62.7150233885021 -1
"121" 32.7827954865777 48.2981017569593 0
"122" 240.071289073459 -66.0594851442685 0
"123" 196.557543736682 -17.3689787704992 -1
"124" 277.807817325768 -71.3043602642884 0
"125" 135.119079322895 67.6667163849639 -1
"126" 3.49572383985665 -19.8066085591903 0
"127" 83.4699937434703 70.5312010601572 -1
"128" 105.72306254757 71.2506308316002 -1
