"ra" "dec" "antirad"
"1" 312.941395503796 36.174752725183 0
"2" 314.789121989612 74.8086857556856 0
"3" 131.628271820514 53.8143763294362 -1
"4" 312.330026687977 -13.8052828649615 0
"5" 131.570284451158 55.5859778690837 -1
"6" 312.578059963026 8.56580158220361 0
"7" 131.926055319143 41.7086139254834 -1
"8" 313.674683971312 62.2768212230128 0
"9" 130.375202350504 73.4664110309454 -1
"10" 312.574534177498 8.24989653942894 0
"11" 312.63900737893 13.9292349246866 0
"12" 312.462405444061 -1.95793951966356 1
"13" 131.656964287215 52.8784089244508 -1
"14" 312.585633591353 9.24259297629293 0
"15" 313.887351124346 65.9673312045414 0
"16" 312.765011593272 24.197463506123 0
"17" 312.967876807577 37.7229373205166 -1
"18" 131.043888219895 66.5075899684393 -1
"19" 312.976819598639 38.2316477165097 0
"20" 312.666247096204 16.2537433669593 0
"21" 319.436859840636 84.8444722206558 1
"22" 311.609538146676 -54.403753170684 -1
"23" 312.899362137958 33.586039290354 1
"24" 312.996730050909 39.3391446889262 -1
"25" 312.530141468714 4.23522702403121 0
"26" 312.465179676488 -1.70420080720337 0
"27" 312.520946465443 3.3971109974452 0
"28" 129.907744545961 76.3412642212732 1
"29" 313.194221595277 48.6230410511156 0
"30" 312.708409776174 19.7439817211594 0
"31" 133.081819031877 -43.6992092798274 -1
"32" 312.699238999137 18.996725843502 0
"33" 207.170171767147 62.6519913584344 0
"34" 336.016067612922 -11.0708453541061 1
"35" 353.368562506362 -41.3534886714665 -1
"36" 336.516436044267 -12.1864520039021 1
"37" 331.965952408931 -1.77363211645019 0
"38" 335.999231203913 -11.0331394077834 1
"39" 166.449724473699 31.5279319258696 -1
"40" 338.041035062655 -15.5196585040859 1
"41" 331.259616037158 -0.12624178317712 0
"42" 329.05997336516 4.99207686213923 0
"43" 329.259621583177 4.52976838879805 1
"44" 336.740944644279 -12.6837420830221 1
"45" 330.796223153767 0.954839854142058 0
"46" 283.858099227321 59.7684189919187 0
"47" 325.786558915568 12.4259841921947 0
"48" 307.987866635148 42.607760167572 -1
"49" 337.203025671149 -13.700502743971 1
"50" 306.656761870766 44.1086260037289 0
"51" 329.5914480306 3.75998709882596 0
"52" 286.461753620513 58.664403222595 1
"53" 358.320084449354 -46.7598081983839 -1
"54" 315.540121688978 32.2110163035691 1
"55" 304.016559769121 46.8321732198198 -1
"56" 331.018263700786 0.436866870285578 0
"57" 331.512510809844 -0.71624995272474 0
"58" 331.907509216795 -1.63740566009397 0
"59" 251.509257570304 66.460853861065 1
"60" 297.936101271509 51.9996802385124 0
"61" 324.18351665512 15.9198350738556 0
"62" 129.32019557725 -41.0132293112383 -1
"63" 320.83378890343 22.7848735376585 0
"64" 354.970540578262 36.8753898049634 1
"65" 16.3568216280037 -46.6417378223339 0
"66" 355.01820732083 36.7280859048255 1
"67" 7.84475641466248 -18.9107187466818 0
"68" 358.176333313358 25.6152999207972 1
"69" 251.274552737861 77.4846962993221 1
"70" 170.2165675263 -48.9170518167863 -1
"71" 6.98903381312303 -15.1032008673579 0
"72" 7.22989981670665 -16.1907697478098 0
"73" 0.689478540260696 14.9033708170725 1
"74" 356.050874092317 33.3906788703349 1
"75" 6.91533098659343 -14.7680845065938 0
"76" 336.425585198352 65.9815098754997 0
"77" 10.6251176557184 -30.0366103299625 0
"78" 18.6310837567223 -51.2758126099279 0
"79" 352.174156798068 44.5493705723601 1
"80" 18.1142199067839 -50.3006938397224 0
"81" 9.09895821295986 -24.1802655257935 0
"82" 295.826703246035 77.5308310464293 1
"83" 13.1705583859361 -38.4049752050225 0
"84" 185.914945486778 10.1228958109919 -1
"85" 17.0933541703983 -48.2430589129578 0
"86" 5.13142725586634 -6.38297623065695 0
"87" 3.59876332643073 1.06567226735988 0
"88" 5.79987071150767 -9.57837398973309 0
"89" 236.193075690181 75.4877077838999 1
"90" 0.95795944180654 13.6753154507643 0
"91" 4.27261429553614 -2.21990979477542 0
"92" 165.95374649532 -56.2434890319615 -1
"93" 356.329452153389 32.4416342226512 0
"94" 329.104814403837 -28.4000181933168 0
"95" 357.932411601286 41.7691815359585 0
"96" 338.13623012979 -5.08670522001586 0
