"ra" "dec" "antirad"
"1" 246.03523412919 22.8359545282835 0
"2" 220.649302378064 11.5413973708612 1
"3" 202.272021907479 1.13357005787124 0
"4" 236.948442450081 19.3356522209242 -1
"5" 200.519630782793 0.102684067552825 0
"6" 75.0352478938621 -25.6513450477672 -1
"7" 184.432914492682 -9.1651390696249 0
"8" 195.039987667842 -3.11444671542496 0
"9" 30.864685224832 -6.13229902867486 -1
"10" 217.917618240172 10.0745682164006 0
"11" 200.137745298098 -0.122047238160042 0
"12" 210.879514759584 6.1407809879854 0
"13" 201.786873050455 0.848279733057109 1
"14" 213.011292384202 7.35258813681895 1
"15" 216.009160008728 24.1460981715999 0
"16" 290.423509318639 10.4212350659867 0
"17" 58.4915850327572 -23.7213872619945 -1
"18" 350.629865198441 -15.0016153851027 -1
"19" 210.352272431348 23.730723590526 1
"20" 184.351294127792 19.1365855463082 1
"21" 201.705100963732 22.6902555936116 1
"22" 221.223913066638 24.3430051127524 -1
"23" 198.133282035271 22.1177564640976 1
"24" 324.058692221465 -4.3600561789432 0
"25" 1.41028267556521 -18.3449862644468 -1
"26" 147.958030264804 6.07577304572911 -1
"27" 204.469670910604 23.076158937142 0
"28" 222.937830453873 4.75775326628457 1
"29" 227.826748865959 -9.94877454737488 -1
"30" 49.3595168892679 14.376434703646 -1
"31" 215.781583699265 24.7116969085779 0
"32" 184.091322614577 63.041209908267 0
"33" 208.020577931522 40.7195602641051 0
"34" 37.9733209674742 -19.0464281841714 -1
"35" 222.146992875537 7.12837315067844 1
"36" 225.296673300722 -2.38207155461099 1
"37" 224.723302982918 -0.644831386210831 1
"38" 225.16112813976 -1.9716782872262 0
"39" 59.3090441445319 37.7584698881878 1
"40" 232.770102635783 6.28374387168998 1
"41" 199.532696848786 0.630265699430134 1
"42" 308.956279659631 9.64659691119013 -1
"43" 4.4130146535513 2.14202948067837 -1
"44" 195.791719768569 -0.0593167255129236 1
"45" 208.885298212773 2.33489712884375 -1
"46" 225.004504286651 5.09225123367058 1
"47" 197.026129221552 0.168348714951293 1
"48" 216.108379879256 3.60868917274981 1
"49" 201.142138209013 0.926238276462403 0
"50" 214.987618303488 3.41448966689352 0
"51" 226.792507089213 -13.2270970594523 0
"52" 59.5519806068152 -26.5679046019696 0
"53" 184.789849960025 -67.2466533729975 0
"54" 141.348002211011 -73.191428466984 0
"55" 77.2134345638437 -55.761732637566 1
"56" 231.073957119082 0.695118055569103 0
"57" 230.027165011496 -2.7679851196668 0
"58" 229.896902716558 -3.19799365323559 0
"59" 230.096178492682 -2.54002934618049 1
"60" 225.510246625664 -17.1650034592364 1
"61" 355.698946707719 -12.7379098609165 -1
"62" 184.382874337287 8.54829586547757 1
"63" 196.375591574168 2.31476791557068 1
"64" 206.167299382386 -2.9098574476571 -1
"65" 277.636780741291 -27.5094381418596 1
"66" 201.109556072159 -0.212708733433526 0
"67" 312.795116998861 -26.3544826078521 1
"68" 198.349416399437 1.26239881963497 1
"69" 222.289836613173 -11.1237824464531 0
"70" 184.360340213189 16.2068629863624 0
"71" 201.409148273294 21.6630100324843 0
"72" 42.0293003774483 -25.5835510319981 -1
"73" 199.808663726879 21.234072992222 0
"74" 156.101244336979 3.62388583180803 0
"75" 185.91946108644 16.7844689059015 -1
"76" 159.475573016638 5.28038996775054 1
"77" 204.805449043792 22.51423297369 1
"78" 184.534688854966 -38.491604553651 1
"79" 184.528898725566 -37.2034239354433 -1
"80" 184.320449981571 28.3289034721573 0
"81" 184.403275249432 1.33215710038262 0
"82" 184.356876665433 17.3398222433379 -1
"83" 184.398933000442 2.87946590240916 1
"84" 184.233533988785 47.2134965333991 1
"85" 185.472464111652 -36.1215956864407 -1
"86" 201.090400277685 20.539459192039 0
"87" 195.874088161064 0.275782830925014 0
"88" 198.723074490168 11.6960592260173 0
"89" 196.180353187304 1.52140362291646 1
"90" 202.683746875533 25.973789284321 1
"91" 34.2807677197913 -12.524602768087 -1
"92" 27.269111051333 0.784798298948768 -1
"93" 30.8712162425508 -6.14474830879988 -1
"94" 207.740007065488 0.124551100026971 -1
"95" 212.274723673438 8.8026467442297 -1
"96" 236.518778938384 -3.26602792049487 0
"97" 249.267626774485 -12.1881317657386 0
"98" 236.493086434038 -3.24742101476125 1
"99" 208.316320279083 16.3341629025733 0
"100" 228.826081785785 -2.67170481881926 1
"101" 236.985724469769 -3.30029629416722 0
"102" 217.53765388001 -1.71477472730081 0
"103" 228.095179180804 -2.31166837689225 1
"104" 214.498324112914 4.3945038659328 0
"105" 217.194571883235 -1.02444644142342 1
