"ra" "dec" "antirad"
"1" 87.7411016092407 86.1103581133459 0
"2" 278.664542384265 47.9479693521512 1
"3" 277.698665498295 -16.5277827513466 -1
"4" 278.219007392229 24.7193927496462 0
"5" 278.416095706957 36.7640182060161 1
"6" 282.605006965332 81.6755784286681 1
"7" 98.2450938345141 -26.4877256585363 -1
"8" 280.439255238479 74.8354741063072 1
"9" 277.307600383511 -40.8837146588329 -1
"10" 284.521593748178 84.0588396776202 1
"11" 97.7352728337431 13.6839652918855 0
"12" 278.625662492984 46.4521854367931 1
"13" 280.239496562688 73.6070406806411 1
"14" 278.132521963129 18.4962740926452 1
"15" 103.794678383247 -83.3351628129686 -1
"16" 99.248069004943 -62.9392429368729 -1
"17" 101.906078902983 -80.251136067837 -1
"18" 276.930614489027 -54.7352712959948 -1
"19" 278.244459569088 26.4453528743339 1
"20" 275.540638337971 -73.7718437166767 -1
"21" 97.9268382614123 -2.01895692436364 -1
"22" 96.543050108286 63.18047227729 0
"23" 101.002049291998 -77.4914255432311 -1
"24" 97.801804448839 8.34426645928079 -1
"25" 278.086232309585 14.9584202489195 1
"26" 278.057162629863 12.6735687754214 1
"27" 276.565789302791 -62.78948496995 -1
"28" 90.905312084484 84.3764748646355 0
"29" 97.014444648392 52.265462311124 0
"30" 278.617925771804 46.1443328593661 1
"31" 280.489064672769 75.1142422899078 1
"32" 271.174475127525 -84.1541214095956 -1
"33" 277.909483596019 0.572985935678756 1
"34" 277.946896006852 3.68682849246161 1
"35" 96.4980429100159 63.9243868533146 0
"36" 281.127419826998 77.9627940813504 1
"37" 300.316199562109 88.1980789794397 0
"38" 95.0245439017171 76.5638837295561 0
"39" 104.735767945052 -84.2429480288967 -1
"40" 96.6734687316604 60.7861777632302 1
"41" 96.9477957299085 54.2522067464128 1
"42" 98.1171924317063 -17.3393325486548 -1
"43" 89.534561898246 85.2880911458179 1
"44" 92.3793451081664 82.8960466697675 1
"45" 97.9259993323478 -1.94910265757254 -1
"46" 95.889783586561 71.1439053393546 0
"47" 277.615122520033 -22.6993518223081 -1
"48" 95.7194971003783 72.5211567259528 0
"49" 279.945646579661 71.4033151304938 0
"50" 278.439178119451 37.9791695456578 1
"51" 96.8132257516116 57.751074651537 0
