"ra" "dec" "antirad" "event1" "event2"
"1" "187.13987711416" "-58.2096985207767" "-1" "ev_20110624_081614A_01" "ev_20110626_033739A_01"
"2" "8.96025819537609" "36.7312348711947" "0" "ev_20110624_081614A_01" "ev_20110626_034138A_01"
"3" "201.163541741701" "78.7858559763534" "-1" "ev_20110624_081614A_01" "ev_20110626_034648B_01"
"4" "9.31689656394011" "29.9509403957673" "1" "ev_20110624_081614A_01" "ev_20110626_035030A_01"
"5" "10.4342599519013" "2.4866066434136" "-1" "ev_20110624_081614A_01" "ev_20110626_035033A_01"
"6" "8.97178371731511" "36.528509282601" "-1" "ev_20110624_081614A_01" "ev_20110626_035037A_01"
"7" "7.73744591726892" "53.038527493857" "1" "ev_20110624_081614A_01" "ev_20110626_035043A_01"
"8" "7.35695818132154" "56.4871081220062" "1" "ev_20110624_081614A_01" "ev_20110626_042001A_01"
"9" "13.6979567309349" "-56.5224888367741" "0" "ev_20110624_081614A_01" "ev_20110626_083540A_01"
"10" "11.109309809638" "-15.5610429700894" "1" "ev_20110624_081614A_01" "ev_20110626_090524A_01"
"11" "11.2217433042091" "-18.3704923213371" "0" "ev_20110624_081614A_01" "ev_20110627_071045A_01"
"12" "9.08815381697326" "34.4212085176561" "0" "ev_20110624_081614A_01" "ev_20110628_053048A_01"
"13" "9.91422186193793" "16.2464520060294" "0" "ev_20110624_081614A_01" "ev_20110628_053051A_01"
"14" "9.91494920141216" "16.2281343850739" "0" "ev_20110624_081614A_01" "ev_20110628_053055A_01"
"15" "12.1937163152589" "-38.5013346218726" "0" "ev_20110624_081614A_01" "ev_20110628_062002A_01"
"16" "9.49935885130144" "26.068661684807" "0" "ev_20110624_081614A_01" "ev_20110628_073632A_01"
"17" "8.03999920276019" "49.8343595443736" "-1" "ev_20110624_081614A_01" "ev_20110628_075928A_01"
"18" "9.13108402688797" "33.6156702306999" "0" "ev_20110624_081614A_01" "ev_20110628_081342A_01"
"19" "4.92086671645066" "69.4553439050468" "0" "ev_20110624_081614A_01" "ev_20110629_054415A_01"
"20" "7.85475811960586" "51.8492869195174" "0" "ev_20110624_081614A_01" "ev_20110629_083329A_01"
"21" "189.210358126653" "-32.0877402177156" "-1" "ev_20110624_081614A_01" "ev_20110701_062911A_01"
"22" "16.5154318828691" "-70.6729512774342" "0" "ev_20110624_081614A_01" "ev_20110701_072619A_01"
"23" "6.78984901292926" "60.6733203514812" "0" "ev_20110624_081614A_01" "ev_20110701_080416A_01"
"24" "312.469327323386" "4.27500914237445" "0" "ev_20110626_033739A_01" "ev_20110626_034138A_01"
"25" "159.222126899067" "-43.0185816897052" "0" "ev_20110626_033739A_01" "ev_20110626_034648B_01"
"26" "80.9862131820472" "55.5796680428081" "-1" "ev_20110626_033739A_01" "ev_20110626_035030A_01"
"27" "258.569518116045" "-56.5039281392648" "0" "ev_20110626_033739A_01" "ev_20110626_035033A_01"
"28" "232.180676177675" "-62.0472337266194" "0" "ev_20110626_033739A_01" "ev_20110626_035037A_01"
"29" "14.9306745863772" "60.1299335621418" "-1" "ev_20110626_033739A_01" "ev_20110626_035043A_01"
"30" "9.44806631246518" "58.8507921004593" "-1" "ev_20110626_033739A_01" "ev_20110626_042001A_01"
"31" "323.490467000572" "23.8124922427708" "0" "ev_20110626_033739A_01" "ev_20110626_083540A_01"
"32" "264.116643346707" "-54.2390380029574" "1" "ev_20110626_033739A_01" "ev_20110626_090524A_01"
"33" "298.280088128794" "-21.7674324433483" "0" "ev_20110626_033739A_01" "ev_20110627_071045A_01"
"34" "291.293618766304" "-32.0276295329043" "-1" "ev_20110626_033739A_01" "ev_20110628_053048A_01"
"35" "316.841718825762" "12.4766818955273" "0" "ev_20110626_033739A_01" "ev_20110628_053051A_01"
"36" "312.48904153502" "4.31273938575583" "0" "ev_20110626_033739A_01" "ev_20110628_053055A_01"
"37" "324.658893625124" "25.6155157576175" "0" "ev_20110626_033739A_01" "ev_20110628_062002A_01"
"38" "280.35386369645" "-43.827572082534" "-1" "ev_20110626_033739A_01" "ev_20110628_073632A_01"
"39" "277.269411682497" "-46.3522389583893" "-1" "ev_20110626_033739A_01" "ev_20110628_075928A_01"
"40" "315.219585661386" "9.48179645846771" "0" "ev_20110626_033739A_01" "ev_20110628_081342A_01"
"41" "12.1788483896045" "59.5287075472353" "-1" "ev_20110626_033739A_01" "ev_20110629_054415A_01"
"42" "296.16373206401" "-25.1089141972705" "-1" "ev_20110626_033739A_01" "ev_20110629_083329A_01"
"43" "274.510391348317" "-48.3643113209818" "1" "ev_20110626_033739A_01" "ev_20110701_062911A_01"
"44" "290.870847302164" "-32.5771473366685" "0" "ev_20110626_033739A_01" "ev_20110701_072619A_01"
"45" "8.73707719271784" "58.6601957994164" "-1" "ev_20110626_033739A_01" "ev_20110701_080416A_01"
"46" "342.210254471421" "25.8422331886402" "-1" "ev_20110626_034138A_01" "ev_20110626_034648B_01"
"47" "19.644959284682" "38.9476147287651" "1" "ev_20110626_034138A_01" "ev_20110626_035030A_01"
"48" "40.6205956393343" "40.2795525130945" "-1" "ev_20110626_034138A_01" "ev_20110626_035033A_01"
"49" "9.17660965962211" "36.787201129693" "-1" "ev_20110626_034138A_01" "ev_20110626_035037A_01"
"50" "356.420870233719" "32.6443883121013" "1" "ev_20110626_034138A_01" "ev_20110626_035043A_01"
"51" "355.068168638999" "32.0998818388672" "1" "ev_20110626_034138A_01" "ev_20110626_042001A_01"
"52" "327.236331188226" "16.0550468330432" "1" "ev_20110626_034138A_01" "ev_20110626_083540A_01"
"53" "232.948283801286" "-39.2756257866518" "-1" "ev_20110626_034138A_01" "ev_20110626_090524A_01"
"54" "284.303504165872" "-18.4273591585461" "1" "ev_20110626_034138A_01" "ev_20110627_071045A_01"
"55" "18.2064792596814" "38.7126296359498" "0" "ev_20110626_034138A_01" "ev_20110628_053048A_01"
"56" "324.177628969078" "13.7537786036526" "1" "ev_20110626_034138A_01" "ev_20110628_053051A_01"
"57" "312.527847951202" "4.32420664064332" "1" "ev_20110626_034138A_01" "ev_20110628_053055A_01"
"58" "330.24979965836" "18.2300764616796" "1" "ev_20110626_034138A_01" "ev_20110628_062002A_01"
"59" "34.0877885231207" "40.2760316374819" "0" "ev_20110626_034138A_01" "ev_20110628_073632A_01"
"60" "332.192974611937" "19.5805186379903" "-1" "ev_20110626_034138A_01" "ev_20110628_075928A_01"
"61" "335.51738839643" "21.7911182298698" "1" "ev_20110626_034138A_01" "ev_20110628_081342A_01"
"62" "18.7119105438005" "38.7973833447749" "1" "ev_20110626_034138A_01" "ev_20110629_054415A_01"
"63" "320.707480988881" "11.0412232268316" "0" "ev_20110626_034138A_01" "ev_20110629_083329A_01"
"64" "199.357253880698" "-38.9021499319314" "-1" "ev_20110626_034138A_01" "ev_20110701_062911A_01"
"65" "284.616075923319" "-18.2071980483436" "1" "ev_20110626_034138A_01" "ev_20110701_072619A_01"
"66" "20.0321807015663" "39.0076003750822" "1" "ev_20110626_034138A_01" "ev_20110701_080416A_01"
"67" "345.530289755342" "-0.905529912824892" "-1" "ev_20110626_034648B_01" "ev_20110626_035030A_01"
"68" "169.05539210321" "28.6670071834367" "-1" "ev_20110626_034648B_01" "ev_20110626_035033A_01"
"69" "165.988607874214" "4.85170317435183" "0" "ev_20110626_034648B_01" "ev_20110626_035037A_01"
"70" "345.669514676644" "-2.10692578343771" "-1" "ev_20110626_034648B_01" "ev_20110626_035043A_01"
"71" "345.814792517802" "-3.35855099676106" "-1" "ev_20110626_034648B_01" "ev_20110626_042001A_01"
"72" "169.626717831085" "32.3192231705072" "-1" "ev_20110626_034648B_01" "ev_20110626_083540A_01"
"73" "350.718060707911" "-38.5394827339721" "-1" "ev_20110626_034648B_01" "ev_20110626_090524A_01"
"74" "168.272510267379" "23.2159874494737" "-1" "ev_20110626_034648B_01" "ev_20110627_071045A_01"
"75" "163.574484173204" "-15.5848781095488" "0" "ev_20110626_034648B_01" "ev_20110628_053048A_01"
"76" "163.522715140391" "-15.9985961244678" "-1" "ev_20110626_034648B_01" "ev_20110628_053051A_01"
"77" "163.968787162736" "-12.3810140724514" "-1" "ev_20110626_034648B_01" "ev_20110628_053055A_01"
"78" "166.153985468266" "6.26625553330407" "-1" "ev_20110626_034648B_01" "ev_20110628_062002A_01"
"79" "165.118308399212" "-2.65015413808844" "-1" "ev_20110626_034648B_01" "ev_20110628_073632A_01"
