#
#   version : 20090611
#    num_fr : 43
#      time : 20151125 00:03:13.478 UTC
#      unix : 1448409793.478890
#       ntp : LOCK -1170 442507 3734
#       seq : 789307
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.934  3889  789279  309.139  334.120  21.850 -124.099  -5.78   1.04  0000
   30  -0.901  3446  789280  308.198  335.031  22.100 -123.467  -6.97  -0.15  0000
   31  -0.868  5169  789281  308.303  336.807  22.567 -123.582  -7.33  -0.51  0000
   32  -0.834  4897  789282  308.399  337.021  22.622 -123.652  -7.09  -0.27  0000
   33  -0.801  3894  789283  309.903  338.821  23.082 -124.684  -7.36  -0.54  0000
   34  -0.767  4573  789284  309.658  339.125  23.164 -124.526  -7.66  -0.84  0000
   35  -0.734  5357  789285  308.431  340.761  23.607 -123.753  -7.92  -1.10  0000
   36  -0.701  4814  789286  308.270  341.292  23.750 -123.661  -7.98  -1.16  0000
   37  -0.667  5824  789287  307.531  342.267  24.016 -123.212  -8.10  -1.28  0000
   38  -0.634  5901  789288  307.617  343.908  24.449 -123.307  -8.18  -1.36  0000
   39  -0.601  5390  789289  307.666  344.458  24.593 -123.351  -8.26  -1.44  0000
   40  -0.567  5907  789290  308.129  346.733  25.189 -123.684  -8.29  -1.47  0000
   41  -0.534  6276  789291  308.249  347.113  25.288 -123.764  -8.51  -1.69  0000
   42  -0.500  5654  789292  307.545  348.257  25.600 -123.365  -8.35  -1.53  0000
   43  -0.467  6272  789293  307.285  349.903  26.039 -123.248  -8.44  -1.62  0000
   44  -0.434  5496  789294  306.603  350.934  26.322 -122.877  -8.24  -1.42  0000
   45  -0.400  4649  789295  307.872  352.656  26.762 -123.645  -8.24  -1.42  0000
   46  -0.367  6182  789296  307.274  353.774  27.066 -123.328  -8.55  -1.73  0000
   47  -0.334  6219  789297  307.140  354.366  27.225 -123.265  -8.58  -1.76  0000
   48  -0.300  6748  789298  306.463  356.634  27.837 -122.942  -8.44  -1.62  0000
   49  -0.267  7165  789299  305.833  357.748  28.143 -122.627  -8.77  -1.95  0000
   50  -0.234  6036  789300  305.136  359.041  28.499 -122.287  -8.68  -1.86  0000
   51  -0.200  5898  789301  305.400  360.480  28.877 -122.468  -8.72  -1.90  0000
   52  -0.167  7808  789302  305.136  361.283  29.095 -122.352  -8.94  -2.12  0000
   53  -0.133  6727  789303  305.946  363.115  29.570 -122.821  -8.92  -2.10  0000
   54  -0.100  7683  789304  304.926  364.812  30.040 -122.341  -8.72  -1.90  0000
   55  -0.067  7190  789305  304.982  365.757  30.291 -122.395  -9.13  -2.31  0000
   56  -0.033  9750  789306  304.478  368.368  30.997 -122.213  -9.68  -2.86  0000
   57   0.000 10370  789307  304.272  368.974  31.163 -122.129  -9.66  -2.84  0000
   58   0.033  8351  789308  304.255  369.831  31.393 -122.144  -9.48  -2.66  0000
   59   0.067  7508  789309  304.471  371.241  31.766 -122.286  -9.06  -2.24  0000
   60   0.100  7041  789310  303.936  374.168  32.560 -122.109  -9.08  -2.26  0000
   61   0.133  8030  789311  303.952  374.754  32.716 -122.132  -9.14  -2.32  0000
   62   0.167  8402  789312  303.382  376.077  33.083 -121.902  -9.37  -2.55  0000
   63   0.200  8455  789313  303.273  376.557  33.214 -121.865  -9.26  -2.44  0000
   64   0.234  7221  789314  303.613  378.540  33.739 -122.074  -8.98  -2.16  0000
   65   0.267  9737  789315  302.379  379.744  34.088 -121.550  -9.41  -2.59  0000
   66   0.300  7990  789316  302.319  382.453  34.818 -121.602  -9.18  -2.36  0000
   67   0.334  7722  789317  302.003  383.099  34.999 -121.482  -8.93  -2.11  0000
   68   0.367  5784  789318  302.266  385.017  35.510 -121.650  -8.77  -1.95  0000
   69   0.400  7519  789319  302.898  385.866  35.726 -121.944  -8.80  -1.98  0000
   70   0.434  4516  789320  302.872  387.119  36.065 -121.964  -7.59  -0.77  0000
   71   0.467  2787  789321  302.081  388.560  36.471 -121.666  -7.57  -0.75  0000
