#
#   version : 20090611
#    num_fr : 31
#      time : 20100216 09:36:54.082 UTC
#      unix : 1266313014.082806
#       ntp : LOCK 2021 229143 916
#       seq : 14950453
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.734  1858 14950431  518.821  252.050  56.767  149.640  -6.99  -6.99  0000
   30  -0.701  2942 14950432  521.379  252.447  57.519  149.672  -7.49  -7.49  0000
   31  -0.667  2838 14950433  522.618  253.003  57.891  149.782  -7.88  -7.88  0000
   32  -0.634  3718 14950434  524.869  253.843  58.566  149.934  -8.16  -8.16  0000
   33  -0.601  3668 14950435  526.480  254.238  59.046  149.988  -8.19  -8.19  0000
   34  -0.567  4914 14950436  528.268  254.958  59.586  150.117  -8.67  -8.67  0000
   35  -0.534  4871 14950437  530.465  255.602  60.246  150.213  -8.60  -8.60  0000
   36  -0.501  5478 14950438  532.516  256.219  60.864  150.304  -8.80  -8.80  0000
   37  -0.467  5504 14950439  534.197  256.613  61.369  150.349  -8.82  -8.82  0000
   38  -0.434  5810 14950440  535.857  257.548  61.882  150.526  -9.01  -9.01  0000
   39  -0.400  5658 14950441  538.157  257.967  62.573  150.555  -8.82  -8.82  0000
   40  -0.367  6430 14950442  539.658  258.600  63.034  150.660  -9.15  -9.15  0000
   41  -0.334  6300 14950443  541.959  259.197  63.734  150.728  -9.01  -9.01  0000
   42  -0.300  6866 14950444  543.622  259.885  64.247  150.836  -9.19  -9.19  0000
   43  -0.267  7071 14950445  545.459  260.883  64.823  151.010  -9.26  -9.26  0000
   44  -0.234  7102 14950446  547.600  261.455  65.479  151.071  -9.26  -9.26  0000
   45  -0.200  6608 14950447  548.422  261.955  65.740  151.158  -9.41  -9.41  0000
   46  -0.167  7884 14950448  550.881  262.696  66.499  151.244  -9.46  -9.46  0000
   47  -0.133  8454 14950449  552.829  263.398  67.107  151.336  -9.63  -9.63  0000
   48  -0.100  8033 14950450  553.322  263.942  67.271  151.442  -9.81  -9.81  0000
   49  -0.067  8802 14950451  556.679  264.452  68.301  151.439  -9.65  -9.65  0000
   50  -0.033  9544 14950452  557.684  265.093  68.626  151.546  -9.90  -9.90  0000
   51   0.000 15008 14950453  559.556  263.122  69.135  151.046 -10.98 -10.98  0000
   52   0.033  9831 14950454  559.014  266.177  69.064  151.737 -10.08 -10.08  0000
   53   0.067  7907 14950455  559.605  265.860  69.233  151.647  -9.44  -9.44  0000
   54   0.100  6318 14950456  559.554  265.914  69.219  151.660  -9.08  -9.08  0000
   55   0.133  5080 14950457  559.439  265.928  69.185  151.667  -8.77  -8.77  0000
   56   0.167  4194 14950458  559.535  265.981  69.216  151.676  -8.45  -8.45  0000
   57   0.200  3321 14950459  559.165  265.836  69.099  151.657  -7.90  -7.90  0000
   58   0.234  2383 14950460  559.392  265.911  69.170  151.665  -7.28  -7.28  0000
   59   0.267  2173 14950461  558.956  266.092  69.043  151.721  -6.78  -6.78  0000
