#
#   version : 20090611
#    num_fr : 47
#      time : 20101107 11:10:15.830 UTC
#      unix : 1289128215.830624
#       ntp : LOCK -2313 250419 1412
#       seq : 8507327
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal_20100816_20100506-404-gd3
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.401  1744 8507285  113.891  291.265  55.851  -48.050  -6.54  -6.54  0000
   31  -1.368  1975 8507286  112.944  289.478  56.027  -47.523  -6.54  -6.54  0000
   32  -1.335  2298 8507287  112.926  287.587  55.931  -47.016  -6.74  -6.74  0000
   33  -1.301  2310 8507288  113.395  286.494  55.738  -46.745  -7.14  -7.14  0000
   34  -1.268  2576 8507289  113.411  285.192  55.668  -46.395  -7.52  -7.52  0000
   35  -1.235  3040 8507290  112.992  282.966  55.685  -45.775  -7.60  -7.60  0000
   36  -1.201  3051 8507291  113.175  281.215  55.553  -45.309  -7.75  -7.75  0000
   37  -1.168  3172 8507292  113.364  279.426  55.422  -44.830  -8.04  -8.04  0000
   38  -1.134  3572 8507293  112.840  277.610  55.503  -44.317  -8.08  -8.08  0000
   39  -1.101  4081 8507294  112.854  275.626  55.425  -43.777  -8.27  -8.27  0000
   40  -1.068  3882 8507295  113.108  273.828  55.288  -43.293  -8.32  -8.32  0000
   41  -1.034  4529 8507296  113.057  271.684  55.235  -42.704  -8.50  -8.50  0000
   42  -1.001  4752 8507297  113.094  269.909  55.172  -42.217  -8.62  -8.62  0000
   43  -0.968  4837 8507298  113.075  267.898  55.124  -41.664  -8.59  -8.59  0000
   44  -0.934  5096 8507299  112.915  265.938  55.124  -41.121  -8.77  -8.77  0000
   45  -0.901  5468 8507300  112.752  263.931  55.130  -40.564  -8.81  -8.81  0000
   46  -0.868  5085 8507301  113.343  261.683  54.915  -39.952  -8.64  -8.64  0000
   47  -0.834  6010 8507302  113.237  259.373  54.911  -39.311  -8.94  -8.94  0000
   48  -0.801  6353 8507303  113.325  257.404  54.862  -38.766  -9.03  -9.03  0000
   49  -0.767  5863 8507304  113.278  254.608  54.851  -37.989  -8.89  -8.89  0000
   50  -0.734  7141 8507305  113.544  252.533  54.762  -37.413  -9.33  -9.33  0000
   51  -0.701  6964 8507306  113.574  250.743  54.748  -36.915  -9.26  -9.26  0000
   52  -0.667  6960 8507307  113.584  247.925  54.747  -36.132  -9.27  -9.27  0000
   53  -0.634  8003 8507308  113.991  245.969  54.635  -35.584  -9.46  -9.46  0000
   54  -0.601  8351 8507309  114.047  243.778  54.633  -34.973  -9.38  -9.38  0000
   55  -0.567  8494 8507310  114.152  241.190  54.629  -34.251  -9.52  -9.52  0000
   56  -0.534  8038 8507311  114.119  238.707  54.673  -33.560  -9.36  -9.36  0000
   57  -0.501  7943 8507312  114.402  236.097  54.635  -32.828  -9.44  -9.44  0000
   58  -0.467  7821 8507313  114.851  233.869  54.550  -32.198  -9.32  -9.32  0000
   59  -0.434  7945 8507314  114.850  231.510  54.607  -31.542  -9.51  -9.51  0000
   60  -0.400  7418 8507315  115.330  228.724  54.543  -30.753  -9.15  -9.15  0000
   61  -0.367  7946 8507316  115.414  225.874  54.608  -29.960  -9.42  -9.42  0000
   62  -0.334  8277 8507317  115.801  223.680  54.572  -29.338  -9.39  -9.39  0000
   63  -0.300  8257 8507318  116.126  221.074  54.577  -28.604  -9.44  -9.44  0000
   64  -0.267  7948 8507319  116.434  217.993  54.618  -27.740  -9.41  -9.41  0000
   65  -0.234  8654 8507320  116.654  215.668  54.662  -27.091  -9.57  -9.57  0000
   66  -0.200  8452 8507321  117.281  212.132  54.658  -26.087  -9.46  -9.46  0000
   67  -0.167 10114 8507322  116.805  209.562  54.936  -25.415  -9.82  -9.82  0000
   68  -0.133 10591 8507323  117.802  207.296  54.779  -24.737  -9.78  -9.78  0000
   69  -0.100  8754 8507324  117.651  203.724  55.044  -23.781  -9.49  -9.49  0000
   70  -0.067  9072 8507325  118.884  201.076  54.865  -22.981  -9.61  -9.61  0000
   71  -0.033  9683 8507326  119.344  198.320  54.926  -22.206  -9.69  -9.69  0000
   72   0.000 11049 8507327  119.349  195.443  55.137  -21.438  -9.87  -9.87  0000
   73   0.033 10498 8507328  120.309  192.258  55.113  -20.513  -9.85  -9.85  0000
   74   0.067  8963 8507329  121.201  189.627  55.076  -19.741  -9.54  -9.54  0000
   75   0.100  7403 8507330  120.665  185.922  55.547  -18.817  -9.31  -9.31  0000
   76   0.133  2833 8507331  122.954  184.464  55.035  -18.222  -7.87  -7.87  0000
