#
#   version : 20090611
#    num_fr : 19
#      time : 20091212 00:27:58.382 UTC
#      unix : 1260577678.382462
#       ntp : LOCK -154 446317 562
#       seq : 101434433
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : 
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   29  -0.467  3110 101434419  131.248  110.908  59.534    2.181  -6.64  -6.64  0000
   30  -0.434  3616 101434420  131.387  110.795  59.518    2.224  -7.31  -7.31  0000
   31  -0.400  5327 101434421  131.526  110.067  59.603    2.400  -8.13  -8.13  0000
   32  -0.367  5938 101434422  131.351  109.731  59.700    2.448  -8.43  -8.43  0000
   33  -0.334  7020 101434423  131.247  109.466  59.768    2.490  -8.84  -8.84  0000
   34  -0.300  7520 101434424  131.049  109.207  59.858    2.517  -9.01  -9.01  0000
   35  -0.267  7229 101434425  131.287  108.973  59.839    2.601  -9.03  -9.03  0000
   36  -0.234  7215 101434426  130.104  107.992  60.285    2.643  -9.04  -9.04  0000
   37  -0.200  7991 101434427  129.927  107.569  60.398    2.708  -9.13  -9.13  0000
   38  -0.167  8972 101434428  129.934  107.201  60.456    2.787  -9.36  -9.36  0000
   39  -0.133  9888 101434429  129.840  106.829  60.540    2.852  -9.49  -9.49  0000
   40  -0.100 10412 101434430  129.732  106.179  60.674    2.974  -9.56  -9.56  0000
   41  -0.067 10083 101434431  128.652  105.528  61.042    2.959  -9.67  -9.67  0000
   42  -0.033 10714 101434432  128.523  105.194  61.129    3.011  -9.72  -9.72  0000
   43   0.000 11372 101434433  128.351  104.786  61.238    3.072  -9.80  -9.80  0000
   44   0.033 10606 101434434  128.310  104.636  61.273    3.097  -9.72  -9.72  0000
   45   0.067 10272 101434435  128.198  104.400  61.339    3.131  -9.61  -9.61  0000
   46   0.100  8677 101434436  128.461  103.818  61.373    3.288  -9.24  -9.24  0000
   47   0.133  3386 101434437  128.034  103.846  61.471    3.223  -7.13  -7.13  0000
