#
#   version : 20090611
#    num_fr : 13
#      time : 20101009 01:00:28.067 UTC
#      unix : 1286586028.067184
#       ntp : LOCK 2439 901955 6719
#       seq : 77465874
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -0.334  1769 77465864  469.255  304.285  46.127  168.440  -5.99  -5.99  0000
   31  -0.300  1814 77465865  469.116  306.627  46.340  169.155  -6.51  -6.51  0000
   33  -0.234  1864 77465867  467.869  312.112  46.631  170.939  -6.53  -6.53  0000
   34  -0.200  2135 77465868  466.463  316.343  46.777  172.369  -6.76  -6.76  0000
   35  -0.167  1967 77465869  465.526  318.670  46.828  173.177  -6.78  -6.78  0000
   36  -0.133  2132 77465870  465.471  322.783  47.340  174.335  -6.67  -6.67  0000
   37  -0.100  2181 77465871  464.186  325.950  47.442  175.419  -7.04  -7.04  0000
   38  -0.067  2098 77465872  463.261  328.621  47.581  176.302  -7.10  -7.10  0000
   39  -0.033  2277 77465873  461.751  332.270  47.730  177.544  -7.07  -7.07  0000
   40   0.000  2374 77465874  460.793  334.927  47.887  178.417  -6.83  -6.83  0000
   41   0.033  2196 77465875  460.922  338.514  48.453  179.322  -7.06  -7.06  0000
   42   0.067  2180 77465876  459.333  342.217  48.649 -179.442  -6.93  -6.93  0000
   43   0.100  1876 77465877  457.921  344.647  48.705 -178.565  -6.52  -6.52  0000
