#
#   version : 20090611
#    num_fr : 38
#      time : 20100817 03:58:23.214 UTC
#      unix : 1282017503.214412
#       ntp : LOCK -467 758374 1202
#       seq : 8200726
#       mul : 0 [A]
#      site : 01
#    latlon : 45.5749 -94.3965 370.0
#      text : Collegeville
#     label : 
#     plate : metal 20090611
#      geom : 640 480
#    reject : 0
#
#  fr    time   sum     seq       cx       cy      th      phi    lsp    mag  flag
   30  -1.168  1476 8200691  486.201  310.438  51.211  167.985  -5.76  -5.76  0000
   31  -1.134  1705 8200692  486.902  314.771  51.859  169.056  -6.38  -6.38  0000
   32  -1.101  1637 8200693  486.850  316.652  52.053  169.560  -6.55  -6.55  0000
   33  -1.068  1766 8200694  487.646  320.344  52.681  170.417  -6.87  -6.87  0000
   34  -1.034  2299 8200695  487.013  322.954  52.823  171.172  -7.09  -7.09  0000
   35  -1.001  2235 8200696  487.584  326.189  53.362  171.915  -7.45  -7.45  0000
   36  -0.968  2764 8200697  487.219  328.731  53.583  172.601  -7.53  -7.53  0000
   37  -0.934  2913 8200698  487.753  332.262  54.170  173.397  -7.90  -7.90  0000
   38  -0.901  3033 8200699  487.489  335.078  54.472  174.120  -7.81  -7.81  0000
   39  -0.868  2936 8200700  487.819  338.012  54.949  174.775  -7.96  -7.96  0000
   40  -0.834  3269 8200701  487.217  340.752  55.174  175.512  -7.94  -7.94  0000
   41  -0.801  3231 8200702  487.563  343.640  55.665  176.134  -8.00  -8.00  0000
   42  -0.767  3438 8200703  487.162  346.708  56.006  176.900  -8.11  -8.11  0000
   43  -0.734  3597 8200704  487.413  349.935  56.541  177.592  -8.14  -8.14  0000
   44  -0.701  3486 8200705  486.961  352.583  56.827  178.253  -8.16  -8.16  0000
   45  -0.667  4089 8200706  487.064  355.774  57.339  178.938  -8.38  -8.38  0000
   46  -0.634  3404 8200707  486.631  358.386  57.641  179.573  -8.08  -8.08  0000
   47  -0.601  4259 8200708  486.483  361.268  58.062 -179.787  -8.53  -8.53  0000
   48  -0.567  4423 8200709  486.574  364.042  58.531 -179.218  -8.53  -8.53  0000
   49  -0.534  4709 8200710  486.126  367.122  58.929 -178.507  -8.66  -8.66  0000
   50  -0.500  4336 8200711  486.199  370.283  59.474 -177.875  -8.52  -8.52  0000
   51  -0.467  3503 8200712  486.214  372.863  59.915 -177.359  -8.04  -8.04  0000
   52  -0.434  4731 8200713  485.313  375.216  60.109 -176.743  -8.68  -8.68  0000
   53  -0.400  4403 8200714  485.510  378.530  60.734 -176.130  -8.50  -8.50  0000
   54  -0.367  4003 8200715  484.700  381.128  61.008 -175.494  -8.38  -8.38  0000
   55  -0.334  4772 8200716  483.636  384.054  61.293 -174.759  -8.62  -8.62  0000
   56  -0.300  5235 8200717  484.316  386.707  61.931 -174.381  -8.72  -8.72  0000
   57  -0.267  5257 8200718  483.441  389.599  62.269 -173.700  -8.85  -8.85  0000
   58  -0.234  5646 8200719  483.108  392.033  62.651 -173.203  -8.93  -8.93  0000
   59  -0.200  4523 8200720  482.913  394.670  63.108 -172.700  -8.50  -8.50  0000
   60  -0.167  4644 8200721  482.338  397.313  63.488 -172.136  -8.69  -8.69  0000
   61  -0.133  4985 8200722  481.691  399.647  63.800 -171.619  -8.78  -8.78  0000
   62  -0.100  4987 8200723  481.672  402.513  64.358 -171.128  -8.70  -8.70  0000
   63  -0.067  4490 8200724  481.193  405.391  64.826 -170.561  -8.58  -8.58  0000
   64  -0.033  4944 8200725  480.774  407.623  65.185 -170.119  -8.68  -8.68  0000
   65   0.000  7259 8200726  480.404  410.105  65.609 -169.650  -9.33  -9.33  0000
   67   0.067  3703 8200728  478.969  414.792  66.271 -168.648  -8.22  -8.22  0000
   68   0.100  3172 8200729  478.824  417.126  66.728 -168.258  -8.05  -8.05  0000
